iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
69,32.12027359,0.03203544,0.03203544,0.00000000,0.40111107,0.40111107,0.00000000,84.37258911,84.37258911,0.00000000,0.22004776,0.23772389,1.59854281,0.08286399,0.14217488,0.45895943
70,30.01724434,0.02992254,0.02992254,0.00000000,0.34463060,0.34463060,0.00000000,94.22370911,94.22370911,0.00000000,0.22828366,0.24835582,1.61250746,0.09044237,0.14637715,0.46770689
71,27.39363670,0.02729870,0.02729870,0.00000000,0.29320866,0.29320866,0.00000000,94.44650269,94.44650269,0.00000000,0.23673537,0.25672451,1.62670195,0.09384624,0.14438455,0.47651914
72,24.20790291,0.02412003,0.02412003,0.00000000,0.24648698,0.24648698,0.00000000,87.36708069,87.36708069,0.00000000,0.24543227,0.26373464,1.64117301,0.09229577,0.13993561,0.48542163
73,20.50684738,0.02042903,0.02042903,0.00000000,0.20433736,0.20433736,0.00000000,77.29021454,77.29021454,0.00000000,0.25440904,0.27021456,1.65597475,0.08798747,0.13415927,0.49444318
74,16.48071861,0.01641369,0.01641369,0.00000000,0.16684112,0.16684112,0.00000000,66.49108124,66.49108124,0.00000000,0.26370439,0.27664480,1.67116594,0.08227957,0.12746660,0.50361407
75,12.49172974,0.01243504,0.01243504,0.00000000,0.13433057,0.13433057,0.00000000,56.13513565,56.13513565,0.00000000,0.27334288,0.28326911,1.68678105,0.07568594,0.12010639,0.51294756
76,8.95165920,0.00890441,0.00890441,0.00000000,0.10702448,0.10702448,0.00000000,46.67704010,46.67704010,0.00000000,0.28330180,0.29018030,1.70277798,0.06840937,0.11219750,0.52240998
77,6.15078497,0.00611191,0.00611191,0.00000000,0.08493660,0.08493660,0.00000000,38.28559494,38.28559494,0.00000000,0.29347661,0.29736292,1.71898627,0.06057230,0.10383999,0.53189397
78,4.10022163,0.00406838,0.00406838,0.00000000,0.06729801,0.06729801,0.00000000,31.23505211,31.23505211,0.00000000,0.30369771,0.30472961,1.73513937,0.05230553,0.09513321,0.54124248
79,2.72226477,0.00269606,0.00269606,0.00000000,0.05376725,0.05376725,0.00000000,25.57390594,25.57390594,0.00000000,0.31376192,0.31215525,1.75092566,0.04365894,0.08624823,0.55028212
80,1.90197062,0.00188019,0.00188019,0.00000000,0.04441761,0.04441761,0.00000000,21.14007187,21.14007187,0.00000000,0.32348067,0.31951576,1.76606441,0.03468471,0.07735062,0.55886459
81,1.47211671,0.00145360,0.00145360,0.00000000,0.03883838,0.03883838,0.00000000,17.85325050,17.85325050,0.00000000,0.33267856,0.32670012,1.78030193,0.02550006,0.06867527,0.56686294
82,1.26737416,0.00125106,0.00125106,0.00000000,0.03593672,0.03593672,0.00000000,15.64297867,15.64297867,0.00000000,0.34125665,0.33362755,1.79350495,0.01621414,0.06029100,0.57422090
83,1.20323086,0.00118828,0.00118828,0.00000000,0.03499509,0.03499509,0.00000000,14.26599979,14.26599979,0.00000000,0.34915465,0.34024692,1.80560029,0.00688101,0.05231050,0.58091581
84,1.23127317,0.00121692,0.00121692,0.00000000,0.03542739,0.03542739,0.00000000,13.65430164,13.65430164,0.00000000,0.35633811,0.34651709,1.81655288,-0.00247707,0.04479437,0.58694500
85,1.23327410,0.00121880,0.00121880,0.00000000,0.03545570,0.03545570,0.00000000,13.75658321,13.75658321,0.00000000,0.36281145,0.35243863,1.82638443,-0.01183283,0.03793696,0.59233385
86,1.12923145,0.00111407,0.00111407,0.00000000,0.03385242,0.03385242,0.00000000,14.43594742,14.43594742,0.00000000,0.36874181,0.35817620,1.83536088,-0.02102503,0.03238446,0.59723145
87,0.96090263,0.00094443,0.00094443,0.00000000,0.03110087,0.03110087,0.00000000,15.73791695,15.73791695,0.00000000,0.37428460,0.36382741,1.84372509,-0.02986194,0.02836317,0.60177338
88,0.77922618,0.00076108,0.00076108,0.00000000,0.02785393,0.02785393,0.00000000,17.39788437,17.39788437,0.00000000,0.37954134,0.36941779,1.85163546,-0.03818294,0.02583345,0.60604662
89,0.61706471,0.00059702,0.00059702,0.00000000,0.02461831,0.02461831,0.00000000,19.28968811,19.28968811,0.00000000,0.38454562,0.37490585,1.85914636,-0.04586601,0.02453588,0.61008209
90,0.48581439,0.00046374,0.00046374,0.00000000,0.02166045,0.02166045,0.00000000,21.30897903,21.30897903,0.00000000,0.38930646,0.38023743,1.86627460,-0.05283163,0.02417365,0.61389077
91,0.39047527,0.00036631,0.00036631,0.00000000,0.01922753,0.01922753,0.00000000,23.38368797,23.38368797,0.00000000,0.39380839,0.38534975,1.87300014,-0.05906114,0.02447404,0.61746460
92,0.32519239,0.00029895,0.00029895,0.00000000,0.01735505,0.01735505,0.00000000,25.45726967,25.45726967,0.00000000,0.39803523,0.39019200,1.87930191,-0.06456593,0.02523056,0.62079519
93,0.28285450,0.00025464,0.00025464,0.00000000,0.01600846,0.01600846,0.00000000,27.41859436,27.41859436,0.00000000,0.40197966,0.39473051,1.88517118,-0.06936493,0.02629560,0.62388104
94,0.25817832,0.00022814,0.00022814,0.00000000,0.01514759,0.01514759,0.00000000,29.23283386,29.23283386,0.00000000,0.40563568,0.39894125,1.89060211,-0.07349267,0.02756425,0.62672186
95,0.24561597,0.00021391,0.00021391,0.00000000,0.01466505,0.01466505,0.00000000,30.89069748,30.89069748,0.00000000,0.40900451,0.40281183,1.89559841,-0.07698713,0.02894926,0.62932247
96,0.23942372,0.00020627,0.00020627,0.00000000,0.01439917,0.01439917,0.00000000,32.33835220,32.33835220,0.00000000,0.41209468,0.40634173,1.90017509,-0.07989166,0.03037844,0.63169312
97,0.23871641,0.00020433,0.00020433,0.00000000,0.01433098,0.01433098,0.00000000,33.56408310,33.56408310,0.00000000,0.41491911,0.40953746,1.90435266,-0.08225226,0.03178431,0.63384682
98,0.24306226,0.00020767,0.00020767,0.00000000,0.01444832,0.01444832,0.00000000,34.56224060,34.56224060,0.00000000,0.41748694,0.41240406,1.90814638,-0.08410203,0.03313121,0.63579339
99,0.25080445,0.00021465,0.00021465,0.00000000,0.01469048,0.01469048,0.00000000,35.31772995,35.31772995,0.00000000,0.41980645,0.41494718,1.91156960,-0.08547384,0.03438503,0.63754141
100,0.26113382,0.00022446,0.00022446,0.00000000,0.01502405,0.01502405,0.00000000,35.83937454,35.83937454,0.00000000,0.42188597,0.41717476,1.91463590,-0.08639569,0.03553480,0.63909924
101,0.27298191,0.00023601,0.00023601,0.00000000,0.01540817,0.01540817,0.00000000,36.12822723,36.12822723,0.00000000,0.42373329,0.41909474,1.91735756,-0.08689308,0.03656254,0.64047444
102,0.28540447,0.00024836,0.00024836,0.00000000,0.01580855,0.01580855,0.00000000,36.19973755,36.19973755,0.00000000,0.42535657,0.42071623,1.91974747,-0.08698949,0.03745055,0.64167476
103,0.29775274,0.00026084,0.00026084,0.00000000,0.01620349,0.01620349,0.00000000,36.06282425,36.06282425,0.00000000,0.42676350,0.42204925,1.92181766,-0.08670718,0.03819373,0.64270705
104,0.30920908,0.00027263,0.00027263,0.00000000,0.01656810,0.01656810,0.00000000,35.72710419,35.72710419,0.00000000,0.42795995,0.42310378,1.92357695,-0.08607114,0.03878401,0.64357698
105,0.31907421,0.00028301,0.00028301,0.00000000,0.01688286,0.01688286,0.00000000,35.20724869,35.20724869,0.00000000,0.42895421,0.42389363,1.92503858,-0.08510435,0.03923015,0.64429176
106,0.32672763,0.00029134,0.00029134,0.00000000,0.01713128,0.01713128,0.00000000,34.53032303,34.53032303,0.00000000,0.42975426,0.42443383,1.92621410,-0.08383451,0.03954052,0.64485824
107,0.33180448,0.00029724,0.00029724,0.00000000,0.01730502,0.01730502,0.00000000,33.71081161,33.71081161,0.00000000,0.43037027,0.42474151,1.92711902,-0.08228569,0.03972756,0.64528465
108,0.33418265,0.00030056,0.00030056,0.00000000,0.01740202,0.01740202,0.00000000,32.77193832,32.77193832,0.00000000,0.43081343,0.42483553,1.92776990,-0.08048427,0.03980296,0.64557999
109,0.33389753,0.00030130,0.00030130,0.00000000,0.01742387,0.01742387,0.00000000,31.73727036,31.73727036,0.00000000,0.43109563,0.42473587,1.92818427,-0.07845943,0.03977964,0.64575350
110,0.33112645,0.00029963,0.00029963,0.00000000,0.01737497,0.01737497,0.00000000,30.64238548,30.64238548,0.00000000,0.43122971,0.42446369,1.92838109,-0.07623997,0.03967403,0.64581507
111,0.32617065,0.00029581,0.00029581,0.00000000,0.01726297,0.01726297,0.00000000,29.50918770,29.50918770,0.00000000,0.43122870,0.42403966,1.92837965,-0.07385700,0.03949353,0.64577478
112,0.31937665,0.00029016,0.00029016,0.00000000,0.01709619,0.01709619,0.00000000,28.36258316,28.36258316,0.00000000,0.43110627,0.42348498,1.92819989,-0.07133974,0.03925201,0.64564300
113,0.31111875,0.00028304,0.00028304,0.00000000,0.01688376,0.01688376,0.00000000,27.22074890,27.22074890,0.00000000,0.43087626,0.42282009,1.92786217,-0.06871645,0.03895829,0.64543039
114,0.30184779,0.00027490,0.00027490,0.00000000,0.01663743,0.01663743,0.00000000,26.09350967,26.09350967,0.00000000,0.43055281,0.42206529,1.92738712,-0.06601331,0.03862809,0.64514756
115,0.29194778,0.00026610,0.00026610,0.00000000,0.01636697,0.01636697,0.00000000,25.00077057,25.00077057,0.00000000,0.43014970,0.42123947,1.92679501,-0.06325666,0.03827445,0.64480472
116,0.28179523,0.00025699,0.00025699,0.00000000,0.01608257,0.01608257,0.00000000,23.95783234,23.95783234,0.00000000,0.42967978,0.42036018,1.92610455,-0.06046943,0.03790955,0.64441174
117,0.27171561,0.00024790,0.00024790,0.00000000,0.01579392,0.01579392,0.00000000,22.96505165,22.96505165,0.00000000,0.42915583,0.41944426,1.92533481,-0.05767557,0.03754992,0.64397812
118,0.26193425,0.00023906,0.00023906,0.00000000,0.01550790,0.01550790,0.00000000,22.02958298,22.02958298,0.00000000,0.42858985,0.41850656,1.92450309,-0.05489329,0.03721009,0.64351279
