iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
176,0.04869528,0.02554256,22.35466003,0.44217423,0.35588545,1.94441628,0.05826744,-0.19091807,0.56217492
177,0.04727019,0.02411759,22.35197449,0.44385767,0.35676557,1.94687665,0.05833399,-0.19113526,0.56287658
178,0.04592357,0.02277143,22.34901047,0.44550416,0.35761920,1.94928169,0.05839849,-0.19134545,0.56355631
179,0.04465196,0.02150063,22.34576035,0.44711390,0.35844666,1.95163167,0.05846097,-0.19154876,0.56421453
180,0.04345185,0.02030166,22.34224892,0.44868734,0.35924825,1.95392716,0.05852143,-0.19174524,0.56485152
181,0.04231985,0.01917113,22.33846664,0.45022476,0.36002436,1.95616889,0.05857987,-0.19193496,0.56546772
182,0.04125281,0.01810588,22.33443451,0.45172653,0.36077535,1.95835721,0.05863629,-0.19211808,0.56606340
183,0.04024749,0.01710261,22.33018303,0.45319295,0.36150163,1.96049309,0.05869069,-0.19229473,0.56663901
184,0.03930079,0.01615830,22.32566452,0.45462447,0.36220351,1.96257710,0.05874308,-0.19246507,0.56719482
185,0.03840993,0.01527009,22.32093430,0.45602155,0.36288139,1.96460986,0.05879350,-0.19262925,0.56773120
186,0.03757209,0.01443515,22.31601334,0.45738450,0.36353573,1.96659195,0.05884199,-0.19278741,0.56824851
187,0.03678451,0.01365077,22.31086349,0.45871377,0.36416686,1.96852422,0.05888861,-0.19293967,0.56874710
188,0.03604465,0.01291433,22.30553436,0.46000981,0.36477518,1.97040725,0.05893341,-0.19308615,0.56922734
189,0.03534996,0.01222333,22.29999161,0.46127313,0.36536101,1.97224188,0.05897647,-0.19322692,0.56968951
190,0.03469807,0.01157538,22.29426575,0.46250409,0.36592481,1.97402883,0.05901784,-0.19336206,0.57013404
191,0.03408671,0.01096817,22.28837013,0.46370327,0.36646700,1.97576880,0.05905757,-0.19349168,0.57056129
192,0.03351364,0.01039949,22.28228951,0.46487108,0.36698791,1.97746265,0.05909571,-0.19361588,0.57097155
193,0.03297676,0.00986723,22.27603340,0.46600798,0.36748797,1.97911108,0.05913229,-0.19373479,0.57136518
194,0.03247412,0.00936941,22.26962090,0.46711448,0.36796755,1.98071468,0.05916733,-0.19384857,0.57174253
195,0.03200372,0.00890404,22.26305771,0.46819112,0.36842716,1.98227453,0.05920085,-0.19395733,0.57210398
196,0.03156380,0.00846936,22.25634384,0.46923840,0.36886704,1.98379111,0.05923287,-0.19406120,0.57244980
