iter,total,cd3d,cd3d_raw,cd2d,scale_reg,t_reg,scale,tx,ty,tz
158,0.00521183,0.00000184,0.00135468,33.64095306,0.00239316,0.01027823,1.05013633,0.09147234,-0.00018859,-0.23735282
159,0.00521189,0.00000184,0.00135473,33.63994217,0.00239486,0.01027822,1.05015457,0.09149347,-0.00016711,-0.23739709
160,0.00521168,0.00000184,0.00135479,33.63637924,0.00239655,0.01027834,1.05017269,0.09151526,-0.00011594,-0.23744115
161,0.00521169,0.00000184,0.00135488,33.63388443,0.00239830,0.01027847,1.05019140,0.09153645,-0.00011328,-0.23748423
162,0.00521157,0.00000184,0.00135505,33.62811279,0.00240012,0.01027792,1.05021095,0.09155356,-0.00014982,-0.23752660
163,0.00521169,0.00000184,0.00135520,33.62518311,0.00240197,0.01027707,1.05023074,0.09156867,-0.00020704,-0.23756835
164,0.00521165,0.00000184,0.00135536,33.62068558,0.00240379,0.01027679,1.05025029,0.09158662,-0.00023916,-0.23760960
165,0.00521158,0.00000184,0.00135538,33.61912918,0.00240562,0.01027774,1.05026972,0.09161109,-0.00018761,-0.23764998
166,0.00521157,0.00000184,0.00135543,33.61767578,0.00240747,0.01027843,1.05028951,0.09163390,-0.00013806,-0.23768994
167,0.00521158,0.00000184,0.00135560,33.61321259,0.00240937,0.01027825,1.05030990,0.09165154,-0.00018791,-0.23772947
168,0.00521118,0.00000184,0.00135588,33.60160828,0.00241128,0.01027858,1.05033040,0.09167154,-0.00032011,-0.23776887
169,0.00521135,0.00000184,0.00135596,33.60113907,0.00241315,0.01028213,1.05035043,0.09170889,-0.00025780,-0.23780648
170,0.00521132,0.00000184,0.00135605,33.59831619,0.00241502,0.01028654,1.05037045,0.09175047,-0.00021131,-0.23784353
171,0.00521098,0.00000184,0.00135632,33.58762360,0.00241688,0.01029266,1.05039036,0.09180065,-0.00027476,-0.23787963
172,0.00521124,0.00000184,0.00135684,33.57580566,0.00241875,0.01030161,1.05041015,0.09186467,-0.00045393,-0.23791358
173,0.00521089,0.00000184,0.00135699,33.56837082,0.00242061,0.01031293,1.05043006,0.09194197,-0.00037044,-0.23794626
174,0.00521087,0.00000184,0.00135709,33.56520844,0.00242250,0.01032600,1.05045021,0.09202854,-0.00023432,-0.23797852
175,0.00521028,0.00000184,0.00135760,33.54527664,0.00242440,0.01033814,1.05047059,0.09210913,-0.00036635,-0.23801075
176,0.00521084,0.00000184,0.00135794,33.54155350,0.00242635,0.01034772,1.05049133,0.09217653,-0.00042151,-0.23804426
177,0.00521062,0.00000184,0.00135810,33.53486252,0.00242827,0.01035373,1.05051184,0.09222616,-0.00039656,-0.23808050
178,0.00521067,0.00000184,0.00135820,33.53255081,0.00243014,0.01035563,1.05053174,0.09225472,-0.00037731,-0.23811956
179,0.00521053,0.00000184,0.00135829,33.52889633,0.00243198,0.01035286,1.05055130,0.09225907,-0.00039681,-0.23816136
180,0.00521043,0.00000185,0.00135835,33.52619934,0.00243379,0.01034572,1.05057061,0.09224070,-0.00045459,-0.23820564
181,0.00521042,0.00000184,0.00135806,33.53410339,0.00243555,0.01033587,1.05058932,0.09220926,-0.00030493,-0.23825160
182,0.00521058,0.00000184,0.00135793,33.53919220,0.00243739,0.01032337,1.05060887,0.09216286,-0.00029779,-0.23829769
183,0.00521032,0.00000184,0.00135803,33.53425980,0.00243931,0.01031057,1.05062938,0.09211345,-0.00044166,-0.23834215
184,0.00521044,0.00000184,0.00135777,33.54241562,0.00244123,0.01029874,1.05064976,0.09206981,-0.00034333,-0.23838562
185,0.00521019,0.00000184,0.00135778,33.53973389,0.00244317,0.01029161,1.05067039,0.09204945,-0.00038096,-0.23842552
186,0.00521007,0.00000184,0.00135787,33.53600311,0.00244508,0.01028948,1.05069077,0.09205451,-0.00040501,-0.23846176
187,0.00521016,0.00000184,0.00135783,33.53790665,0.00244701,0.01029197,1.05071115,0.09208347,-0.00029746,-0.23849420
188,0.00521044,0.00000184,0.00135816,33.53172302,0.00244893,0.01029724,1.05073154,0.09212560,-0.00041725,-0.23852447
189,0.00521002,0.00000184,0.00135829,33.52397537,0.00245087,0.01030341,1.05075216,0.09217247,-0.00038481,-0.23855320
190,0.00520994,0.00000185,0.00135838,33.52064896,0.00245279,0.01030840,1.05077255,0.09221286,-0.00032522,-0.23858161
191,0.00521018,0.00000185,0.00135855,33.51848221,0.00245468,0.01031134,1.05079257,0.09224218,-0.00036461,-0.23861101
192,0.00521009,0.00000185,0.00135871,33.51307297,0.00245663,0.01031184,1.05081332,0.09225842,-0.00042399,-0.23864086
193,0.00521001,0.00000185,0.00135873,33.51165009,0.00245859,0.01031049,1.05083406,0.09226520,-0.00040832,-0.23867145
194,0.00520984,0.00000185,0.00135867,33.51176453,0.00246055,0.01030794,1.05085480,0.09226592,-0.00034878,-0.23870255
195,0.00520999,0.00000185,0.00135868,33.51308823,0.00246252,0.01030311,1.05087566,0.09225424,-0.00036244,-0.23873428
196,0.00521005,0.00000185,0.00135861,33.51550674,0.00246448,0.01029660,1.05089641,0.09223361,-0.00035454,-0.23876616
197,0.00520995,0.00000185,0.00135857,33.51550674,0.00246640,0.01029040,1.05091679,0.09221429,-0.00035975,-0.23879731
198,0.00520986,0.00000185,0.00135851,33.51644897,0.00246827,0.01028520,1.05093646,0.09220003,-0.00032552,-0.23882744
199,0.00520997,0.00000185,0.00135854,33.51679611,0.00247006,0.01028115,1.05095553,0.09219152,-0.00034698,-0.23885702
200,0.00520994,0.00000185,0.00135862,33.51435852,0.00247177,0.01027888,1.05097342,0.09219202,-0.00038503,-0.23888536
201,0.00520973,0.00000185,0.00135859,33.51283646,0.00247334,0.01027849,1.05099010,0.09220283,-0.00032581,-0.23891307
202,0.00520988,0.00000185,0.00135867,33.51240921,0.00247485,0.01027991,1.05100608,0.09222253,-0.00032493,-0.23893936
203,0.00520982,0.00000185,0.00135892,33.50490952,0.00247629,0.01028280,1.05102134,0.09224966,-0.00040838,-0.23896524
204,0.00520984,0.00000185,0.00135888,33.50607681,0.00247759,0.01028496,1.05103505,0.09227380,-0.00032513,-0.23899168
205,0.00520976,0.00000185,0.00135899,33.50226974,0.00247885,0.01028644,1.05104828,0.09229409,-0.00033653,-0.23901878
206,0.00520974,0.00000185,0.00135916,33.49745178,0.00248007,0.01028662,1.05106115,0.09230726,-0.00039150,-0.23904604
207,0.00520978,0.00000185,0.00135916,33.49778748,0.00248117,0.01028643,1.05107284,0.09231906,-0.00035226,-0.23907389
208,0.00520964,0.00000185,0.00135920,33.49530792,0.00248225,0.01028526,1.05108416,0.09232572,-0.00034814,-0.23910238
209,0.00520991,0.00000185,0.00135930,33.49529266,0.00248331,0.01028331,1.05109537,0.09232811,-0.00038432,-0.23913115
210,0.00520977,0.00000185,0.00135925,33.49522400,0.00248438,0.01028080,1.05110657,0.09232749,-0.00033266,-0.23915938
211,0.00520968,0.00000185,0.00135929,33.49332428,0.00248548,0.01027762,1.05111825,0.09232273,-0.00036120,-0.23918700
212,0.00520972,0.00000185,0.00135928,33.49406815,0.00248660,0.01027458,1.05113006,0.09231845,-0.00034530,-0.23921376
213,0.00520968,0.00000185,0.00135932,33.49252701,0.00248777,0.01027231,1.05114233,0.09231743,-0.00036286,-0.23923877
214,0.00520980,0.00000185,0.00135938,33.49216080,0.00248895,0.01027037,1.05115485,0.09231754,-0.00038513,-0.23926237
215,0.00520984,0.00000185,0.00135933,33.49378586,0.00249013,0.01026835,1.05116725,0.09231726,-0.00034333,-0.23928568
