iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
94,0.03390957,0.00001901,0.00001186,0.00002617,0.00428073,0.00344456,0.00511689,14.89607811,12.71416664,17.07798958,1.60472322,0.00928285,0.02008734,0.07825595
95,0.03380907,0.00001891,0.00001176,0.00002606,0.00426835,0.00342981,0.00510688,14.89738178,12.71667671,17.07808685,1.60456514,0.00931083,0.02012840,0.07818786
96,0.03371373,0.00001882,0.00001166,0.00002597,0.00425663,0.00341582,0.00509744,14.89798164,12.71972942,17.07623482,1.60441148,0.00934123,0.02017535,0.07812238
97,0.03362481,0.00001873,0.00001157,0.00002588,0.00424558,0.00340262,0.00508854,14.89930916,12.72276020,17.07585907,1.60426199,0.00937523,0.02022157,0.07805941
98,0.03354219,0.00001864,0.00001149,0.00002579,0.00423523,0.00339011,0.00508035,14.90077972,12.72632313,17.07523537,1.60411644,0.00941543,0.02026707,0.07799891
99,0.03346403,0.00001856,0.00001141,0.00002571,0.00422538,0.00337818,0.00507259,14.90230560,12.73109341,17.07351685,1.60397482,0.00945892,0.02031315,0.07794084
100,0.03338953,0.00001849,0.00001133,0.00002564,0.00421618,0.00336697,0.00506538,14.90206146,12.73413563,17.06998634,1.60383713,0.00950671,0.02035617,0.07788510
101,0.03332328,0.00001842,0.00001126,0.00002557,0.00420740,0.00335606,0.00505873,14.90609646,12.73925018,17.07294273,1.60370338,0.00955299,0.02036696,0.07783167
102,0.03325832,0.00001835,0.00001119,0.00002551,0.00419901,0.00334541,0.00505261,14.90772724,12.74033356,17.07512093,1.60357332,0.00959141,0.02036028,0.07778051
103,0.03319572,0.00001829,0.00001112,0.00002545,0.00419089,0.00333500,0.00504677,14.90929317,12.74073982,17.07784653,1.60344684,0.00961823,0.02033148,0.07773153
104,0.03314216,0.00001823,0.00001105,0.00002540,0.00418336,0.00332516,0.00504156,14.91473961,12.74405193,17.08542824,1.60332382,0.00963585,0.02029017,0.07768468
105,0.03308744,0.00001817,0.00001099,0.00002535,0.00417619,0.00331564,0.00503674,14.91588593,12.74294758,17.08882523,1.60320425,0.00964104,0.02025496,0.07763992
106,0.03303838,0.00001812,0.00001093,0.00002531,0.00416944,0.00330669,0.00503220,14.91928768,12.74291611,17.09565926,1.60308790,0.00963420,0.02021890,0.07759722
107,0.03299090,0.00001807,0.00001088,0.00002527,0.00416313,0.00329823,0.00502803,14.92062950,12.74151039,17.09974861,1.60297489,0.00961997,0.02020517,0.07755650
108,0.03294696,0.00001803,0.00001082,0.00002523,0.00415729,0.00329040,0.00502418,14.92183304,12.73990631,17.10375977,1.60286510,0.00960001,0.02021270,0.07751775
109,0.03290904,0.00001798,0.00001078,0.00002519,0.00415195,0.00328313,0.00502077,14.92490292,12.74158287,17.10822296,1.60275841,0.00957547,0.02023705,0.07748092
110,0.03286933,0.00001795,0.00001073,0.00002516,0.00414688,0.00327624,0.00501753,14.92401695,12.74015617,17.10787773,1.60265458,0.00955045,0.02026904,0.07744594
111,0.03283261,0.00001791,0.00001069,0.00002513,0.00414215,0.00326972,0.00501458,14.92337513,12.73860359,17.10814667,1.60255384,0.00952819,0.02029376,0.07741276
112,0.03279958,0.00001787,0.00001065,0.00002510,0.00413760,0.00326342,0.00501178,14.92498016,12.73890591,17.11105347,1.60245562,0.00950815,0.02031333,0.07738134
113,0.03276669,0.00001784,0.00001061,0.00002508,0.00413326,0.00325725,0.00500928,14.92469692,12.73683357,17.11256027,1.60236025,0.00949232,0.02031603,0.07735162
114,0.03273749,0.00001781,0.00001057,0.00002505,0.00412913,0.00325130,0.00500695,14.92647171,12.73718739,17.11575699,1.60226762,0.00948177,0.02030878,0.07732361
115,0.03270992,0.00001778,0.00001053,0.00002503,0.00412523,0.00324568,0.00500479,14.92798710,12.73702049,17.11895370,1.60217762,0.00948150,0.02029742,0.07729726
116,0.03268319,0.00001775,0.00001050,0.00002501,0.00412148,0.00324020,0.00500276,14.92916870,12.73658276,17.12175560,1.60209012,0.00948623,0.02027648,0.07727250
117,0.03265810,0.00001773,0.00001046,0.00002499,0.00411793,0.00323495,0.00500091,14.93027115,12.73665619,17.12388611,1.60200500,0.00949866,0.02024760,0.07724930
