iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_near_scene_collision_points,scene_intersect_num_inside_or_margin_points
200,0.6106112003326416,1.0,0.00024184875655919313,0.00024184875655919313,20.0,0.00010510320862522349,0.0021020641725044698,10.0,0.0032724575139582157,0.03272457513958216,1.0,0.00023581930145155638,0.00023581930145155638,0.9954977488744372,0.0072791059501469135,0.007246333587189774,500.0,0.0008342944202013314,0.4171472101006657,200.0,0.0006736810319125652,0.13473620638251305,0.09954977488744372,0.09386061131954193,0.009343802727658251,9.954977488744373e-05,68.64307403564453,0.006833402567830546,7518,253,7
201,0.6075190305709839,1.0,0.00024177503655664623,0.00024177503655664623,20.0,0.00010281898721586913,0.0020563797443173826,10.0,0.0032843463122844696,0.032843463122844696,1.0,0.00023473947658203542,0.00023473947658203542,1.0005002501250626,0.004491719882935286,0.00449396686636847,500.0,0.0008332875440828502,0.4166437720414251,200.0,0.0006736375507898629,0.13472751015797257,0.10005002501250625,0.0939134955406189,0.009396047577850815,0.00010005002501250626,68.779296875,0.006881370372686344,7518,253,9
202,0.6072372794151306,1.0,0.0002416730858385563,0.0002416730858385563,20.0,0.00010045917588286102,0.0020091835176572204,10.0,0.0032967710867524147,0.03296771086752415,1.0,0.00023402096121571958,0.00023402096121571958,1.0055027513756878,0.004365270957350731,0.004389291958116543,500.0,0.0008322999929077923,0.41614999645389616,200.0,0.0006736956420354545,0.1347391284070909,0.10055027513756878,0.09396682679653168,0.009448390288195531,0.00010055027513756879,70.19226837158203,0.007057851897292641,7518,253,9
203,0.6075348854064941,1.0,0.00024153257254511118,0.00024153257254511118,20.0,9.807948663365096e-05,0.001961589732673019,10.0,0.0033096238039433956,0.033096238039433956,1.0,0.0002338056219741702,0.0002338056219741702,1.0105052526263132,0.004937916062772274,0.004989790118459227,500.0,0.0008313326397910714,0.4156663198955357,200.0,0.0006738386582583189,0.13476773165166378,0.10105052526263132,0.09401559084653854,0.009500324837919353,0.00010105052526263133,70.03970336914062,0.007077548814690549,7518,253,8
204,0.6095545291900635,1.0,0.00024138431763276458,0.00024138431763276458,20.0,9.574903378961608e-05,0.0019149806757923216,10.0,0.0033228187821805477,0.03322818782180548,1.0,0.00023366212553810328,0.00023366212553810328,1.0155077538769384,0.007172050420194864,0.007283272812904238,500.0,0.0008303988724946976,0.4151994362473488,200.0,0.0006740580429323018,0.13481160858646035,0.10155077538769385,0.09406422078609467,0.009552294557067142,0.00010155077538769386,69.81430053710938,0.007089696352692949,7518,253,7
205,0.6078968048095703,1.0,0.0002412004250800237,0.0002412004250800237,20.0,9.37172444537282e-05,0.001874344889074564,10.0,0.0033357313368469477,0.03335731336846948,1.0,0.00023366212553810328,0.00023366212553810328,1.0205102551275638,0.00563445221632719,0.005750016268788128,500.0,0.000829454162158072,0.414727081079036,200.0,0.0006740990211255848,0.13481980422511697,0.10205102551275638,0.09410819411277771,0.009603837718362509,0.00010205102551275638,71.43040466308594,0.007289546048659095,7518,253,7
206,0.6069813370704651,1.0,0.0002410474990028888,0.0002410474990028888,20.0,9.19309095479548e-05,0.001838618190959096,10.0,0.003348956350237131,0.03348956350237131,1.0,0.00023366212553810328,0.00023366212553810328,1.0255127563781892,0.005267186090350151,0.005401566525871841,500.0,0.0008284915238618851,0.41424576193094254,200.0,0.000673869508318603,0.1347739016637206,0.1025512756378189,0.09414473921060562,0.009654663100637395,0.00010255127563781891,69.25911712646484,0.007102610810868081,7518,252,7
207,0.6062473654747009,1.0,0.00024087732890620828,0.00024087732890620828,20.0,9.025447070598602e-05,0.0018050894141197205,10.0,0.0033624202478677034,0.033624202478677034,1.0,0.00023366212553810328,0.00023366212553810328,1.0305152576288144,0.004893743433058262,0.005043077274687353,500.0,0.000827539770398289,0.4137698851991445,200.0,0.0006735689821653068,0.13471379643306136,0.10305152576288144,0.09417827427387238,0.009705214857637675,0.00010305152576288145,69.01002502441406,0.007111588371700499,7518,252,8
208,0.6074023842811584,1.0,0.0002406889252597466,0.0002406889252597466,20.0,8.83848697412759e-05,0.0017676973948255181,10.0,0.0033761237282305956,0.033761237282305956,1.0,0.00023359038459602743,0.00023359038459602743,1.0355177588794398,0.006281538400799036,0.006504644567110558,500.0,0.0008266125805675983,0.41330629028379917,200.0,0.0006734441267326474,0.13468882534652948,0.10355177588794397,0.09421743452548981,0.009756382664720556,0.00010355177588794398,68.98008728027344,0.00714301053877769,7518,252,8
209,0.6055291891098022,1.0,0.00024040347489062697,0.00024040347489062697,20.0,8.634458936285228e-05,0.0017268917872570455,10.0,0.003389545949175954,0.03389545949175954,1.0,0.00023344691726379097,0.00023344691726379097,1.040520260130065,0.004711827263236046,0.004902751729630303,500.0,0.0008256755536422133,0.4128377768211067,200.0,0.0006734469207003713,0.13468938414007425,0.1040520260130065,0.09425606578588486,0.009807534609036543,0.00010405202601300651,69.1532211303711,0.007195532763940565,7518,252,8
210,0.6081804037094116,1.0,0.0002401497622486204,0.0002401497622486204,20.0,8.435954805463552e-05,0.0016871909610927105,10.0,0.003403094597160816,0.03403094597160816,1.0,0.00023308853269554675,0.00023308853269554675,1.0455227613806903,0.007503066211938858,0.007844626504728471,500.0,0.000824756280053407,0.4123781400267035,200.0,0.0006734845810569823,0.13469691621139646,0.10455227613806903,0.094296894967556,0.009858955001610407,0.00010455227613806903,68.96438598632812,0.007210383527334957,7518,252,7
211,0.6070325374603271,1.0,0.0002398918877588585,0.0002398918877588585,20.0,8.25001479825005e-05,0.0016500029596500099,10.0,0.0034165168181061745,0.034165168181061745,1.0,0.000232873615459539,0.000232873615459539,1.0505252626313157,0.006645449437201023,0.006981212515318734,500.0,0.0008238367736339569,0.41191838681697845,200.0,0.0006735267816111445,0.1347053563222289,0.10505252626313157,0.09433913975954056,0.009910564957230373,0.00010505252626313157,68.81352233886719,0.007229034362762436,7518,252,8
212,0.6054360866546631,1.0,0.00023968276218511164,0.00023968276218511164,20.0,8.069404429988936e-05,0.0016138808859977871,10.0,0.0034295932855457067,0.03429593285545707,1.0,0.000232873615459539,0.000232873615459539,1.055527763881941,0.005352756939828396,0.0056499835633006075,500.0,0.0008228966034948826,0.4114483017474413,200.0,0.000673697970341891,0.1347395940683782,0.1055527763881941,0.0943889245390892,0.00996301304539661,0.0001055527763881941,68.71256256103516,0.007252801751064741,7518,252,7
213,0.6055631041526794,1.0,0.00023960355611052364,0.00023960355611052364,20.0,7.91769998613745e-05,0.00158353999722749,10.0,0.003442965215072036,0.03442965215072036,1.0,0.0002325872192159295,0.0002325872192159295,1.0605302651325663,0.0056861708872020245,0.006030356318593443,500.0,0.0008219117880798876,0.4109558940399438,200.0,0.0006737664225511253,0.13475328451022506,0.10605302651325663,0.09443298727273941,0.010014904102961858,0.00010605302651325662,69.05278778076172,0.007323257133327405,7518,252,7
214,0.6070706248283386,1.0,0.00023962653358466923,0.00023962653358466923,20.0,7.785265188431367e-05,0.0015570530376862735,10.0,0.003456650534644723,0.03456650534644723,1.0,0.00023215796682052314,0.00023215796682052314,1.0655327663831915,0.007445641327649355,0.007933574801347236,500.0,0.0008209373918361962,0.4104686959180981,200.0,0.000673724920488894,0.1347449840977788,0.10655327663831916,0.09446826577186584,0.010065903256331879,0.00010655327663831915,68.15457153320312,0.007262092914743504,7518,252,7
215,0.6042035818099976,1.0,0.0002396130294073373,0.0002396130294073373,20.0,7.650416227988899e-05,0.0015300832455977798,10.0,0.003469984047114849,0.03469984047114849,1.0,0.00023165765742305666,0.00023165765742305666,1.070535267633817,0.0048951636999845505,0.005240445381674306,500.0,0.0008199805160984397,0.40999025804921985,200.0,0.0006737451767548919,0.13474903535097837,0.10705352676338169,0.09450137615203857,0.010116705601068662,0.00010705352676338169,69.17947387695312,0.007405906658163066,7518,252,8
216,0.6040580868721008,1.0,0.00023962798877619207,0.00023962798877619207,20.0,7.512506999773905e-05,0.001502501399954781,10.0,0.003483506152406335,0.03483506152406335,1.0,0.0002309439005330205,0.0002309439005330205,1.0755377688844423,0.005008941050618887,0.005387305282056332,500.0,0.0008190333610400558,0.4095166805200279,200.0,0.0006737387739121914,0.13474775478243828,0.10755377688844422,0.09452341496944427,0.010166350284357438,0.00010755377688844422,69.0989761352539,0.007431855862471031,7518,252,8
217,0.605070948600769,1.0,0.00023964073625393212,0.00023964073625393212,20.0,7.367628859356046e-05,0.0014735257718712091,10.0,0.003497164696455002,0.03497164696455002,1.0,0.0002301600034115836,0.0002301600034115836,1.0805402701350675,0.006187018938362598,0.006685323114989101,500.0,0.0008180907461792231,0.40904537308961153,200.0,0.0006737718358635902,0.13475436717271805,0.10805402701350675,0.09453939646482468,0.01021536249945079,0.00010805402701350675,68.99871063232422,0.007455588542562297,7518,252,8
218,0.6043280959129333,1.0,0.00023959114332683384,0.00023959114332683384,20.0,7.212554919533432e-05,0.0014425109839066863,10.0,0.003510466543957591,0.03510466543957591,1.0,0.00022959071793593466,0.00022959071793593466,1.0855427713856929,0.005709479562938213,0.006197884267921922,500.0,0.0008171590743586421,0.40857953717932105,200.0,0.0006739532109349966,0.13479064218699932,0.10855427713856929,0.09455619007349014,0.010264478862404882,0.00010855427713856929,68.8987045288086,0.007479249065908687,7518,252,7
219,0.6039041876792908,1.0,0.0002395728079136461,0.0002395728079136461,20.0,7.075956818880513e-05,0.0014151913637761027,10.0,0.0035242263693362474,0.035242263693362474,1.0,0.00022888016246724874,0.00022888016246724874,1.090545272636318,0.0055385311134159565,0.006040018923084934,500.0,0.0008162467856891453,0.40812339284457266,200.0,0.000673996692057699,0.1347993384115398,0.10905452726363181,0.09456539154052734,0.010312784069952455,0.00010905452726363182,68.79826354980469,0.007502762107982702,7518,252,7
220,0.605707049369812,1.0,0.00023957548546604812,0.00023957548546604812,20.0,6.959535676287487e-05,0.0013919071352574974,10.0,0.003538313088938594,0.03538313088938594,1.0,0.00022817066928837448,0.00022817066928837448,1.0955477738869435,0.007432587910443544,0.008142755139505433,500.0,0.000815320061519742,0.407660030759871,200.0,0.000673863454721868,0.1347726909443736,0.10955477738869435,0.09457124024629593,0.010360731172555681,0.00010955477738869435,68.71500396728516,0.0075280569628991744,7518,253,7
221,0.6045803427696228,1.0,0.00023955832875799388,0.00023955832875799388,20.0,6.8561130319722e-05,0.00137122260639444,10.0,0.003552190028131008,0.03552190028131008,1.0,0.00022767468180973083,0.00022767468180973083,1.1005502751375689,0.006664523389190435,0.007334643049634297,500.0,0.0008143619634211063,0.40718098171055317,200.0,0.000673694652505219,0.1347389305010438,0.11005502751375688,0.09457653760910034,0.010408623448725401,0.00011005502751375687,68.6635971069336,0.0075567740687970935,7518,253,8
222,0.6053006052970886,1.0,0.0002395064220763743,0.0002395064220763743,20.0,6.748006126144901e-05,0.0013496012252289802,10.0,0.003565542632713914,0.03565542632713914,1.0,0.0002275330771226436,0.0002275330771226436,1.105552776388194,0.007545094937086105,0.00834150065580805,500.0,0.0008134033414535224,0.4067016707267612,200.0,0.0006737022777087986,0.13474045554175973,0.11055527763881941,0.09458628296852112,0.010457012774408787,0.0001105552776388194,68.63394927978516,0.007587845318075297,7518,253,7
223,0.6025921106338501,1.0,0.00023940099345054477,0.00023940099345054477,20.0,6.642839434789494e-05,0.0013285678869578987,10.0,0.003578747855499387,0.03578747855499387,1.0,0.0002275330771226436,0.0002275330771226436,1.1105552776388194,0.005308097694069147,0.005894935908370939,500.0,0.0008124507730826735,0.4062253865413368,200.0,0.0006738153751939535,0.1347630750387907,0.11105552776388194,0.0945974737405777,0.01050557237138982,0.00011105552776388194,68.615478515625,0.007620128179324037,7518,253,7
224,0.6019700169563293,1.0,0.00023932673502713442,0.00023932673502713442,20.0,6.539240712299943e-05,0.0013078481424599886,10.0,0.0035925249103456736,0.035925249103456736,1.0,0.00022717923275195062,0.00022717923275195062,1.1155577788894446,0.004959077574312687,0.005532137564140715,500.0,0.0008115184027701616,0.4057592013850808,200.0,0.0006739561213180423,0.13479122426360846,0.11155577788894447,0.09460514783859253,0.010553750859432783,0.00011155577788894447,68.43228149414062,0.007634016394794077,7518,253,8
225,0.6021001935005188,1.0,0.00023927980510052294,0.00023927980510052294,20.0,6.427464541047812e-05,0.0012854929082095623,10.0,0.003606586717069149,0.03606586717069149,1.0,0.0002268963580718264,0.0002268963580718264,1.12056028014007,0.005154659040272236,0.005776106178194001,500.0,0.0008106036111712456,0.4053018055856228,200.0,0.0006741201505064964,0.13482403010129929,0.112056028014007,0.09460673481225967,0.010601254926436302,0.00011205602801400701,69.42437744140625,0.007779419983429215,7518,253,7
226,0.6043253540992737,1.0,0.00023926212452352047,0.00023926212452352047,20.0,6.314591882983223e-05,0.0012629183765966445,10.0,0.0036210864782333374,0.036210864782333374,1.0,0.00022618997900281101,0.00022618997900281101,1.1255627813906954,0.0073150149546563625,0.008233508578277548,500.0,0.0008096989477053285,0.40484947385266423,200.0,0.0006742399418726563,0.13484798837453127,0.11255627813906953,0.09460502862930298,0.010648389915754461,0.00011255627813906954,69.35893249511719,0.007806783297349359,7518,253,7
227,0.6019690036773682,1.0,0.00023921929823700339,0.00023921929823700339,20.0,6.192106957314536e-05,0.0012384213914629072,10.0,0.003634972730651498,0.03634972730651498,1.0,0.00022569614520762116,0.00022569614520762116,1.1305652826413206,0.005414994899183512,0.006122005238696717,500.0,0.0008087765309028327,0.4043882654514164,200.0,0.0006743440171703696,0.13486880343407393,0.11305652826413207,0.09459977596998215,0.010695122245730848,0.00011305652826413207,69.36133575439453,0.00784175181615466,7518,253,7
228,0.6017418503761292,1.0,0.0002392542373854667,0.0002392542373854667,20.0,6.0893635236425325e-05,0.0012178727047285065,10.0,0.003649379825219512,0.03649379825219512,1.0,0.00022513241856358945,0.00022513241856358945,1.135567783891946,0.005473558325320482,0.006215596497487492,500.0,0.0008078526007011533,0.40392630035057664,200.0,0.0006742861005477607,0.13485722010955215,0.1135567783891946,0.09459085762500763,0.01074143305696685,0.00011355677838919461,68.910400390625,0.007825243065868872,7518,253,7
229,0.6004250645637512,1.0,0.00023934451746754348,0.00023934451746754348,20.0,6.0022219258826226e-05,0.0012004443851765245,10.0,0.003664124058559537,0.03664124058559537,1.0,0.00022442876070272177,0.00022442876070272177,1.1405702851425712,0.004545535426586866,0.005184502637627841,500.0,0.0008069441537372768,0.4034720768686384,200.0,0.000674119801260531,0.1348239602521062,0.11405702851425713,0.09457972645759583,0.010787482557444647,0.00011405702851425713,68.8392333984375,0.007851598406625188,7518,253,9
230,0.6011695861816406,1.0,0.0002394558396190405,0.0002394558396190405,20.0,5.894326022826135e-05,0.001178865204565227,10.0,0.0036789122968912125,0.036789122968912125,1.0,0.00022386664932128042,0.00022386664932128042,1.1455727863931966,0.005474415607750416,0.006271341541645049,500.0,0.0008060595137067139,0.40302975685335696,200.0,0.0006741289980709553,0.13482579961419106,0.11455727863931967,0.09456908702850342,0.010833577253390337,0.00011455727863931966,67.89453125,0.007777812734492246,7518,253,7
231,0.6035349369049072,1.0,0.0002395561314187944,0.0002395561314187944,20.0,5.79700390517246e-05,0.001159400781034492,10.0,0.003694051643833518,0.03694051643833518,1.0,0.00022316498507279903,0.00022316498507279903,1.150575287643822,0.007705600932240486,0.0088658740090811,500.0,0.000805187039077282,0.402593519538641,200.0,0.0006741703255102038,0.13483406510204077,0.11505752876438219,0.09456373006105423,0.01088026909156702,0.0001150575287643822,67.77941131591797,0.007798531567114124,7518,253,7
232,0.6032199859619141,1.0,0.0002395756309852004,0.0002395756309852004,20.0,5.7072044000960886e-05,0.0011414408800192177,10.0,0.0037089139223098755,0.037089139223098755,1.0,0.00022246441221795976,0.00022246441221795976,1.1555777888944472,0.00760779669508338,0.008791400883262935,500.0,0.000804309849627316,0.402154924813658,200.0,0.0006741718389093876,0.13483436778187752,0.11555777888944473,0.09456366300582886,0.010927566860603534,0.00011555777888944473,67.66423034667969,0.007819128169126067,7518,253,7
