iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
176,0.02804183,0.02793508,0.01243477,0.09431409,0.00000216,1.35948503,0.00022148,0.00022343,0.00143422
177,0.02804182,0.02793507,0.01243458,0.09431265,0.00000216,1.35948181,0.00022154,0.00022353,0.00143412
178,0.02804183,0.02793509,0.01243061,0.09431159,0.00000215,1.35947955,0.00022177,0.00022381,0.00143374
179,0.02804181,0.02793507,0.01242551,0.09431092,0.00000215,1.35947800,0.00022203,0.00022410,0.00143324
180,0.02804181,0.02793508,0.01242054,0.09431059,0.00000215,1.35947728,0.00022217,0.00022425,0.00143274
181,0.02804184,0.02793511,0.01241190,0.09431057,0.00000215,1.35947716,0.00022211,0.00022417,0.00143234
182,0.02804181,0.02793509,0.01240556,0.09431085,0.00000215,1.35947788,0.00022186,0.00022390,0.00143203
183,0.02804182,0.02793511,0.01239527,0.09431138,0.00000215,1.35947895,0.00022153,0.00022355,0.00143175
184,0.02804183,0.02793513,0.01238833,0.09431215,0.00000215,1.35948074,0.00022125,0.00022327,0.00143140
185,0.02804182,0.02793512,0.01238083,0.09431311,0.00000215,1.35948288,0.00022111,0.00022315,0.00143094
186,0.02804181,0.02793512,0.01237254,0.09431427,0.00000214,1.35948539,0.00022114,0.00022320,0.00143034
187,0.02804180,0.02793512,0.01236307,0.09431557,0.00000214,1.35948837,0.00022126,0.00022336,0.00142965
188,0.02804183,0.02793515,0.01235218,0.09431700,0.00000214,1.35949147,0.00022136,0.00022348,0.00142897
189,0.02804182,0.02793515,0.01234400,0.09431854,0.00000214,1.35949481,0.00022134,0.00022349,0.00142836
190,0.02804182,0.02793516,0.01233314,0.09432016,0.00000214,1.35949838,0.00022118,0.00022333,0.00142783
191,0.02804182,0.02793517,0.01232263,0.09432187,0.00000214,1.35950220,0.00022093,0.00022308,0.00142735
192,0.02804182,0.02793519,0.01231301,0.09432363,0.00000213,1.35950613,0.00022067,0.00022281,0.00142685
193,0.02804181,0.02793518,0.01230146,0.09432542,0.00000213,1.35951006,0.00022049,0.00022262,0.00142625
194,0.02804181,0.02793519,0.01228842,0.09432725,0.00000213,1.35951412,0.00022041,0.00022255,0.00142555
195,0.02804181,0.02793520,0.01227742,0.09432908,0.00000213,1.35951817,0.00022040,0.00022257,0.00142474
196,0.02804181,0.02793521,0.01226218,0.09433091,0.00000213,1.35952222,0.00022041,0.00022261,0.00142388
197,0.02804182,0.02793523,0.01224990,0.09433272,0.00000212,1.35952628,0.00022035,0.00022259,0.00142303
198,0.02804181,0.02793523,0.01223655,0.09433452,0.00000212,1.35953021,0.00022021,0.00022247,0.00142221
199,0.02804180,0.02793524,0.01222144,0.09433627,0.00000212,1.35953414,0.00021999,0.00022226,0.00142141
200,0.02804179,0.02793524,0.01220554,0.09433799,0.00000212,1.35953796,0.00021974,0.00022202,0.00142059
201,0.02804180,0.02793527,0.01219185,0.09433966,0.00000211,1.35954154,0.00021952,0.00022180,0.00141974
202,0.02804180,0.02793528,0.01217576,0.09434127,0.00000211,1.35954511,0.00021937,0.00022165,0.00141881
203,0.02804180,0.02793530,0.01215980,0.09434283,0.00000211,1.35954869,0.00021928,0.00022158,0.00141782
204,0.02804179,0.02793530,0.01214117,0.09434433,0.00000210,1.35955191,0.00021921,0.00022154,0.00141680
205,0.02804179,0.02793531,0.01212618,0.09434576,0.00000210,1.35955513,0.00021911,0.00022147,0.00141580
206,0.02804179,0.02793533,0.01210998,0.09434713,0.00000210,1.35955822,0.00021896,0.00022135,0.00141486
207,0.02804181,0.02793537,0.01209423,0.09434843,0.00000210,1.35956097,0.00021876,0.00022118,0.00141397
208,0.02804180,0.02793537,0.01208011,0.09434966,0.00000209,1.35956371,0.00021854,0.00022097,0.00141313
209,0.02804181,0.02793540,0.01206492,0.09435081,0.00000209,1.35956633,0.00021835,0.00022078,0.00141230
210,0.02804180,0.02793540,0.01204912,0.09435190,0.00000209,1.35956860,0.00021821,0.00022063,0.00141148
211,0.02804180,0.02793541,0.01203843,0.09435292,0.00000209,1.35957098,0.00021811,0.00022054,0.00141068
212,0.02804181,0.02793543,0.01202533,0.09435387,0.00000208,1.35957301,0.00021804,0.00022050,0.00140990
213,0.02804181,0.02793544,0.01201257,0.09435475,0.00000208,1.35957503,0.00021798,0.00022046,0.00140918
214,0.02804180,0.02793544,0.01200157,0.09435555,0.00000208,1.35957682,0.00021789,0.00022039,0.00140853
215,0.02804179,0.02793544,0.01199138,0.09435631,0.00000208,1.35957837,0.00021777,0.00022029,0.00140798
216,0.02804179,0.02793545,0.01198391,0.09435698,0.00000208,1.35958004,0.00021763,0.00022017,0.00140750
217,0.02804181,0.02793548,0.01197596,0.09435760,0.00000208,1.35958135,0.00021751,0.00022004,0.00140708
218,0.02804180,0.02793547,0.01196929,0.09435817,0.00000207,1.35958254,0.00021743,0.00021996,0.00140670
219,0.02804181,0.02793549,0.01196351,0.09435868,0.00000207,1.35958374,0.00021739,0.00021993,0.00140635
220,0.02804179,0.02793547,0.01195946,0.09435914,0.00000207,1.35958469,0.00021739,0.00021992,0.00140603
221,0.02804180,0.02793549,0.01195456,0.09435955,0.00000207,1.35958564,0.00021740,0.00021994,0.00140576
