iter,total,tracking_weight,tracking_raw,tracking_scaled,object_cd2d_weight,object_cd2d_raw,object_cd2d_scaled,object_part_cd2d_weight,object_part_cd2d_raw,object_part_cd2d_scaled,object_smooth_trans_weight,object_smooth_trans_raw,object_smooth_trans_scaled,object_smooth_rot_weight,object_smooth_rot_raw,object_smooth_rot_scaled,human_pose_weight,human_pose_raw,human_pose_scaled,human_pose_smooth_weight,human_pose_smooth_raw,human_pose_smooth_scaled,object_intersect_weight,object_intersect_raw,object_intersect_scaled,intersect_weight,intersect_raw,intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,contact_drift_weight,contact_drift_raw,contact_drift_scaled
7550,0.3553430438041687,20.0,0.0026063835248351097,0.052127670496702194,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3077203877619468e-05,0.02307720296084881,1000.0,2.8613269478228176e-06,0.002861327026039362,10.0,0.002100515877828002,0.021005159243941307,100.0,1.506912121840287e-05,0.0015069121727719903,0.0,0.0,0.0,15.1,0.0029056610073894262,0.04387548193335533,1000.0,0.00019955805328208953,0.1995580494403839,10000.0,1.1331267160130665e-06,0.011331266723573208
7575,0.35517022013664246,20.0,0.002622490283101797,0.05244980752468109,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.320271778444294e-05,0.023202717304229736,1000.0,2.8521767490019556e-06,0.002852176781743765,10.0,0.002100966405123472,0.021009664982557297,100.0,1.5124639503483195e-05,0.001512463903054595,0.0,0.0,0.0,15.15,0.0028601970989257097,0.04333198443055153,1000.0,0.00019948845147155225,0.19948844611644745,10000.0,1.1322947557346197e-06,0.011322947219014168
7600,0.3560917377471924,20.0,0.002636066172271967,0.05272132158279419,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3445631086360663e-05,0.023445630446076393,1000.0,2.8619947443075944e-06,0.0028619947843253613,10.0,0.002103187842294574,0.021031878888607025,100.0,1.5178276953520253e-05,0.001517827739007771,0.0,0.0,0.0,15.2,0.0028891200199723244,0.04391462355852127,1000.0,0.00019931403221562505,0.19931402802467346,10000.0,1.1284438414804754e-06,0.011284437961876392
7625,0.3538615107536316,20.0,0.0026499151717871428,0.05299830436706543,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4179373212973587e-05,0.024179372936487198,1000.0,2.858907919289777e-06,0.0028589079156517982,10.0,0.0021012492943555117,0.02101249247789383,100.0,1.5078554497449659e-05,0.001507855486124754,0.0,0.0,0.0,15.25,0.0026728948578238487,0.04076164588332176,1000.0,0.00019933348812628537,0.19933348894119263,10000.0,1.1209431249881163e-06,0.011209431104362011
7650,0.3532351553440094,20.0,0.0026609478518366814,0.05321895703673363,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.487058736733161e-05,0.02487058751285076,1000.0,2.806798875099048e-06,0.0028067987877875566,10.0,0.0021099422592669725,0.021099422127008438,100.0,1.5190721569524612e-05,0.0015190721023827791,0.0,0.0,0.0,15.3,0.0025695597287267447,0.03931426256895065,1000.0,0.00019925246306229383,0.19925245642662048,10000.0,1.11535985070077e-06,0.011153598316013813
7675,0.3517473638057709,20.0,0.002677163342013955,0.05354326590895653,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.556249819463119e-05,0.025562498718500137,1000.0,2.8268723326618783e-06,0.002826872281730175,10.0,0.002122867852449417,0.02122867852449417,100.0,1.5266123227775097e-05,0.0015266123227775097,0.0,0.0,0.0,15.35,0.0023903362452983856,0.036691661924123764,1000.0,0.00019918938050977886,0.19918937981128693,10000.0,1.1178408385603689e-06,0.01117840874940157
7700,0.350048303604126,20.0,0.00269495346583426,0.053899068385362625,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5635959900682792e-05,0.025635959580540657,1000.0,2.792444320220966e-06,0.0027924443129450083,10.0,0.0021086311899125576,0.02108631283044815,100.0,1.5109251762623899e-05,0.0015109251253306866,0.0,0.0,0.0,15.4,0.002286747097969055,0.03521590307354927,1000.0,0.00019874646386597306,0.198746457695961,10000.0,1.116119847210939e-06,0.01116119883954525
7725,0.3473207652568817,20.0,0.0027126024942845106,0.05425205081701279,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6398463887744583e-05,0.026398463174700737,1000.0,3.0607029657403473e-06,0.003060702932998538,10.0,0.002096283482387662,0.020962834358215332,100.0,1.4944909707992338e-05,0.0014944910071790218,0.0,0.0,0.0,15.45,0.002016487531363964,0.031154731288552284,1000.0,0.00019883622007910162,0.19883622229099274,10000.0,1.1161271231685532e-06,0.01116127148270607
7750,0.34982767701148987,20.0,0.002733255038037896,0.05466509982943535,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6435060135554522e-05,0.026435060426592827,1000.0,3.0916462492314167e-06,0.003091646358370781,10.0,0.0020827148109674454,0.020827148109674454,100.0,1.5030909708002582e-05,0.001503090956248343,0.0,0.0,0.0,15.5,0.00216548889875412,0.03356507793068886,1000.0,0.00019848765805363655,0.19848765432834625,10000.0,1.1252897138547269e-06,0.01125289686024189
7775,0.3506166338920593,20.0,0.002758640795946121,0.055172815918922424,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.67976301984163e-05,0.02679762989282608,1000.0,3.2054613257059827e-06,0.0032054614275693893,10.0,0.002051613526418805,0.020516134798526764,100.0,1.498243091191398e-05,0.001498243073001504,0.0,0.0,0.0,15.55,0.002207733690738678,0.03433026000857353,1000.0,0.00019798795983660966,0.19798795878887177,10000.0,1.1108140824944712e-06,0.011108140461146832
7800,0.34737393260002136,20.0,0.0027792910113930702,0.055585820227861404,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.681523619685322e-05,0.02681523561477661,1000.0,3.3192222872457933e-06,0.0033192222472280264,10.0,0.0020271344110369682,0.020271344110369682,100.0,1.4858382201055065e-05,0.0014858382055535913,0.0,0.0,0.0,15.6,0.0019989972934126854,0.031184358522295952,1000.0,0.00019770176731981337,0.19770176708698273,10000.0,1.101035081774171e-06,0.011010350659489632
7825,0.3443712294101715,20.0,0.002802696544677019,0.05605392903089523,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6910198357654735e-05,0.026910198852419853,1000.0,3.066381623284542e-06,0.003066381672397256,10.0,0.0020042010582983494,0.02004200965166092,100.0,1.4912290680513252e-05,0.0014912290498614311,0.0,0.0,0.0,15.65,0.0017993373330682516,0.028159627690911293,1000.0,0.0001976558123715222,0.1976558119058609,10000.0,1.0992016541422345e-06,0.010992016643285751
7850,0.34228047728538513,20.0,0.0028237570077180862,0.056475140154361725,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.7300464353174902e-05,0.027300463989377022,1000.0,3.2792199817777146e-06,0.0032792200800031424,10.0,0.001988773699849844,0.019887737929821014,100.0,1.490567774453666e-05,0.0014905678108334541,0.0,0.0,0.0,15.7,0.0016175515484064817,0.025395559147000313,1000.0,0.00019748942577280104,0.1974894255399704,10000.0,1.0962379519696697e-06,0.010962379164993763
7875,0.34234029054641724,20.0,0.0028480221517384052,0.056960441172122955,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.75610618700739e-05,0.027561061084270477,1000.0,3.320449650345836e-06,0.0033204497303813696,10.0,0.0019697800744324923,0.019697800278663635,100.0,1.4883695257594809e-05,0.0014883695403113961,0.0,0.0,0.0,15.75,0.001581321470439434,0.024905813857913017,1000.0,0.00019751835498027503,0.19751834869384766,10000.0,1.0887997632380575e-06,0.010887997224926949
7900,0.33739182353019714,20.0,0.002868189010769129,0.05736377835273743,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.7194892027182505e-05,0.02719489112496376,1000.0,3.3444384825997986e-06,0.0033444385044276714,10.0,0.0019533978775143623,0.019533978775143623,100.0,1.4643074791820254e-05,0.0014643074246123433,0.0,0.0,0.0,15.8,0.001264876569621265,0.019985049962997437,1000.0,0.0001975717896129936,0.1975717842578888,10000.0,1.0933611065411242e-06,0.01093361061066389
7925,0.33716511726379395,20.0,0.002887270413339138,0.05774540826678276,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.7998121368000284e-05,0.027998121455311775,1000.0,3.043486913156812e-06,0.0030434869695454836,10.0,0.001947143580764532,0.019471436738967896,100.0,1.4533508874592371e-05,0.0014533508801832795,0.0,0.0,0.0,15.85,0.0012091750977560878,0.01916542649269104,1000.0,0.00019734015222638845,0.19734014570713043,10000.0,1.0947751434287056e-06,0.010947751812636852
7950,0.33470088243484497,20.0,0.0029055275954306126,0.0581105500459671,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.7717074772226624e-05,0.027717074379324913,1000.0,3.353829924890306e-06,0.003353829961270094,10.0,0.0019352975068613887,0.019352974370121956,100.0,1.4589416423405055e-05,0.0014589416095986962,0.0,0.0,0.0,15.9,0.0010345479240640998,0.01644931174814701,1000.0,0.00019724601588677615,0.1972460150718689,10000.0,1.1012191407644423e-06,0.011012190952897072
7975,0.3321053683757782,20.0,0.002921974053606391,0.058439482003450394,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.858496009139344e-05,0.028584960848093033,1000.0,2.898084858315997e-06,0.002898084931075573,10.0,0.0019332001684233546,0.019332000985741615,100.0,1.4601314433093648e-05,0.0014601314906030893,0.0,0.0,0.0,15.95,0.0008178217685781419,0.013044256716966629,1000.0,0.00019727299513760954,0.19727300107479095,10000.0,1.107345383388747e-06,0.011073454283177853
8000,0.33000242710113525,20.0,0.002934330841526389,0.05868661776185036,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.8171183657832444e-05,0.028171183541417122,1000.0,2.740827767411247e-06,0.0027408278547227383,10.0,0.001933411112986505,0.019334111362695694,100.0,1.4735206605109852e-05,0.0014735206495970488,0.0,0.0,0.0,16.0,0.0006865299656055868,0.010984479449689388,1000.0,0.00019732654618564993,0.19732654094696045,10000.0,1.1285137588856742e-06,0.011285137385129929
8025,0.3315174877643585,20.0,0.002940573263913393,0.05881146341562271,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.7013789804186672e-05,0.027013789862394333,1000.0,2.9774992071907036e-06,0.002977499272674322,10.0,0.0019350193906575441,0.019350193440914154,100.0,1.4786187421123032e-05,0.0014786187093704939,0.0,0.0,0.0,16.05,0.0008342025685124099,0.013388950377702713,1000.0,0.0001972815371118486,0.19728153944015503,10000.0,1.121542368309747e-06,0.011215423233807087
8050,0.3285469710826874,20.0,0.002945392159745097,0.05890784412622452,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6312152840546332e-05,0.026312151923775673,1000.0,2.9815539619448828e-06,0.0029815540183335543,10.0,0.001935360487550497,0.019353605806827545,100.0,1.4741552149644122e-05,0.0014741552295163274,0.0,0.0,0.0,16.1,0.000683221616782248,0.010999868623912334,1000.0,0.00019725666788872331,0.1972566694021225,10000.0,1.126114966609748e-06,0.011261149309575558
8075,0.32826167345046997,20.0,0.0029500555247068405,0.05900111049413681,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.5478959287283942e-05,0.02547895908355713,1000.0,2.852720172086265e-06,0.002852720208466053,10.0,0.0019333609379827976,0.0193336084485054,100.0,1.4731360352016054e-05,0.0014731360133737326,0.0,0.0,0.0,16.15,0.0007180870743468404,0.011597106233239174,1000.0,0.0001971443125512451,0.1971443146467209,10000.0,1.1380741398170358e-06,0.011380741372704506
8100,0.3313986659049988,20.0,0.0029534080531448126,0.059068161994218826,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6007313863374293e-05,0.026007313281297684,1000.0,4.161182914685924e-06,0.004161182790994644,10.0,0.0019300275016576052,0.019300274550914764,100.0,1.474392684031045e-05,0.0014743927167728543,0.0,0.0,0.0,16.2,0.000689852109644562,0.011175604537129402,1000.0,0.0001971558522200212,0.19715584814548492,10000.0,1.3055889667157317e-06,0.013055889867246151
8125,0.32721278071403503,20.0,0.002955733798444271,0.05911467596888542,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.473843051120639e-05,0.024738430976867676,1000.0,2.965114390462986e-06,0.002965114312246442,10.0,0.0019266043091192842,0.019266042858362198,100.0,1.4821668628428597e-05,0.0014821668155491352,0.0,0.0,0.0,16.25,0.0006839574198238552,0.011114307679235935,1000.0,0.00019712460925802588,0.19712461531162262,10000.0,1.140740323535283e-06,0.011407403275370598
8150,0.3273612856864929,20.0,0.0029577736277133226,0.05915547162294388,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.4238617697847076e-05,0.024238618090748787,1000.0,2.7226549264014466e-06,0.0027226549573242664,10.0,0.001925070770084858,0.01925070770084858,100.0,1.4798610209254548e-05,0.0014798609772697091,0.0,0.0,0.0,16.3,0.0007474786252714694,0.01218390092253685,1000.0,0.00019712725770659745,0.19712725281715393,10000.0,1.1202805580978747e-06,0.011202805675566196
8175,0.340936541557312,20.0,0.0029595745727419853,0.059191491454839706,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.644759661052376e-05,0.02644759602844715,1000.0,3.3215083021786995e-06,0.0033215084113180637,10.0,0.0019243396818637848,0.019243396818637848,100.0,1.477695786888944e-05,0.00147769576869905,0.0,0.0,0.0,16.35,0.0013424535281956196,0.02194911614060402,1000.0,0.0001972170575754717,0.19721706211566925,10000.0,1.208864887303207e-06,0.012088648974895477
8200,0.3265482187271118,20.0,0.002961341757327318,0.059226833283901215,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.3598022380610928e-05,0.023598022758960724,1000.0,2.827627895385376e-06,0.002827627817168832,10.0,0.001924075884744525,0.019240759313106537,100.0,1.480705486756051e-05,0.0014807054540142417,0.0,0.0,0.0,16.4,0.0007074286695569754,0.011601829901337624,1000.0,0.00019723933655768633,0.19723933935165405,10000.0,1.1333094107612851e-06,0.011333093978464603
8225,0.3259226381778717,20.0,0.002962956205010414,0.05925912410020828,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.319483428436797e-05,0.02319483458995819,1000.0,2.954491264972603e-06,0.0029544911812990904,10.0,0.0019238153472542763,0.019238153472542763,100.0,1.4813516827416606e-05,0.001481351675465703,0.0,0.0,0.0,16.45,0.0006751038017682731,0.011105458252131939,1000.0,0.0001973063190234825,0.1973063200712204,10000.0,1.138291736424435e-06,0.011382916942238808
8250,0.33555054664611816,20.0,0.0029642560984939337,0.05928512290120125,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.6443860406288877e-05,0.026443859562277794,1000.0,6.046360340405954e-06,0.006046360358595848,10.0,0.0019220566609874368,0.019220566377043724,100.0,1.4769279005122371e-05,0.0014769278932362795,0.0,0.0,0.0,16.5,0.000706699094735086,0.011660534888505936,1000.0,0.00019732366490643471,0.19732366502285004,10000.0,1.4093518529989524e-06,0.014093518257141113
8275,0.3360523283481598,20.0,0.0029655948746949434,0.059311896562576294,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.257549022033345e-05,0.022575490176677704,1000.0,2.8348058549454436e-06,0.002834805753082037,10.0,0.0019214514177292585,0.019214514642953873,100.0,1.4748816283827182e-05,0.0014748816611245275,0.0,0.0,0.0,16.55,0.0013349526561796665,0.02209346555173397,1000.0,0.00019733203225769103,0.19733203947544098,10000.0,1.1215229278604966e-06,0.011215229518711567
8300,0.33607929944992065,20.0,0.002967044012621045,0.05934087932109833,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2358770365826786e-05,0.022358769550919533,1000.0,2.855056436601444e-06,0.002855056431144476,10.0,0.0019217508379369974,0.019217507913708687,100.0,1.4768691471545026e-05,0.0014768691034987569,0.0,0.0,0.0,16.6,0.0013317615957930684,0.022107243537902832,1000.0,0.00019738363334909081,0.19738362729549408,10000.0,1.133937530539697e-06,0.011339375749230385
8325,0.3352847993373871,20.0,0.002968626096844673,0.05937252193689346,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.191122985095717e-05,0.02191122993826866,1000.0,2.689741222638986e-06,0.0026897413190454245,10.0,0.0019193514017388225,0.019193513318896294,100.0,1.4729611393704545e-05,0.0014729611575603485,0.0,0.0,0.0,16.65,0.001329862978309393,0.02214221842586994,1000.0,0.00019738620903808624,0.19738620519638062,10000.0,1.111642404794111e-06,0.011116423644125462
8350,0.3428192734718323,20.0,0.0029703567270189524,0.05940713360905647,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.346541623410303e-05,0.023465415462851524,1000.0,5.755391612183303e-06,0.00575539143756032,10.0,0.0019180732779204845,0.01918073371052742,100.0,1.4769563676964026e-05,0.001476956414990127,0.0,0.0,0.0,16.7,0.0013335997937247157,0.022271117195487022,1000.0,0.00019750265346374363,0.19750265777111053,10000.0,1.3759861303697107e-06,0.013759861700236797
8375,0.3281950354576111,20.0,0.0029717155266553164,0.05943430960178375,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2397925931727514e-05,0.022397926077246666,1000.0,3.8244525057962164e-06,0.00382445240393281,10.0,0.0019170066807419062,0.019170066341757774,100.0,1.4806125363975298e-05,0.0014806125545874238,0.0,0.0,0.0,16.75,0.0007107820129022002,0.01190559845417738,1000.0,0.00019752512162085623,0.19752512872219086,10000.0,1.2456966942409053e-06,0.012456966564059258
8400,0.3286856710910797,20.0,0.0029734931886196136,0.05946986377239227,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2168347641127184e-05,0.022168347612023354,1000.0,5.219090780883562e-06,0.0052190907299518585,10.0,0.0019156488124281168,0.01915648765861988,100.0,1.483366395405028e-05,0.00148336635902524,0.0,0.0,0.0,16.8,0.0006756851798854768,0.011351510882377625,1000.0,0.0001975404447875917,0.19754044711589813,10000.0,1.2296561635594117e-06,0.01229656208306551
8425,0.3324388563632965,20.0,0.0029751346446573734,0.05950269103050232,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.409856824669987e-05,0.02409856766462326,1000.0,5.591761237155879e-06,0.0055917613208293915,10.0,0.0019142931560054421,0.019142931327223778,100.0,1.484084077674197e-05,0.001484084059484303,0.0,0.0,0.0,16.85,0.000675192684866488,0.011376997455954552,1000.0,0.00019756550318561494,0.197565495967865,10000.0,1.3676325352207641e-06,0.013676325790584087
8450,0.3245612382888794,20.0,0.002976604737341404,0.05953209474682808,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.101989412039984e-05,0.021019894629716873,1000.0,3.284712875029072e-06,0.003284712787717581,10.0,0.0019131696317344904,0.019131695851683617,100.0,1.4829197425569873e-05,0.0014829197898507118,0.0,0.0,0.0,16.9,0.0006691059679724276,0.01130789052695036,1000.0,0.00019755579705815762,0.1975557953119278,10000.0,1.1246224858041387e-06,0.011246224865317345
8475,0.32632267475128174,20.0,0.0029780964832752943,0.05956193059682846,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1051400835858658e-05,0.021051401272416115,1000.0,4.2323858906456735e-06,0.004232385661453009,10.0,0.001911656348966062,0.019116563722491264,100.0,1.4838453353149816e-05,0.001483845291659236,0.0,0.0,0.0,16.95,0.0006966632208786905,0.011808441951870918,1000.0,0.0001976087805815041,0.19760878384113312,10000.0,1.1459328561613802e-06,0.01145932823419571
8500,0.32899022102355957,20.0,0.00297993584536016,0.05959871783852577,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.191926250816323e-05,0.021919261664152145,1000.0,4.938277015753556e-06,0.0049382769502699375,10.0,0.001909591373987496,0.01909591443836689,100.0,1.485260872868821e-05,0.0014852609019726515,0.0,0.0,0.0,17.0,0.0006650105933658779,0.011305180378258228,1000.0,0.0001976474013645202,0.19764740765094757,10000.0,1.3000178569200216e-06,0.013000178150832653
8525,0.3246186375617981,20.0,0.002981847617775202,0.05963695049285889,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0642628442146815e-05,0.020642628893256187,1000.0,2.8223807930771727e-06,0.0028223807457834482,10.0,0.001907438039779663,0.01907438039779663,100.0,1.4834257854090538e-05,0.0014834257308393717,0.0,0.0,0.0,17.05,0.0007025566301308572,0.011978589929640293,1000.0,0.00019761604198720306,0.19761604070663452,10000.0,1.1364227248122916e-06,0.011364227160811424
8550,0.3365161418914795,20.0,0.0029833512380719185,0.05966702476143837,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.089038389385678e-05,0.020890383049845695,1000.0,3.1515696718997788e-06,0.0031515697482973337,10.0,0.0019063105573877692,0.019063105806708336,100.0,1.4836399714113213e-05,0.0014836399350315332,0.0,0.0,0.0,17.1,0.0013302421430125833,0.022747140377759933,1000.0,0.00019764993339776993,0.19764992594718933,10000.0,1.1863344298035372e-06,0.011863344348967075
8575,0.3261548578739166,20.0,0.002984586637467146,0.05969173461198807,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1062207451905124e-05,0.021062208339571953,1000.0,3.3446656289015664e-06,0.003344665514305234,10.0,0.0019049025140702724,0.0190490260720253,100.0,1.482707739342004e-05,0.0014827076811343431,0.0,0.0,0.0,17.15,0.0006769109168089926,0.011609021574258804,1000.0,0.00019769056234508753,0.19769056141376495,10000.0,1.2224944612171385e-06,0.012224944308400154
8600,0.32416051626205444,20.0,0.0029857398476451635,0.059714797884225845,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.04310126719065e-05,0.02043101191520691,1000.0,2.8682004540314665e-06,0.002868200419470668,10.0,0.0019038765458390117,0.019038764759898186,100.0,1.4816529073868878e-05,0.0014816529583185911,0.0,0.0,0.0,17.2,0.0006663149688392878,0.011460618115961552,1000.0,0.00019767251797020435,0.1976725161075592,10000.0,1.1492974181237514e-06,0.011492974124848843
8625,0.3250123858451843,20.0,0.0029869815334677696,0.05973963066935539,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0896783098578453e-05,0.020896783098578453,1000.0,3.155343847538461e-06,0.003155343933030963,10.0,0.0019027004018425941,0.01902700401842594,100.0,1.484616041125264e-05,0.001484616077505052,0.0,0.0,0.0,17.25,0.000662508886307478,0.01142827793955803,1000.0,0.00019772436644416302,0.1977243721485138,10000.0,1.155635686700407e-06,0.011556357145309448
8650,0.3249466121196747,20.0,0.0029884041287004948,0.059768080711364746,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.119106829923112e-05,0.0211910679936409,1000.0,2.8929091513418825e-06,0.0028929091058671474,10.0,0.001902073505334556,0.01902073435485363,100.0,1.484168660681462e-05,0.0014841686934232712,0.0,0.0,0.0,17.3,0.000667522894218564,0.011548145674169064,1000.0,0.00019771777442656457,0.19771777093410492,10000.0,1.1323717217237572e-06,0.011323717422783375
8675,0.32721325755119324,20.0,0.0029895196203142405,0.059790391474962234,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1367728550103493e-05,0.02136772871017456,1000.0,4.533884748525452e-06,0.004533884581178427,10.0,0.0019015346188098192,0.019015345722436905,100.0,1.4858774193271529e-05,0.001485877437517047,0.0,0.0,0.0,17.35,0.0006690325681120157,0.011607714928686619,1000.0,0.00019772806263063103,0.19772806763648987,10000.0,1.1684272749334923e-06,0.011684272438287735
8700,0.3311966359615326,20.0,0.0029904674738645554,0.05980934947729111,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.481399496900849e-05,0.024813994765281677,1000.0,3.973326784034725e-06,0.003973326645791531,10.0,0.001900609815493226,0.019006097689270973,100.0,1.4862735952192452e-05,0.001486273598857224,0.0,0.0,0.0,17.4,0.0006836381508037448,0.01189530361443758,1000.0,0.0001977273350348696,0.19772733747959137,10000.0,1.2484929357015062e-06,0.012484929524362087
8725,0.3387795388698578,20.0,0.002991315210238099,0.05982630327343941,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.2014932255842723e-05,0.022014932706952095,1000.0,3.6080937206861563e-06,0.0036080938298255205,10.0,0.0019002020126208663,0.019002020359039307,100.0,1.4857842870696913e-05,0.0014857843052595854,0.0,0.0,0.0,17.45,0.0013202031841501594,0.02303754724562168,1000.0,0.00019774971588049084,0.19774971902370453,10000.0,1.2055140814482002e-06,0.012055140919983387
8750,0.32754698395729065,20.0,0.0029923487454652786,0.05984697490930557,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0876223061350174e-05,0.020876223221421242,1000.0,3.91890080209123e-06,0.003918900620192289,10.0,0.0018989918753504753,0.018989918753504753,100.0,1.485185475758044e-05,0.0014851854648441076,0.0,0.0,0.0,17.5,0.0006831716164015234,0.01195550337433815,1000.0,0.00019769370555877686,0.19769370555877686,10000.0,1.2780562883563107e-06,0.012780562974512577
8775,0.33736422657966614,20.0,0.0029931424651294947,0.05986284837126732,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0394725652295165e-05,0.02039472572505474,1000.0,3.6235728657629807e-06,0.003623572876676917,10.0,0.0018985216738656163,0.018985217437148094,100.0,1.4886905773892067e-05,0.0014886906137689948,0.0,0.0,0.0,17.55,0.0013202052796259522,0.02316960133612156,1000.0,0.00019771774532273412,0.19771774113178253,10000.0,1.2121823829147615e-06,0.012121823616325855
8800,0.33601298928260803,20.0,0.0029939929954707623,0.059879861772060394,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.0161365682724863e-05,0.02016136609017849,1000.0,3.005877488249098e-06,0.0030058776028454304,10.0,0.001897777896374464,0.018977779895067215,100.0,1.4838771676295437e-05,0.0014838771894574165,0.0,0.0,0.0,17.6,0.001321109477430582,0.023251527920365334,1000.0,0.00019772849918808788,0.1977284997701645,10000.0,1.1524193723744247e-06,0.011524193920195103
8825,0.3257421851158142,20.0,0.0029948526062071323,0.0598970502614975,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.029431561823003e-05,0.020294316112995148,1000.0,3.3855878882604884e-06,0.003385587828233838,10.0,0.0018972493708133698,0.018972493708133698,100.0,1.4858070244372357e-05,0.0014858070062473416,0.0,0.0,0.0,17.65,0.0006807590834796429,0.012015397660434246,1000.0,0.00019777157285716385,0.1977715790271759,10000.0,1.1919953522010474e-06,0.011919953860342503
8850,0.3271459639072418,20.0,0.002995941787958145,0.0599188357591629,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.039526225416921e-05,0.02039526216685772,1000.0,3.8838834370835684e-06,0.0038838833570480347,10.0,0.0018953836988657713,0.018953837454319,100.0,1.4879431546432897e-05,0.001487943110987544,0.0,0.0,0.0,17.7,0.0006751513574272394,0.011950179934501648,1000.0,0.00019773660460487008,0.19773660600185394,10000.0,1.2819403991670697e-06,0.012819403782486916
8875,0.3267011344432831,20.0,0.0029970931354910135,0.059941861778497696,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,2.1281213776092045e-05,0.02128121443092823,1000.0,3.27117913911934e-06,0.0032711790408939123,10.0,0.001894189277663827,0.018941892310976982,100.0,1.4836882655799855e-05,0.0014836882473900914,0.0,0.0,0.0,17.75,0.0006680999067611992,0.011858773417770863,1000.0,0.00019775834516622126,0.19775834679603577,10000.0,1.2164184681751067e-06,0.01216418482363224
8900,0.3357754349708557,20.0,0.002998066134750843,0.05996132269501686,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.9926217646570876e-05,0.019926218315958977,1000.0,2.9083066692692228e-06,0.002908306661993265,10.0,0.0018927492201328278,0.018927492201328278,100.0,1.4830513464403339e-05,0.0014830513391643763,0.0,0.0,0.0,17.8,0.0013190187746658921,0.023478534072637558,1000.0,0.00019775060354731977,0.19775059819221497,10000.0,1.133990622292913e-06,0.011339906603097916
8925,0.32492029666900635,20.0,0.002999040298163891,0.05998080596327782,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.99846599571174e-05,0.019984660670161247,1000.0,3.165034740959527e-06,0.0031650348100811243,10.0,0.001891024294309318,0.01891024224460125,100.0,1.4867250683892053e-05,0.0014867250574752688,0.0,0.0,0.0,17.85,0.0006647109985351562,0.011865091510117054,1000.0,0.00019778250134550035,0.197782501578331,10000.0,1.174521230495884e-06,0.011745212599635124
