iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
78,0.04081387,0.00000363,0.00000212,0.00000513,0.00186051,0.00145562,0.00226541,37.18880463,47.44073868,26.93687057,3.04973578,-0.13263156,-0.17053783,1.17770791
79,0.03978047,0.00000353,0.00000205,0.00000500,0.00183448,0.00143187,0.00223709,36.25341797,46.33737564,26.16945839,3.05021286,-0.13277693,-0.17112891,1.17715538
80,0.03878522,0.00000343,0.00000199,0.00000488,0.00180933,0.00140898,0.00220969,35.35158920,45.27281952,25.43035698,3.05067825,-0.13291837,-0.17171028,1.17661119
81,0.03782607,0.00000334,0.00000192,0.00000477,0.00178505,0.00138694,0.00218317,34.48149872,44.24430084,24.71870041,3.05113268,-0.13305606,-0.17228225,1.17607522
82,0.03689632,0.00000326,0.00000187,0.00000465,0.00176151,0.00136576,0.00215726,33.63710022,43.24719238,24.02700424,3.05157590,-0.13319050,-0.17284511,1.17554712
83,0.03599195,0.00000318,0.00000181,0.00000455,0.00173861,0.00134518,0.00213204,32.81471252,42.27367783,23.35574913,3.05200934,-0.13332213,-0.17339927,1.17502606
84,0.03512380,0.00000310,0.00000176,0.00000444,0.00171659,0.00132558,0.00210760,32.02451324,41.33799362,22.71103477,3.05243230,-0.13345107,-0.17394489,1.17451227
85,0.03428034,0.00000302,0.00000171,0.00000434,0.00169516,0.00130653,0.00208379,31.25600815,40.42643738,22.08557701,3.05284572,-0.13357766,-0.17448223,1.17400527
86,0.03346762,0.00000295,0.00000166,0.00000425,0.00167457,0.00128843,0.00206071,30.51457787,39.54909897,21.48005676,3.05325007,-0.13370192,-0.17501155,1.17350495
87,0.03267605,0.00000288,0.00000162,0.00000415,0.00165462,0.00127092,0.00203832,29.79129410,38.68861389,20.89397240,3.05364537,-0.13382405,-0.17553304,1.17301106
88,0.03191331,0.00000282,0.00000157,0.00000407,0.00163524,0.00125388,0.00201660,29.09410477,37.86314392,20.32506371,3.05403256,-0.13394409,-0.17604697,1.17252350
89,0.03117026,0.00000276,0.00000153,0.00000398,0.00161661,0.00123779,0.00199543,28.41353989,37.05514526,19.77193451,3.05441117,-0.13406231,-0.17655361,1.17204189
90,0.03045068,0.00000270,0.00000149,0.00000390,0.00159842,0.00122185,0.00197499,27.75415421,36.27177811,19.23653030,3.05478191,-0.13417897,-0.17705317,1.17156601
91,0.02975542,0.00000264,0.00000146,0.00000382,0.00158085,0.00120662,0.00195508,27.11649513,35.51394653,18.71904373,3.05514503,-0.13429397,-0.17754573,1.17109585
92,0.02908126,0.00000258,0.00000142,0.00000375,0.00156365,0.00119168,0.00193562,26.49808884,34.77689743,18.21928024,3.05550122,-0.13440743,-0.17803134,1.17063165
93,0.02842731,0.00000253,0.00000139,0.00000367,0.00154715,0.00117750,0.00191679,25.89720154,34.06103897,17.73336220,3.05585074,-0.13451937,-0.17851026,1.17017293
94,0.02779444,0.00000248,0.00000135,0.00000360,0.00153097,0.00116367,0.00189827,25.31585312,33.36851501,17.26319122,3.05619311,-0.13462995,-0.17898275,1.16971958
95,0.02717608,0.00000243,0.00000132,0.00000354,0.00151533,0.00115033,0.00188034,24.74679756,32.68453217,16.80906296,3.05652952,-0.13473910,-0.17944886,1.16927171
96,0.02658092,0.00000238,0.00000129,0.00000347,0.00150010,0.00113741,0.00186279,24.19924545,32.02975464,16.36873817,3.05685997,-0.13484682,-0.17990877,1.16882920
97,0.02600181,0.00000234,0.00000127,0.00000341,0.00148531,0.00112491,0.00184571,23.66594505,31.38823509,15.94365501,3.05718493,-0.13495298,-0.18036260,1.16839206
98,0.02543872,0.00000229,0.00000124,0.00000335,0.00147096,0.00111285,0.00182906,23.14692307,30.76513481,15.52871037,3.05750465,-0.13505752,-0.18081048,1.16796017
99,0.02489567,0.00000225,0.00000121,0.00000329,0.00145701,0.00110126,0.00181276,22.64639854,30.16203499,15.13076305,3.05781960,-0.13516051,-0.18125258,1.16753364
100,0.02436361,0.00000221,0.00000119,0.00000323,0.00144333,0.00108973,0.00179693,22.15552139,29.56790161,14.74314213,3.05813003,-0.13526185,-0.18168893,1.16711235
101,0.02385189,0.00000217,0.00000116,0.00000317,0.00143020,0.00107884,0.00178157,21.68308830,28.99706268,14.36911392,3.05843520,-0.13536169,-0.18211970,1.16669619
