iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
120,0.00905135,0.00000157,0.00000035,0.00000278,0.00113169,0.00059538,0.00166800,7.48309803,12.24877739,2.71741915,2.98204565,0.10575990,-0.18846586,1.06718349
121,0.00889486,0.00000155,0.00000035,0.00000275,0.00112511,0.00059049,0.00165973,7.34327078,12.04165363,2.64488769,2.98220706,0.10571603,-0.18875070,1.06694174
122,0.00874400,0.00000154,0.00000034,0.00000273,0.00111863,0.00058558,0.00165167,7.20863247,11.84280300,2.57446170,2.98236823,0.10567445,-0.18903254,1.06670237
123,0.00859312,0.00000152,0.00000034,0.00000270,0.00111229,0.00058078,0.00164380,7.07352400,11.64228058,2.50476718,2.98252845,0.10563523,-0.18931131,1.06646526
124,0.00844470,0.00000150,0.00000033,0.00000268,0.00110594,0.00057592,0.00163595,6.94077635,11.44408226,2.43747067,2.98268771,0.10559800,-0.18958700,1.06623042
125,0.00830505,0.00000149,0.00000033,0.00000265,0.00109978,0.00057126,0.00162831,6.81628084,11.25668430,2.37587738,2.98284602,0.10556289,-0.18985969,1.06599784
126,0.00816680,0.00000147,0.00000032,0.00000263,0.00109372,0.00056663,0.00162082,6.69282484,11.07230186,2.31334805,2.98300242,0.10552965,-0.19012949,1.06576741
127,0.00802831,0.00000146,0.00000032,0.00000260,0.00108784,0.00056231,0.00161336,6.56882906,10.88502598,2.25263214,2.98315740,0.10549799,-0.19039640,1.06553912
128,0.00789641,0.00000145,0.00000031,0.00000258,0.00108202,0.00055790,0.00160614,6.45102596,10.70867348,2.19337845,2.98331070,0.10546805,-0.19066049,1.06531298
129,0.00776836,0.00000143,0.00000031,0.00000256,0.00107619,0.00055340,0.00159897,6.33696175,10.53664017,2.13728356,2.98346257,0.10544011,-0.19092186,1.06508875
130,0.00764611,0.00000142,0.00000030,0.00000253,0.00107058,0.00054922,0.00159194,6.22824478,10.37316608,2.08332348,2.98361278,0.10541386,-0.19118050,1.06486642
131,0.00752081,0.00000140,0.00000030,0.00000251,0.00106497,0.00054503,0.00158492,6.11637115,10.20141888,2.03132296,2.98376107,0.10538902,-0.19143650,1.06464612
132,0.00740053,0.00000139,0.00000029,0.00000249,0.00105967,0.00054125,0.00157808,6.00895786,10.03920746,1.97870839,2.98390746,0.10536566,-0.19168980,1.06442785
133,0.00728216,0.00000138,0.00000029,0.00000247,0.00105426,0.00053714,0.00157138,5.90335703,9.87781239,1.92890143,2.98405194,0.10534370,-0.19194052,1.06421137
134,0.00716963,0.00000137,0.00000028,0.00000245,0.00104898,0.00053321,0.00156474,5.80334282,9.72615814,1.88052762,2.98419428,0.10532300,-0.19218868,1.06399691
135,0.00705553,0.00000135,0.00000028,0.00000243,0.00104388,0.00052949,0.00155826,5.70134115,9.57006073,1.83262157,2.98433495,0.10530367,-0.19243450,1.06378400
136,0.00694649,0.00000134,0.00000028,0.00000241,0.00103891,0.00052588,0.00155194,5.60403252,9.42451954,1.78354585,2.98447323,0.10528546,-0.19267800,1.06357276
137,0.00683950,0.00000133,0.00000027,0.00000239,0.00103381,0.00052207,0.00154554,5.50894642,9.27783680,1.74005616,2.98460937,0.10526836,-0.19291916,1.06336331
138,0.00673704,0.00000132,0.00000027,0.00000237,0.00102897,0.00051850,0.00153944,5.41774988,9.13747120,1.69802868,2.98474336,0.10525244,-0.19315793,1.06315553
139,0.00663614,0.00000131,0.00000027,0.00000235,0.00102423,0.00051509,0.00153337,5.32794237,8.99865532,1.65722966,2.98487568,0.10523736,-0.19339423,1.06294966
140,0.00653150,0.00000130,0.00000026,0.00000233,0.00101944,0.00051149,0.00152740,5.23428392,8.85576344,1.61280417,2.98500538,0.10522354,-0.19362821,1.06274533
141,0.00643584,0.00000129,0.00000026,0.00000231,0.00101482,0.00050811,0.00152154,5.14928246,8.72644329,1.57212210,2.98513317,0.10521086,-0.19385991,1.06254280
142,0.00634032,0.00000128,0.00000025,0.00000230,0.00101029,0.00050479,0.00151579,5.06417227,8.59386253,1.53448176,2.98525929,0.10519931,-0.19408934,1.06234181
143,0.00624564,0.00000127,0.00000025,0.00000228,0.00100563,0.00050121,0.00151005,4.97997856,8.46311569,1.49684131,2.98538303,0.10518863,-0.19431658,1.06214237
144,0.00615615,0.00000126,0.00000025,0.00000226,0.00100139,0.00049823,0.00150456,4.90025139,8.33986855,1.46063399,2.98550510,0.10517891,-0.19454154,1.06194472
145,0.00606682,0.00000125,0.00000024,0.00000225,0.00099702,0.00049491,0.00149912,4.82073784,8.21503067,1.42644477,2.98562527,0.10517009,-0.19476432,1.06174874
146,0.00598170,0.00000124,0.00000024,0.00000223,0.00099273,0.00049173,0.00149372,4.74526024,8.09806061,1.39246023,2.98574424,0.10516216,-0.19498488,1.06155455
147,0.00589590,0.00000123,0.00000024,0.00000222,0.00098869,0.00048889,0.00148849,4.66865540,7.97901058,1.35830009,2.98586154,0.10515473,-0.19520324,1.06136203
148,0.00581028,0.00000122,0.00000024,0.00000220,0.00098457,0.00048581,0.00148332,4.59221506,7.85718966,1.32724023,2.98597646,0.10514784,-0.19541951,1.06117105
149,0.00573236,0.00000121,0.00000023,0.00000218,0.00098058,0.00048298,0.00147819,4.52326536,7.74885893,1.29767191,2.98608994,0.10514138,-0.19563368,1.06098187
150,0.00565132,0.00000120,0.00000023,0.00000217,0.00097661,0.00048008,0.00147315,4.45105600,7.63628960,1.26582241,2.98620176,0.10513537,-0.19584595,1.06079412
151,0.00556809,0.00000119,0.00000023,0.00000216,0.00097275,0.00047727,0.00146823,4.37639904,7.51850367,1.23429453,2.98631167,0.10512970,-0.19605635,1.06060779
152,0.00549043,0.00000118,0.00000023,0.00000214,0.00096894,0.00047453,0.00146336,4.30719090,7.41082525,1.20355630,2.98641992,0.10512450,-0.19626492,1.06042302
153,0.00541914,0.00000118,0.00000022,0.00000213,0.00096523,0.00047181,0.00145864,4.24407196,7.31178713,1.17635703,2.98652673,0.10511949,-0.19647168,1.06023967
154,0.00534466,0.00000117,0.00000022,0.00000211,0.00096159,0.00046918,0.00145401,4.17757750,7.20789862,1.14725661,2.98663211,0.10511493,-0.19667652,1.06005788
155,0.00527104,0.00000116,0.00000022,0.00000210,0.00095795,0.00046655,0.00144934,4.11196518,7.10331774,1.12061298,2.98673654,0.10511076,-0.19687955,1.05987751
