iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
66,0.32086071,0.00004025,0.00003044,0.00005006,0.00629971,0.00551962,0.00707980,56.12175369,63.92374802,48.31975937,1.16502869,-0.01947546,0.00116362,0.15384814
67,0.32020688,0.00003963,0.00003005,0.00004921,0.00625167,0.00548386,0.00701948,56.11512375,64.03949738,48.19075012,1.16529262,-0.01956369,0.00075876,0.15409908
68,0.31961101,0.00003904,0.00002967,0.00004841,0.00620540,0.00544892,0.00696188,56.11441803,64.15062714,48.07820511,1.16554546,-0.01961268,0.00043920,0.15434100
69,0.31903899,0.00003848,0.00002930,0.00004765,0.00616097,0.00541477,0.00690717,56.11275482,64.22927856,47.99622726,1.16578782,-0.01962998,0.00024768,0.15457441
70,0.31849697,0.00003794,0.00002893,0.00004694,0.00611804,0.00538092,0.00685516,56.11225510,64.27811432,47.94639587,1.16602075,-0.01961645,0.00019119,0.15479995
71,0.31793612,0.00003742,0.00002857,0.00004626,0.00607636,0.00534723,0.00680549,56.10387421,64.28011322,47.92763138,1.16624463,-0.01957498,0.00027721,0.15501821
72,0.31739762,0.00003692,0.00002822,0.00004562,0.00603612,0.00531419,0.00675806,56.09553528,64.25973511,47.93133545,1.16646028,-0.01951363,0.00045180,0.15522967
73,0.31686586,0.00003644,0.00002788,0.00004501,0.00599704,0.00528156,0.00671251,56.08491516,64.20964813,47.96018600,1.16666830,-0.01943135,0.00074260,0.15543488
74,0.31638297,0.00003598,0.00002754,0.00004443,0.00595934,0.00524972,0.00666896,56.07998657,64.15543365,48.00454330,1.16686928,-0.01933697,0.00107371,0.15563436
75,0.31593737,0.00003554,0.00002722,0.00004387,0.00592291,0.00521883,0.00662699,56.07883072,64.11082458,48.04683685,1.16706359,-0.01923074,0.00139640,0.15582855
76,0.31551623,0.00003512,0.00002691,0.00004333,0.00588769,0.00518910,0.00658627,56.07917786,64.08998108,48.06837845,1.16725194,-0.01911629,0.00165944,0.15601781
77,0.31511137,0.00003472,0.00002661,0.00004282,0.00585378,0.00516053,0.00654703,56.07916260,64.08163452,48.07669449,1.16743457,-0.01899587,0.00189009,0.15620245
78,0.31473339,0.00003433,0.00002633,0.00004232,0.00582121,0.00513331,0.00650911,56.08095551,64.08678436,48.07512283,1.16761184,-0.01887961,0.00208343,0.15638287
79,0.31438237,0.00003396,0.00002607,0.00004185,0.00578996,0.00510751,0.00647240,56.08468628,64.11048889,48.05887985,1.16778409,-0.01877595,0.00220834,0.15655939
80,0.31403905,0.00003361,0.00002582,0.00004139,0.00576017,0.00508322,0.00643713,56.08619690,64.14470673,48.02768326,1.16795182,-0.01868718,0.00227710,0.15673214
81,0.31372032,0.00003327,0.00002559,0.00004096,0.00573171,0.00506017,0.00640326,56.08919144,64.19001770,47.98836517,1.16811526,-0.01861796,0.00229815,0.15690136
82,0.31339827,0.00003296,0.00002537,0.00004054,0.00570456,0.00503850,0.00637063,56.08824158,64.23556519,47.94092178,1.16827452,-0.01856654,0.00227427,0.15706728
83,0.31308395,0.00003265,0.00002516,0.00004014,0.00567854,0.00501803,0.00633904,56.08599854,64.29182434,47.88016891,1.16843009,-0.01853179,0.00219868,0.15723023
84,0.31276515,0.00003236,0.00002497,0.00003976,0.00565356,0.00499864,0.00630848,56.08022308,64.35701752,47.80342865,1.16858208,-0.01851514,0.00206418,0.15739036
85,0.31247064,0.00003209,0.00002479,0.00003939,0.00562970,0.00498038,0.00627901,56.07653046,64.42935181,47.72371292,1.16873074,-0.01851477,0.00189669,0.15754780
86,0.31216669,0.00003182,0.00002462,0.00003903,0.00560683,0.00496306,0.00625060,56.06847382,64.49783325,47.63911057,1.16887641,-0.01853030,0.00169799,0.15770265
87,0.31189111,0.00003157,0.00002445,0.00003869,0.00558484,0.00494639,0.00622329,56.06385803,64.56127167,47.56644058,1.16901910,-0.01855776,0.00150912,0.15785506
88,0.31163144,0.00003133,0.00002429,0.00003837,0.00556371,0.00493038,0.00619704,56.06024170,64.61873627,47.50174332,1.16915917,-0.01859325,0.00132939,0.15800518
89,0.31138095,0.00003110,0.00002414,0.00003806,0.00554329,0.00491471,0.00617188,56.05662537,64.65776062,47.45548630,1.16929674,-0.01863198,0.00119200,0.15815318
90,0.31113201,0.00003087,0.00002399,0.00003776,0.00552356,0.00489940,0.00614773,56.05154419,64.68211365,47.42097473,1.16943181,-0.01868035,0.00108343,0.15829912
91,0.31089711,0.00003066,0.00002384,0.00003748,0.00550463,0.00488457,0.00612469,56.04727936,64.68812561,47.40643311,1.16956472,-0.01873714,0.00102185,0.15844308
92,0.31064710,0.00003046,0.00002370,0.00003721,0.00548635,0.00487011,0.00610260,56.03831863,64.66766357,47.40897369,1.16969538,-0.01879859,0.00100762,0.15858525
93,0.31041896,0.00003026,0.00002356,0.00003695,0.00546856,0.00485566,0.00608146,56.03243256,64.63426208,47.43060303,1.16982412,-0.01886357,0.00104125,0.15872577
94,0.31018934,0.00003006,0.00002343,0.00003670,0.00545130,0.00484146,0.00606113,56.02490234,64.58052826,47.46927643,1.16995084,-0.01893170,0.00111953,0.15886468
95,0.30996031,0.00002988,0.00002329,0.00003647,0.00543451,0.00482748,0.00604155,56.01625824,64.51594543,47.51656723,1.17007601,-0.01900106,0.00122985,0.15900210
96,0.30974311,0.00002970,0.00002316,0.00003624,0.00541815,0.00481368,0.00602262,56.00890732,64.44200134,47.57581329,1.17019939,-0.01907390,0.00136296,0.15913813
97,0.30952460,0.00002952,0.00002303,0.00003602,0.00540216,0.00480011,0.00600420,56.00034714,64.36569977,47.63499451,1.17032111,-0.01914494,0.00150088,0.15927292
98,0.30931985,0.00002935,0.00002290,0.00003580,0.00538635,0.00478677,0.00598592,55.99404907,64.29715729,47.69094467,1.17044139,-0.01920756,0.00163228,0.15940666
99,0.30910930,0.00002918,0.00002277,0.00003559,0.00537078,0.00477358,0.00596798,55.98594284,64.22117615,47.75070953,1.17056012,-0.01926302,0.00178802,0.15953945
100,0.30890873,0.00002901,0.00002265,0.00003537,0.00535537,0.00476045,0.00595028,55.97939301,64.15091705,47.80786514,1.17067754,-0.01930963,0.00194213,0.15967129
101,0.30873325,0.00002885,0.00002253,0.00003516,0.00534006,0.00474761,0.00593251,55.97756577,64.10583496,47.84929657,1.17079353,-0.01934617,0.00205758,0.15980226
102,0.30854234,0.00002868,0.00002241,0.00003495,0.00532481,0.00473509,0.00591454,55.97249985,64.07616425,47.86883545,1.17090821,-0.01937233,0.00212706,0.15993237
103,0.30835077,0.00002851,0.00002229,0.00003473,0.00530949,0.00472279,0.00589619,55.96743011,64.07815552,47.85670853,1.17102158,-0.01938732,0.00212220,0.16006176
104,0.30817091,0.00002835,0.00002218,0.00003452,0.00529419,0.00471077,0.00587761,55.96463394,64.10752869,47.82173920,1.17113364,-0.01939205,0.00205921,0.16019040
105,0.30800095,0.00002818,0.00002207,0.00003430,0.00527899,0.00469908,0.00585889,55.96355438,64.15513611,47.77197266,1.17124450,-0.01939003,0.00195958,0.16031824
106,0.30782530,0.00002802,0.00002196,0.00003408,0.00526395,0.00468765,0.00584024,55.96092224,64.20655823,47.71529007,1.17135417,-0.01938513,0.00184434,0.16044529
107,0.30765185,0.00002786,0.00002185,0.00003387,0.00524901,0.00467614,0.00582188,55.95837784,64.25739288,47.65936279,1.17146277,-0.01937545,0.00173788,0.16057152
108,0.30749157,0.00002770,0.00002175,0.00003366,0.00523433,0.00466468,0.00580399,55.95779037,64.29773712,47.61784363,1.17157030,-0.01936395,0.00166984,0.16069694
109,0.30733112,0.00002755,0.00002164,0.00003346,0.00521990,0.00465317,0.00578662,55.95650482,64.32231140,47.59069824,1.17167675,-0.01934980,0.00164777,0.16082160
110,0.30716181,0.00002740,0.00002153,0.00003326,0.00520571,0.00464155,0.00576987,55.95274353,64.33047485,47.57501602,1.17178226,-0.01933602,0.00166546,0.16094550
111,0.30699933,0.00002725,0.00002143,0.00003308,0.00519180,0.00463003,0.00575356,55.94968414,64.32610321,47.57326889,1.17188692,-0.01932131,0.00172101,0.16106869
112,0.30684787,0.00002711,0.00002132,0.00003289,0.00517815,0.00461868,0.00573763,55.94816589,64.32077789,47.57555389,1.17199063,-0.01930888,0.00178624,0.16119121
113,0.30668902,0.00002697,0.00002122,0.00003272,0.00516484,0.00460757,0.00572211,55.94439316,64.30928802,47.57949829,1.17209351,-0.01929842,0.00185277,0.16131309
114,0.30653453,0.00002683,0.00002112,0.00003254,0.00515180,0.00459674,0.00570686,55.94084549,64.30077362,47.58091736,1.17219532,-0.01929170,0.00191203,0.16143429
115,0.30639231,0.00002670,0.00002102,0.00003237,0.00513899,0.00458617,0.00569180,55.93923569,64.29447174,47.58399963,1.17229652,-0.01928663,0.00196584,0.16155487
116,0.30624455,0.00002656,0.00002093,0.00003220,0.00512633,0.00457584,0.00567682,55.93613815,64.29282379,47.57945251,1.17239678,-0.01928339,0.00199760,0.16167487
117,0.30610868,0.00002643,0.00002084,0.00003203,0.00511389,0.00456583,0.00566195,55.93495178,64.30468750,47.56521225,1.17249620,-0.01928299,0.00199514,0.16179429
118,0.30596316,0.00002631,0.00002075,0.00003187,0.00510173,0.00455617,0.00564729,55.93119431,64.31874084,47.54364777,1.17259479,-0.01928363,0.00197484,0.16191310
119,0.30583578,0.00002618,0.00002066,0.00003170,0.00508973,0.00454664,0.00563281,55.93068695,64.33886719,47.52251053,1.17269254,-0.01928529,0.00194474,0.16203126
120,0.30569300,0.00002606,0.00002058,0.00003154,0.00507793,0.00453731,0.00561855,55.92661667,64.35769653,47.49553680,1.17278934,-0.01928619,0.00190599,0.16214882
121,0.30556205,0.00002594,0.00002049,0.00003138,0.00506629,0.00452819,0.00560440,55.92454529,64.38085175,47.46824265,1.17288542,-0.01928862,0.00186377,0.16226576
122,0.30542234,0.00002582,0.00002041,0.00003123,0.00505486,0.00451916,0.00559056,55.92022705,64.39778137,47.44266891,1.17298067,-0.01929107,0.00182622,0.16238210
123,0.30530217,0.00002571,0.00002033,0.00003108,0.00504368,0.00451026,0.00557710,55.91923523,64.41260529,47.42586517,1.17307508,-0.01929420,0.00180831,0.16249782
