iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
114,0.67200387,0.00021832,0.00040246,0.00003417,0.01300556,0.02016310,0.00584801,453.68878174,865.30651855,42.07101440,1.73167431,-0.00064412,-0.33685261,1.87062848
115,0.66377878,0.00021443,0.00039578,0.00003309,0.01287393,0.01999340,0.00575446,449.34518433,857.33459473,41.35575867,1.73262382,-0.00093049,-0.33770558,1.86873162
116,0.65583372,0.00021069,0.00038933,0.00003205,0.01274587,0.01982829,0.00566344,445.14202881,849.61383057,40.67020035,1.73356485,-0.00121425,-0.33854327,1.86686110
117,0.64815378,0.00020708,0.00038311,0.00003106,0.01262136,0.01966761,0.00557511,441.06985474,842.12866211,40.01102829,1.73449671,-0.00149531,-0.33936599,1.86501586
118,0.64072704,0.00020360,0.00037710,0.00003011,0.01250034,0.01951113,0.00548955,437.12322998,834.86962891,39.37684250,1.73541892,-0.00177402,-0.34017408,1.86319470
119,0.63353294,0.00020024,0.00037128,0.00002920,0.01238237,0.01935875,0.00540599,433.28982544,827.81390381,38.76575470,1.73633218,-0.00205011,-0.34096783,1.86139739
120,0.62656498,0.00019700,0.00036567,0.00002833,0.01226742,0.01921054,0.00532429,429.56536865,820.96099854,38.16976547,1.73723626,-0.00232352,-0.34174764,1.85962296
121,0.61983025,0.00019387,0.00036025,0.00002749,0.01215565,0.01906643,0.00524486,425.95800781,814.31933594,37.59669113,1.73813152,-0.00259530,-0.34251389,1.85787082
122,0.61331260,0.00019086,0.00035502,0.00002669,0.01204707,0.01892616,0.00516799,422.45727539,807.86132812,37.05319595,1.73901844,-0.00286528,-0.34326679,1.85614061
123,0.60698545,0.00018793,0.00034994,0.00002592,0.01194122,0.01878917,0.00509326,419.05093384,801.59460449,36.50725555,1.73989701,-0.00313448,-0.34400663,1.85443163
124,0.60084999,0.00018512,0.00034504,0.00002519,0.01183840,0.01865598,0.00502082,415.73187256,795.49615479,35.96760178,1.74076700,-0.00340296,-0.34473392,1.85274315
125,0.59490061,0.00018239,0.00034029,0.00002449,0.01173802,0.01852579,0.00495024,412.51293945,789.58117676,35.44472122,1.74162948,-0.00367100,-0.34544888,1.85107493
126,0.58913100,0.00017975,0.00033568,0.00002382,0.01164029,0.01839890,0.00488168,409.38333130,783.82281494,34.94385147,1.74248397,-0.00393819,-0.34615177,1.84942627
127,0.58355045,0.00017720,0.00033122,0.00002317,0.01154524,0.01827523,0.00481525,406.35458374,778.26165771,34.44750595,1.74333131,-0.00420293,-0.34684283,1.84779692
128,0.57812846,0.00017473,0.00032690,0.00002256,0.01145267,0.01815474,0.00475061,403.40020752,772.83514404,33.96528625,1.74417222,-0.00446397,-0.34752226,1.84618664
129,0.57287794,0.00017234,0.00032271,0.00002197,0.01136262,0.01803718,0.00468807,400.53753662,767.57659912,33.49848938,1.74500656,-0.00472238,-0.34819037,1.84459519
130,0.56776559,0.00017003,0.00031865,0.00002140,0.01127477,0.01792243,0.00462710,397.73895264,762.44067383,33.03723907,1.74583447,-0.00497896,-0.34884739,1.84302175
131,0.56281191,0.00016779,0.00031472,0.00002085,0.01118903,0.01781054,0.00456753,395.02642822,757.46331787,32.58956528,1.74665618,-0.00523368,-0.34949356,1.84146619
132,0.55799282,0.00016561,0.00031090,0.00002032,0.01110524,0.01770121,0.00450926,392.38247681,752.60156250,32.16341400,1.74747169,-0.00548634,-0.35012919,1.83992767
133,0.55332601,0.00016350,0.00030719,0.00001982,0.01102367,0.01759459,0.00445274,389.82138062,747.89300537,31.74976349,1.74828053,-0.00573632,-0.35075438,1.83840573
134,0.54878104,0.00016146,0.00030358,0.00001933,0.01094388,0.01749006,0.00439770,387.32546997,743.30059814,31.35032654,1.74908257,-0.00598361,-0.35136938,1.83689976
135,0.54437101,0.00015947,0.00030008,0.00001886,0.01086609,0.01738830,0.00434387,384.89849854,738.83471680,30.96225357,1.74987841,-0.00622827,-0.35197437,1.83540964
136,0.54009181,0.00015755,0.00029669,0.00001841,0.01079024,0.01728894,0.00429154,382.54217529,734.49530029,30.58906364,1.75066805,-0.00646942,-0.35256949,1.83393526
137,0.53593987,0.00015568,0.00029339,0.00001797,0.01071622,0.01719193,0.00424050,380.25564575,730.28234863,30.22891426,1.75145209,-0.00670710,-0.35315487,1.83247638
138,0.53188848,0.00015387,0.00029019,0.00001755,0.01064386,0.01709706,0.00419067,378.01712036,726.16357422,29.87069130,1.75223041,-0.00694111,-0.35373077,1.83103240
139,0.52794486,0.00015211,0.00028708,0.00001715,0.01057321,0.01700451,0.00414192,375.83172607,722.14892578,29.51451302,1.75300312,-0.00717203,-0.35429749,1.82960296
140,0.52409917,0.00015040,0.00028404,0.00001676,0.01050405,0.01691366,0.00409445,373.70025635,718.22857666,29.17194557,1.75377059,-0.00740021,-0.35485524,1.82818747
141,0.52036333,0.00014874,0.00028109,0.00001638,0.01043653,0.01682498,0.00404808,371.62783813,714.42376709,28.83189011,1.75453234,-0.00762542,-0.35540423,1.82678556
142,0.51671267,0.00014712,0.00027821,0.00001602,0.01037065,0.01673802,0.00400328,369.59634399,710.69476318,28.49790382,1.75528908,-0.00784745,-0.35594469,1.82539654
143,0.51315773,0.00014554,0.00027541,0.00001567,0.01030636,0.01665305,0.00395967,367.61404419,707.06066895,28.16743660,1.75603974,-0.00806667,-0.35647684,1.82402015
144,0.50969708,0.00014401,0.00027268,0.00001534,0.01024325,0.01656963,0.00391688,365.68856812,703.52471924,27.85240555,1.75678504,-0.00828270,-0.35700077,1.82265604
145,0.50631720,0.00014252,0.00027002,0.00001501,0.01018173,0.01648800,0.00387546,363.80084229,700.06616211,27.53554726,1.75752425,-0.00849457,-0.35751668,1.82130337
146,0.50304294,0.00014107,0.00026743,0.00001470,0.01012170,0.01640828,0.00383511,361.97573853,696.71624756,27.23523331,1.75825799,-0.00870247,-0.35802463,1.81996250
147,0.49984723,0.00013966,0.00026491,0.00001440,0.01006304,0.01633014,0.00379595,360.19152832,693.43847656,26.94455528,1.75898647,-0.00890712,-0.35852468,1.81863332
148,0.49673921,0.00013828,0.00026245,0.00001412,0.01000581,0.01625373,0.00375789,358.45562744,690.24768066,26.66354752,1.75970972,-0.00910846,-0.35901687,1.81731546
149,0.49371272,0.00013695,0.00026005,0.00001384,0.00994987,0.01617889,0.00372085,356.76528931,687.13507080,26.39551353,1.76042819,-0.00930658,-0.35950133,1.81600928
150,0.49076447,0.00013565,0.00025773,0.00001357,0.00989537,0.01610591,0.00368483,355.11328125,684.08312988,26.14345169,1.76114285,-0.00950126,-0.35997814,1.81471467
151,0.48789218,0.00013439,0.00025545,0.00001332,0.00984195,0.01603424,0.00364966,353.50695801,681.11364746,25.90027428,1.76185358,-0.00969306,-0.36044735,1.81343186
152,0.48509008,0.00013315,0.00025324,0.00001307,0.00978980,0.01596422,0.00361539,351.93521118,678.20684814,25.66358185,1.76256025,-0.00988242,-0.36090904,1.81216037
