iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
199,0.00145503,0.00129299,10.92152214,0.08574684,0.07628756,1.34020913,0.00638473,-0.00417947,0.27609658
200,0.00145503,0.00129299,10.92123222,0.08574965,0.07628593,1.34021556,0.00638470,-0.00417949,0.27609363
201,0.00145502,0.00129299,10.92101097,0.08575235,0.07628421,1.34022176,0.00638460,-0.00417955,0.27609053
202,0.00145502,0.00129298,10.92082882,0.08575494,0.07628240,1.34022760,0.00638442,-0.00417959,0.27608725
203,0.00145502,0.00129298,10.92063141,0.08575741,0.07628050,1.34023321,0.00638415,-0.00417955,0.27608383
204,0.00145501,0.00129298,10.92042065,0.08575980,0.07627851,1.34023881,0.00638382,-0.00417943,0.27608022
205,0.00145501,0.00129297,10.92016697,0.08576209,0.07627643,1.34024394,0.00638346,-0.00417924,0.27607647
206,0.00145501,0.00129297,10.91990948,0.08576429,0.07627427,1.34024894,0.00638312,-0.00417906,0.27607256
207,0.00145501,0.00129297,10.91965675,0.08576640,0.07627204,1.34025383,0.00638283,-0.00417893,0.27606854
208,0.00145500,0.00129297,10.91938782,0.08576845,0.07626975,1.34025848,0.00638261,-0.00417888,0.27606440
209,0.00145500,0.00129296,10.91909027,0.08577042,0.07626739,1.34026301,0.00638246,-0.00417889,0.27606013
210,0.00145500,0.00129296,10.91877556,0.08577232,0.07626498,1.34026730,0.00638239,-0.00417893,0.27605575
211,0.00145499,0.00129296,10.91842461,0.08577415,0.07626249,1.34027159,0.00638236,-0.00417894,0.27605125
212,0.00145499,0.00129296,10.91801453,0.08577593,0.07625996,1.34027565,0.00638234,-0.00417890,0.27604666
213,0.00145499,0.00129295,10.91758347,0.08577765,0.07625737,1.34027958,0.00638231,-0.00417881,0.27604198
214,0.00145499,0.00129295,10.91714954,0.08577932,0.07625474,1.34028339,0.00638224,-0.00417868,0.27603722
215,0.00145498,0.00129295,10.91674709,0.08578095,0.07625205,1.34028709,0.00638212,-0.00417856,0.27603236
216,0.00145498,0.00129295,10.91638470,0.08578254,0.07624934,1.34029067,0.00638195,-0.00417848,0.27602744
217,0.00145498,0.00129295,10.91607189,0.08578409,0.07624659,1.34029424,0.00638176,-0.00417845,0.27602246
218,0.00145497,0.00129294,10.91578197,0.08578561,0.07624380,1.34029782,0.00638155,-0.00417846,0.27601743
219,0.00145497,0.00129294,10.91548443,0.08578711,0.07624099,1.34030128,0.00638135,-0.00417847,0.27601233
220,0.00145497,0.00129294,10.91515827,0.08578859,0.07623814,1.34030461,0.00638117,-0.00417846,0.27600718
221,0.00145497,0.00129294,10.91479397,0.08579006,0.07623527,1.34030795,0.00638103,-0.00417842,0.27600199
222,0.00145496,0.00129294,10.91438293,0.08579151,0.07623237,1.34031129,0.00638092,-0.00417834,0.27599674
223,0.00145496,0.00129294,10.91394424,0.08579294,0.07622947,1.34031451,0.00638085,-0.00417825,0.27599147
224,0.00145496,0.00129293,10.91349697,0.08579437,0.07622654,1.34031785,0.00638080,-0.00417816,0.27598616
225,0.00145495,0.00129293,10.91304588,0.08579580,0.07622361,1.34032106,0.00638075,-0.00417811,0.27598086
226,0.00145495,0.00129293,10.91264534,0.08579724,0.07622065,1.34032440,0.00638069,-0.00417808,0.27597553
227,0.00145495,0.00129293,10.91225624,0.08579867,0.07621771,1.34032762,0.00638060,-0.00417807,0.27597019
228,0.00145494,0.00129293,10.91187954,0.08580010,0.07621475,1.34033096,0.00638049,-0.00417807,0.27596483
229,0.00145494,0.00129293,10.91150951,0.08580153,0.07621179,1.34033430,0.00638035,-0.00417804,0.27595946
230,0.00145494,0.00129293,10.91112709,0.08580298,0.07620881,1.34033751,0.00638019,-0.00417798,0.27595407
231,0.00145493,0.00129292,10.91074467,0.08580443,0.07620583,1.34034073,0.00638003,-0.00417791,0.27594867
232,0.00145493,0.00129292,10.91035175,0.08580589,0.07620285,1.34034419,0.00637987,-0.00417784,0.27594328
233,0.00145493,0.00129292,10.90996361,0.08580736,0.07619987,1.34034753,0.00637973,-0.00417777,0.27593789
234,0.00145493,0.00129292,10.90956879,0.08580884,0.07619689,1.34035099,0.00637961,-0.00417773,0.27593249
235,0.00145492,0.00129292,10.90916824,0.08581035,0.07619391,1.34035444,0.00637950,-0.00417770,0.27592710
236,0.00145492,0.00129292,10.90876389,0.08581187,0.07619094,1.34035778,0.00637941,-0.00417768,0.27592170
237,0.00145492,0.00129291,10.90835476,0.08581340,0.07618798,1.34036136,0.00637932,-0.00417765,0.27591634
238,0.00145491,0.00129291,10.90795135,0.08581495,0.07618501,1.34036493,0.00637923,-0.00417760,0.27591097
239,0.00145491,0.00129291,10.90753555,0.08581652,0.07618205,1.34036851,0.00637912,-0.00417754,0.27590561
240,0.00145491,0.00129291,10.90712833,0.08581812,0.07617909,1.34037209,0.00637901,-0.00417748,0.27590024
241,0.00145490,0.00129291,10.90671921,0.08581972,0.07617613,1.34037578,0.00637887,-0.00417741,0.27589488
242,0.00145490,0.00129291,10.90632820,0.08582135,0.07617318,1.34037960,0.00637873,-0.00417735,0.27588955
