iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
78,0.20225905,0.00007794,0.00006612,0.00008976,0.00881157,0.00813820,0.00948493,124.25660706,38.87009430,209.64311218,0.02605931,0.03495184,1.17518902,0.00894407,0.08121709,0.16815357
79,0.20041524,0.00007648,0.00006511,0.00008785,0.00872917,0.00807545,0.00938289,123.87795258,38.58144760,209.17445374,0.02616526,0.03509068,1.17557430,0.00888684,0.08109464,0.16862789
80,0.19861044,0.00007504,0.00006410,0.00008597,0.00864749,0.00801283,0.00928215,123.51115417,38.31901169,208.70329285,0.02626998,0.03523305,1.17595446,0.00885259,0.08099777,0.16909774
81,0.19684055,0.00007362,0.00006310,0.00008415,0.00856634,0.00794984,0.00918285,123.15504456,38.07823944,208.23185730,0.02637349,0.03537846,1.17632961,0.00882775,0.08092470,0.16956332
82,0.19510731,0.00007222,0.00006209,0.00008235,0.00848506,0.00788613,0.00908399,122.82353973,37.89543533,207.75164795,0.02647585,0.03552753,1.17670012,0.00885798,0.08087423,0.17002478
83,0.19340912,0.00007084,0.00006109,0.00008059,0.00840401,0.00782184,0.00898619,122.50852966,37.75314713,207.26391602,0.02657708,0.03567979,1.17706597,0.00892746,0.08084488,0.17048226
84,0.19174676,0.00006948,0.00006008,0.00007887,0.00832344,0.00775725,0.00888964,122.20705414,37.64908218,206.76502991,0.02667722,0.03583501,1.17742705,0.00903295,0.08083523,0.17093590
85,0.19011813,0.00006814,0.00005908,0.00007719,0.00824336,0.00769236,0.00879435,121.91716003,37.57435226,206.25996399,0.02677626,0.03599263,1.17778385,0.00915674,0.08084368,0.17138578
86,0.18852137,0.00006683,0.00005810,0.00007557,0.00816444,0.00762769,0.00870120,121.62587738,37.49162292,205.76013184,0.02687423,0.03615165,1.17813611,0.00925357,0.08086877,0.17183207
87,0.18695520,0.00006557,0.00005713,0.00007400,0.00808715,0.00756374,0.00861055,121.32543182,37.38653946,205.26432800,0.02697115,0.03631118,1.17848408,0.00928905,0.08090891,0.17227489
88,0.18542358,0.00006434,0.00005618,0.00007250,0.00801152,0.00750069,0.00852235,121.01995850,37.25940704,204.78051758,0.02706701,0.03647079,1.17882788,0.00925251,0.08096266,0.17271429
89,0.18391542,0.00006314,0.00005525,0.00007104,0.00793701,0.00743825,0.00843577,120.70816803,37.11488342,204.30145264,0.02716189,0.03663091,1.17916739,0.00917841,0.08102825,0.17315048
90,0.18244424,0.00006198,0.00005434,0.00006962,0.00786366,0.00737635,0.00835098,120.40313721,36.97936249,203.82690430,0.02725577,0.03679180,1.17950308,0.00909071,0.08110439,0.17358352
91,0.18099780,0.00006083,0.00005344,0.00006823,0.00779106,0.00731487,0.00826725,120.10018158,36.85255051,203.34780884,0.02734866,0.03695392,1.17983460,0.00902650,0.08118976,0.17401341
92,0.17959057,0.00005970,0.00005254,0.00006686,0.00771858,0.00725342,0.00818374,119.82368469,36.78481293,202.86254883,0.02744058,0.03711791,1.18016231,0.00903267,0.08128320,0.17444013
93,0.17820746,0.00005858,0.00005165,0.00006551,0.00764605,0.00719155,0.00810055,119.56111145,36.76257324,202.35964966,0.02753154,0.03728364,1.18048620,0.00911301,0.08138329,0.17486382
94,0.17685358,0.00005748,0.00005077,0.00006419,0.00757419,0.00712992,0.00801846,119.30664062,36.76571655,201.84756470,0.02762157,0.03745033,1.18080616,0.00923301,0.08148880,0.17528450
95,0.17553109,0.00005640,0.00004990,0.00006290,0.00750301,0.00706860,0.00793742,119.06258392,36.78628159,201.33888245,0.02771064,0.03761750,1.18112230,0.00937473,0.08159858,0.17570226
96,0.17423272,0.00005535,0.00004905,0.00006164,0.00743251,0.00700767,0.00785735,118.82211304,36.82133484,200.82289124,0.02779879,0.03778495,1.18143487,0.00953175,0.08171169,0.17611729
97,0.17295554,0.00005432,0.00004821,0.00006043,0.00736344,0.00694745,0.00777943,118.57118225,36.81934357,200.32302856,0.02788604,0.03795130,1.18174374,0.00963925,0.08182688,0.17652972
98,0.17170905,0.00005333,0.00004740,0.00005927,0.00729659,0.00688860,0.00770458,118.30841827,36.76483154,199.85200500,0.02797241,0.03811496,1.18204927,0.00962383,0.08194320,0.17693971
99,0.17047872,0.00005239,0.00004661,0.00005817,0.00723150,0.00683079,0.00763220,118.02680206,36.65599060,199.39761353,0.02805792,0.03827655,1.18235123,0.00952181,0.08205984,0.17734730
100,0.16927871,0.00005146,0.00004583,0.00005709,0.00716739,0.00677336,0.00756143,117.75242615,36.54407120,198.96078491,0.02814262,0.03843722,1.18264985,0.00939737,0.08217627,0.17775255
101,0.16809967,0.00005055,0.00004505,0.00005604,0.00710367,0.00671595,0.00749139,117.48510742,36.44972992,198.52047729,0.02822650,0.03859787,1.18294549,0.00930385,0.08229174,0.17815550
102,0.16694361,0.00004964,0.00004428,0.00005500,0.00703991,0.00665832,0.00742150,117.23297119,36.39627075,198.06967163,0.02830962,0.03875923,1.18323779,0.00928894,0.08240522,0.17855623
103,0.16580717,0.00004875,0.00004352,0.00005397,0.00697603,0.00660068,0.00735138,116.99417114,36.38948822,197.59886169,0.02839197,0.03892144,1.18352723,0.00936646,0.08251597,0.17895481
104,0.16469589,0.00004787,0.00004277,0.00005296,0.00691288,0.00654368,0.00728209,116.76206207,36.39702988,197.12709045,0.02847356,0.03908317,1.18381369,0.00947032,0.08262324,0.17935130
105,0.16360725,0.00004701,0.00004205,0.00005198,0.00685092,0.00648764,0.00721420,116.52835083,36.39197922,196.66471863,0.02855439,0.03924368,1.18409693,0.00956192,0.08272666,0.17974578
106,0.16254249,0.00004618,0.00004133,0.00005103,0.00679016,0.00643247,0.00714785,116.29420471,36.37488556,196.21351624,0.02863444,0.03940252,1.18437731,0.00962543,0.08282561,0.18013826
107,0.16149420,0.00004538,0.00004064,0.00005011,0.00673084,0.00637828,0.00708339,116.04956055,36.32077026,195.77835083,0.02871373,0.03955918,1.18465459,0.00963377,0.08292001,0.18052879
108,0.16046567,0.00004459,0.00003996,0.00004922,0.00667250,0.00632471,0.00702028,115.80429077,36.25727081,195.35130310,0.02879228,0.03971431,1.18492901,0.00962359,0.08300968,0.18091735
109,0.15945901,0.00004383,0.00003930,0.00004836,0.00661489,0.00627169,0.00695809,115.56430817,36.19729233,194.93132019,0.02887008,0.03986856,1.18520057,0.00963312,0.08309417,0.18130393
110,0.15847075,0.00004308,0.00003864,0.00004751,0.00655804,0.00621934,0.00689674,115.32605743,36.14588547,194.50622559,0.02894713,0.04002185,1.18546915,0.00966119,0.08317330,0.18168850
111,0.15750870,0.00004234,0.00003800,0.00004668,0.00650188,0.00616759,0.00683616,115.09869385,36.10957336,194.08781433,0.02902343,0.04017425,1.18573475,0.00971039,0.08324704,0.18207109
112,0.15655722,0.00004162,0.00003738,0.00004587,0.00644640,0.00611654,0.00677627,114.86669159,36.06735229,193.66603088,0.02909901,0.04032553,1.18599761,0.00976985,0.08331531,0.18245174
113,0.15562576,0.00004092,0.00003676,0.00004507,0.00639165,0.00606615,0.00671715,114.63932800,36.02634430,193.25230408,0.02917386,0.04047558,1.18625772,0.00982934,0.08337851,0.18283048
114,0.15470798,0.00004023,0.00003616,0.00004429,0.00633773,0.00601640,0.00665907,114.40888977,35.97365570,192.84413147,0.02924800,0.04062410,1.18651509,0.00987214,0.08343679,0.18320738
115,0.15380788,0.00003956,0.00003558,0.00004354,0.00628481,0.00596733,0.00660229,114.17767334,35.90796661,192.44738770,0.02932148,0.04077092,1.18676984,0.00988615,0.08349039,0.18358251
116,0.15291755,0.00003891,0.00003500,0.00004281,0.00623273,0.00591895,0.00654652,113.94004822,35.82262421,192.05746460,0.02939427,0.04091650,1.18702197,0.00989090,0.08353996,0.18395583
117,0.15204741,0.00003827,0.00003444,0.00004210,0.00618132,0.00587099,0.00649166,113.70881653,35.74632263,191.67131042,0.02946639,0.04106102,1.18727148,0.00989317,0.08358570,0.18432736
