iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
64,0.00583525,0.00000211,0.00000094,0.00000328,0.00138918,0.00096770,0.00181065,37.22558594,16.21864128,58.23253250,0.00281564,0.00257026,0.94832063,0.02905981,0.00425609,-0.04132406
65,0.00582292,0.00000211,0.00000093,0.00000329,0.00139000,0.00096601,0.00181399,37.05858612,16.19100571,57.92616272,0.00280510,0.00252643,0.94841498,0.02885800,0.00401086,-0.04095797
66,0.00581228,0.00000212,0.00000093,0.00000330,0.00139127,0.00096491,0.00181763,36.89728165,16.16405678,57.63050842,0.00279609,0.00248359,0.94849563,0.02864406,0.00375682,-0.04060786
67,0.00580349,0.00000212,0.00000093,0.00000332,0.00139284,0.00096422,0.00182147,36.74674988,16.13998413,57.35351562,0.00278861,0.00244214,0.94856274,0.02842435,0.00350097,-0.04027326
68,0.00579634,0.00000213,0.00000093,0.00000333,0.00139460,0.00096389,0.00182531,36.60889816,16.11783409,57.09996033,0.00278263,0.00240256,0.94861656,0.02820688,0.00325961,-0.03995376
69,0.00579034,0.00000214,0.00000093,0.00000335,0.00139646,0.00096386,0.00182906,36.48106766,16.09524918,56.86688614,0.00277810,0.00236497,0.94865721,0.02799447,0.00304040,-0.03964885
70,0.00578511,0.00000214,0.00000093,0.00000336,0.00139829,0.00096397,0.00183262,36.36298752,16.07372856,56.65224457,0.00277500,0.00232938,0.94868523,0.02778822,0.00285239,-0.03935803
71,0.00578061,0.00000215,0.00000093,0.00000337,0.00140009,0.00096424,0.00183594,36.25492859,16.05628586,56.45356750,0.00277328,0.00229583,0.94870073,0.02759147,0.00269140,-0.03908063
72,0.00577646,0.00000216,0.00000093,0.00000338,0.00140169,0.00096449,0.00183889,36.15692902,16.04111481,56.27274323,0.00277289,0.00226463,0.94870418,0.02741088,0.00256809,-0.03881601
73,0.00577240,0.00000216,0.00000093,0.00000339,0.00140308,0.00096473,0.00184143,36.06755829,16.02768707,56.10742950,0.00277380,0.00223557,0.94869602,0.02724507,0.00247565,-0.03856352
74,0.00576801,0.00000216,0.00000093,0.00000340,0.00140422,0.00096492,0.00184352,35.98358917,16.01218796,55.95499039,0.00277594,0.00220866,0.94867665,0.02709648,0.00241487,-0.03832245
