iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale_reg,t_reg,scale,tx,ty,tz
115,0.02590799,0.00002443,0.00004795,0.00000091,0.00394265,0.00692874,0.00095656,1.33861780,1.14979386,1.52744174,0.06998623,0.06694708,1.30284345,-0.00374731,0.01511301,0.25827241
116,0.02579843,0.00002432,0.00004774,0.00000090,0.00393145,0.00691372,0.00094919,1.33968616,1.15107667,1.52829576,0.07003251,0.06698610,1.30295730,-0.00375098,0.01513094,0.25834683
117,0.02568718,0.00002421,0.00004754,0.00000089,0.00392043,0.00689876,0.00094210,1.33814132,1.14912093,1.52716172,0.07007852,0.06702477,1.30307055,-0.00376392,0.01514418,0.25842071
118,0.02557995,0.00002410,0.00004733,0.00000087,0.00390961,0.00688389,0.00093533,1.33944416,1.15008831,1.52879989,0.07012425,0.06706305,1.30318308,-0.00377982,0.01515114,0.25849411
119,0.02547377,0.00002400,0.00004713,0.00000086,0.00389894,0.00686908,0.00092880,1.34085512,1.15086639,1.53084397,0.07016972,0.06710096,1.30329502,-0.00379720,0.01515367,0.25856704
120,0.02536684,0.00002389,0.00004693,0.00000085,0.00388843,0.00685439,0.00092246,1.34024131,1.14891064,1.53157198,0.07021495,0.06713855,1.30340624,-0.00381423,0.01515264,0.25863951
121,0.02526279,0.00002378,0.00004673,0.00000084,0.00387807,0.00683981,0.00091634,1.34136152,1.14903688,1.53368616,0.07025995,0.06717579,1.30351686,-0.00382890,0.01514765,0.25871158
122,0.02515944,0.00002368,0.00004653,0.00000083,0.00386786,0.00682528,0.00091044,1.34235990,1.15036166,1.53435814,0.07030475,0.06721258,1.30362701,-0.00383315,0.01513677,0.25878325
123,0.02505598,0.00002358,0.00004633,0.00000082,0.00385780,0.00681087,0.00090474,1.34203446,1.15038276,1.53368616,0.07034934,0.06724896,1.30373657,-0.00382778,0.01512045,0.25885457
124,0.02495212,0.00002347,0.00004614,0.00000081,0.00384782,0.00679646,0.00089918,1.34089577,1.14876342,1.53302813,0.07039374,0.06728514,1.30384576,-0.00382397,0.01510191,0.25892556
125,0.02485411,0.00002337,0.00004595,0.00000080,0.00383797,0.00678221,0.00089373,1.34424591,1.15460968,1.53388214,0.07043798,0.06732101,1.30395448,-0.00381140,0.01508104,0.25899622
126,0.02475637,0.00002327,0.00004575,0.00000079,0.00382821,0.00676802,0.00088840,1.34708095,1.15963578,1.53452623,0.07048205,0.06735665,1.30406260,-0.00379962,0.01505769,0.25906655
127,0.02465847,0.00002317,0.00004556,0.00000078,0.00381858,0.00675393,0.00088323,1.34871745,1.16247475,1.53496027,0.07052594,0.06739206,1.30417049,-0.00378527,0.01503140,0.25913662
128,0.02456074,0.00002307,0.00004538,0.00000077,0.00380902,0.00673995,0.00087808,1.34953368,1.16337907,1.53568828,0.07056970,0.06742739,1.30427790,-0.00377425,0.01500652,0.25920638
129,0.02446378,0.00002298,0.00004519,0.00000076,0.00379952,0.00672606,0.00087298,1.35025191,1.16449356,1.53601027,0.07061332,0.06746264,1.30438495,-0.00376658,0.01498232,0.25927588
