iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
180,0.48957974,0.48821697,3646.58935547,0.63890547,0.72386432,2.22401834,-0.03353691,-0.50276899,0.68553841
181,0.47681925,0.47544983,3600.76538086,0.64331937,0.72609532,2.23015690,-0.03334894,-0.50239646,0.68744522
182,0.46440235,0.46302637,3555.09716797,0.64769703,0.72826946,2.23624086,-0.03316259,-0.50199294,0.68932778
183,0.45232278,0.45094034,3509.59545898,0.65203786,0.73038721,2.24226975,-0.03297792,-0.50155884,0.69118619
184,0.44057506,0.43918628,3464.27294922,0.65634125,0.73244870,2.24824262,-0.03279500,-0.50109458,0.69302052
185,0.42915279,0.42775774,3419.13964844,0.66060650,0.73445451,2.25415921,-0.03261387,-0.50060052,0.69483089
186,0.41805029,0.41664904,3374.20458984,0.66483325,0.73640490,2.26001859,-0.03243459,-0.50007707,0.69661742
187,0.40726119,0.40585387,3329.47534180,0.66902077,0.73830020,2.26582026,-0.03225717,-0.49952462,0.69838017
188,0.39677969,0.39536637,3284.96630859,0.67316854,0.74014091,2.27156377,-0.03208165,-0.49894363,0.70011926
189,0.38660011,0.38518089,3240.68457031,0.67727602,0.74192744,2.27724814,-0.03190805,-0.49833450,0.70183480
190,0.37671575,0.37529075,3196.63891602,0.68134284,0.74366021,2.28287339,-0.03173637,-0.49769768,0.70352685
191,0.36712083,0.36569014,3152.83666992,0.68536836,0.74533969,2.28843880,-0.03156662,-0.49703360,0.70519561
192,0.35780984,0.35637352,3109.28930664,0.68935233,0.74696630,2.29394364,-0.03139880,-0.49634269,0.70684111
193,0.34877595,0.34733412,3066.00317383,0.69329411,0.74854064,2.29938793,-0.03123288,-0.49562541,0.70846355
194,0.34001431,0.33856705,3022.98852539,0.69719338,0.75006324,2.30477047,-0.03106888,-0.49488220,0.71006304
195,0.33151767,0.33006510,2980.24829102,0.70104980,0.75153440,2.31009173,-0.03090676,-0.49411350,0.71163970
196,0.32328096,0.32182315,2937.79150391,0.70486307,0.75295496,2.31535077,-0.03074652,-0.49331978,0.71319366
197,0.31529787,0.31383491,2895.62768555,0.70863259,0.75432515,2.32054758,-0.03058815,-0.49250150,0.71472502
198,0.30756259,0.30609459,2853.76245117,0.71235830,0.75564587,2.32568169,-0.03043164,-0.49165913,0.71623397
199,0.30006930,0.29859635,2812.19921875,0.71603978,0.75691760,2.33075285,-0.03027697,-0.49079314,0.71772069
200,0.29281238,0.29133457,2770.94873047,0.71967679,0.75814086,2.33576059,-0.03012414,-0.48990399,0.71918529
