iter,total,cd3d,cd3d_fwd,cd3d_bwd,cd3d_raw,cd3d_raw_fwd,cd3d_raw_bwd,cd2d,cd2d_fwd,cd2d_bwd,scale,tx,ty,tz
124,0.00612254,0.00000020,0.00000012,0.00000027,0.00043362,0.00034929,0.00051796,5.92739868,3.02688217,8.82791519,2.54175639,-0.01356358,0.04250643,0.19030097
125,0.00611207,0.00000020,0.00000012,0.00000027,0.00043342,0.00034841,0.00051843,5.91698790,3.00549603,8.82847977,2.54365206,-0.01352900,0.04257287,0.18823460
126,0.00610256,0.00000019,0.00000012,0.00000027,0.00043319,0.00034755,0.00051883,5.90757561,2.98546100,8.82968998,2.54551792,-0.01346446,0.04263803,0.18618354
127,0.00609215,0.00000019,0.00000012,0.00000027,0.00043303,0.00034687,0.00051919,5.89721155,2.96163392,8.83278942,2.54735136,-0.01337853,0.04269833,0.18414482
128,0.00608336,0.00000019,0.00000012,0.00000027,0.00043285,0.00034626,0.00051944,5.88850689,2.93794513,8.83906841,2.54915810,-0.01327529,0.04275274,0.18211612
129,0.00607173,0.00000019,0.00000012,0.00000027,0.00043267,0.00034570,0.00051963,5.87696743,2.90834546,8.84558964,2.55094481,-0.01316480,0.04279821,0.18009594
130,0.00606302,0.00000019,0.00000012,0.00000027,0.00043252,0.00034522,0.00051983,5.86832237,2.88422680,8.85241795,2.55271935,-0.01305566,0.04283382,0.17808443
131,0.00605315,0.00000019,0.00000012,0.00000027,0.00043233,0.00034471,0.00051995,5.85856390,2.85567117,8.86145687,2.55447984,-0.01295528,0.04285903,0.17608052
132,0.00604634,0.00000019,0.00000012,0.00000027,0.00043213,0.00034425,0.00052001,5.85187960,2.83156776,8.87219143,2.55622172,-0.01286742,0.04288006,0.17408508
133,0.00603703,0.00000019,0.00000012,0.00000027,0.00043196,0.00034381,0.00052010,5.84267950,2.80579090,8.87956810,2.55796075,-0.01279399,0.04289530,0.17210314
134,0.00602727,0.00000019,0.00000012,0.00000027,0.00043177,0.00034324,0.00052030,5.83301353,2.77961493,8.88641167,2.55970526,-0.01273781,0.04290660,0.17013258
135,0.00602003,0.00000019,0.00000012,0.00000027,0.00043149,0.00034256,0.00052043,5.82593250,2.75741506,8.89445019,2.56146002,-0.01269874,0.04291756,0.16817296
136,0.00601341,0.00000019,0.00000012,0.00000027,0.00043126,0.00034179,0.00052073,5.81942225,2.73847008,8.90037441,2.56323051,-0.01268256,0.04292829,0.16622454
137,0.00600412,0.00000019,0.00000012,0.00000027,0.00043100,0.00034098,0.00052103,5.81025124,2.71501160,8.90549088,2.56500363,-0.01267762,0.04294130,0.16429189
138,0.00599683,0.00000019,0.00000012,0.00000027,0.00043079,0.00034013,0.00052146,5.80302906,2.69956684,8.90649128,2.56676650,-0.01269352,0.04296282,0.16237563
139,0.00598903,0.00000019,0.00000012,0.00000027,0.00043054,0.00033929,0.00052178,5.79534435,2.68298626,8.90770245,2.56850839,-0.01271696,0.04299241,0.16047323
