iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
184,0.00495673,0.00484921,0.01648480,0.09102174,0.00000907,1.35215294,0.00301204
185,0.00495455,0.00484864,0.01483896,0.09105819,0.00000817,1.35223460,0.00285778
186,0.00495255,0.00484811,0.01334068,0.09109334,0.00000734,1.35231340,0.00270951
187,0.00495070,0.00484760,0.01197329,0.09112723,0.00000659,1.35238922,0.00256705
188,0.00494901,0.00484712,0.01073034,0.09115993,0.00000591,1.35246253,0.00243023
189,0.00494746,0.00484666,0.00960132,0.09119145,0.00000528,1.35253310,0.00229886
190,0.00494603,0.00484623,0.00857640,0.09122182,0.00000472,1.35260117,0.00217277
191,0.00494473,0.00484583,0.00764843,0.09125107,0.00000421,1.35266662,0.00205180
192,0.00494353,0.00484544,0.00680708,0.09127927,0.00000375,1.35272980,0.00193576
193,0.00494244,0.00484508,0.00604793,0.09130643,0.00000333,1.35279059,0.00182450
194,0.00494144,0.00484474,0.00536046,0.09133256,0.00000295,1.35284901,0.00171785
195,0.00494052,0.00484442,0.00474237,0.09135773,0.00000261,1.35290539,0.00161565
196,0.00493968,0.00484411,0.00418447,0.09138192,0.00000230,1.35295951,0.00151775
197,0.00493892,0.00484383,0.00368371,0.09140521,0.00000203,1.35301161,0.00142398
198,0.00493822,0.00484356,0.00323330,0.09142759,0.00000178,1.35306168,0.00133419
199,0.00493758,0.00484330,0.00283061,0.09144909,0.00000156,1.35310972,0.00124825
200,0.00493700,0.00484306,0.00246984,0.09146975,0.00000136,1.35315609,0.00116600
201,0.00493648,0.00484284,0.00214681,0.09148958,0.00000118,1.35320044,0.00108731
202,0.00493600,0.00484263,0.00186042,0.09150862,0.00000102,1.35324287,0.00101203
203,0.00493556,0.00484243,0.00160510,0.09152688,0.00000088,1.35328388,0.00094005
204,0.00493516,0.00484224,0.00137841,0.09154440,0.00000076,1.35332298,0.00087122
205,0.00493480,0.00484206,0.00117803,0.09156117,0.00000065,1.35336041,0.00080543
206,0.00493447,0.00484189,0.00100172,0.09157724,0.00000055,1.35339642,0.00074256
207,0.00493418,0.00484174,0.00084618,0.09159260,0.00000047,1.35343075,0.00068248
208,0.00493391,0.00484159,0.00070971,0.09160731,0.00000039,1.35346365,0.00062509
209,0.00493367,0.00484145,0.00059066,0.09162136,0.00000033,1.35349512,0.00057028
210,0.00493345,0.00484132,0.00048701,0.09163480,0.00000027,1.35352516,0.00051794
211,0.00493325,0.00484120,0.00039779,0.09164763,0.00000022,1.35355377,0.00046798
212,0.00493307,0.00484109,0.00032086,0.09165989,0.00000018,1.35358119,0.00042029
213,0.00493291,0.00484098,0.00025510,0.09167156,0.00000014,1.35360730,0.00037479
214,0.00493276,0.00484088,0.00019946,0.09168269,0.00000011,1.35363221,0.00033138
215,0.00493263,0.00484079,0.00015264,0.09169331,0.00000008,1.35365593,0.00028998
216,0.00493252,0.00484070,0.00011404,0.09170340,0.00000006,1.35367846,0.00025051
217,0.00493241,0.00484061,0.00008233,0.09171300,0.00000005,1.35369992,0.00021288
218,0.00493231,0.00484053,0.00005684,0.09172214,0.00000003,1.35372031,0.00017702
219,0.00493223,0.00484046,0.00003705,0.09173082,0.00000002,1.35373974,0.00014287
220,0.00493215,0.00484039,0.00002214,0.09173907,0.00000001,1.35375822,0.00011034
221,0.00493208,0.00484033,0.00001145,0.09174690,0.00000001,1.35377574,0.00007937
222,0.00493202,0.00484026,0.00000452,0.09175432,0.00000000,1.35379231,0.00004990
223,0.00493197,0.00484021,0.00000088,0.09176137,0.00000000,1.35380805,0.00002186
224,0.00493192,0.00484015,0.00000004,0.09176805,0.00000000,1.35382295,-0.00000480
225,0.00493188,0.00484010,0.00000164,0.09177437,0.00000000,1.35383701,-0.00003015
226,0.00493184,0.00484005,0.00000531,0.09178034,0.00000000,1.35385048,-0.00005423
227,0.00493180,0.00484001,0.00001076,0.09178600,0.00000001,1.35386312,-0.00007710
228,0.00493177,0.00483997,0.00001768,0.09179134,0.00000001,1.35387492,-0.00009881
229,0.00493175,0.00483993,0.00002589,0.09179640,0.00000001,1.35388625,-0.00011941
230,0.00493172,0.00483989,0.00003506,0.09180118,0.00000002,1.35389698,-0.00013895
231,0.00493170,0.00483985,0.00004494,0.09180570,0.00000002,1.35390711,-0.00015746
232,0.00493168,0.00483982,0.00005559,0.09180996,0.00000003,1.35391653,-0.00017499
233,0.00493167,0.00483979,0.00006669,0.09181397,0.00000004,1.35392547,-0.00019159
234,0.00493165,0.00483976,0.00007791,0.09181776,0.00000004,1.35393405,-0.00020729
235,0.00493164,0.00483973,0.00008962,0.09182134,0.00000005,1.35394204,-0.00022213
236,0.00493163,0.00483970,0.00010112,0.09182470,0.00000006,1.35394955,-0.00023615
237,0.00493162,0.00483968,0.00011289,0.09182785,0.00000006,1.35395658,-0.00024939
238,0.00493161,0.00483966,0.00012439,0.09183083,0.00000007,1.35396326,-0.00026188
239,0.00493160,0.00483963,0.00013598,0.09183364,0.00000007,1.35396945,-0.00027365
240,0.00493160,0.00483961,0.00014709,0.09183627,0.00000008,1.35397542,-0.00028474
241,0.00493159,0.00483960,0.00015814,0.09183875,0.00000009,1.35398090,-0.00029517
242,0.00493159,0.00483958,0.00016879,0.09184108,0.00000009,1.35398614,-0.00030498
243,0.00493158,0.00483956,0.00017924,0.09184326,0.00000010,1.35399091,-0.00031419
244,0.00493158,0.00483955,0.00018916,0.09184530,0.00000010,1.35399556,-0.00032284
245,0.00493158,0.00483953,0.00019878,0.09184722,0.00000011,1.35399985,-0.00033095
246,0.00493157,0.00483952,0.00020805,0.09184903,0.00000011,1.35400379,-0.00033855
247,0.00493157,0.00483951,0.00021693,0.09185071,0.00000012,1.35400760,-0.00034565
248,0.00493157,0.00483949,0.00022540,0.09185228,0.00000012,1.35401106,-0.00035229
249,0.00493157,0.00483948,0.00023340,0.09185376,0.00000013,1.35401440,-0.00035849
250,0.00493157,0.00483947,0.00024090,0.09185513,0.00000013,1.35401750,-0.00036427
251,0.00493157,0.00483946,0.00024788,0.09185641,0.00000014,1.35402036,-0.00036966
252,0.00493157,0.00483945,0.00025465,0.09185763,0.00000014,1.35402310,-0.00037467
253,0.00493156,0.00483944,0.00026118,0.09185874,0.00000014,1.35402548,-0.00037932
254,0.00493156,0.00483944,0.00026712,0.09185980,0.00000015,1.35402787,-0.00038364
255,0.00493156,0.00483943,0.00027279,0.09186077,0.00000015,1.35403013,-0.00038764
256,0.00493156,0.00483942,0.00027786,0.09186167,0.00000015,1.35403216,-0.00039134
257,0.00493156,0.00483942,0.00028295,0.09186252,0.00000016,1.35403407,-0.00039476
258,0.00493156,0.00483941,0.00028742,0.09186330,0.00000016,1.35403574,-0.00039791
259,0.00493156,0.00483941,0.00029156,0.09186402,0.00000016,1.35403740,-0.00040081
260,0.00493156,0.00483940,0.00029539,0.09186469,0.00000016,1.35403883,-0.00040348
261,0.00493156,0.00483940,0.00029924,0.09186530,0.00000016,1.35404015,-0.00040593
262,0.00493156,0.00483939,0.00030241,0.09186588,0.00000017,1.35404158,-0.00040817
263,0.00493156,0.00483939,0.00030560,0.09186640,0.00000017,1.35404265,-0.00041022
264,0.00493156,0.00483939,0.00030809,0.09186690,0.00000017,1.35404372,-0.00041208
265,0.00493156,0.00483938,0.00031059,0.09186733,0.00000017,1.35404480,-0.00041377
266,0.00493156,0.00483938,0.00031311,0.09186772,0.00000017,1.35404563,-0.00041531
267,0.00493156,0.00483938,0.00031527,0.09186809,0.00000017,1.35404646,-0.00041670
268,0.00493156,0.00483938,0.00031706,0.09186841,0.00000017,1.35404718,-0.00041795
269,0.00493156,0.00483937,0.00031888,0.09186872,0.00000018,1.35404789,-0.00041908
270,0.00493156,0.00483937,0.00032034,0.09186899,0.00000018,1.35404849,-0.00042008
271,0.00493156,0.00483937,0.00032180,0.09186923,0.00000018,1.35404897,-0.00042097
272,0.00493156,0.00483937,0.00032289,0.09186944,0.00000018,1.35404944,-0.00042176
273,0.00493156,0.00483937,0.00032398,0.09186964,0.00000018,1.35404992,-0.00042246
274,0.00493156,0.00483937,0.00032472,0.09186980,0.00000018,1.35405028,-0.00042307
275,0.00493156,0.00483937,0.00032581,0.09186995,0.00000018,1.35405064,-0.00042360
276,0.00493156,0.00483936,0.00032655,0.09187008,0.00000018,1.35405087,-0.00042405
277,0.00493156,0.00483936,0.00032692,0.09187018,0.00000018,1.35405111,-0.00042444
278,0.00493156,0.00483936,0.00032765,0.09187027,0.00000018,1.35405135,-0.00042476
