iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
232,0.01171613,0.00727332,4.24856138,0.19037715,0.00386677,1.54700732,0.06218337
233,0.01160850,0.00726926,4.14489269,0.19056538,0.00377602,1.54734099,0.06144933
234,0.01150359,0.00726538,4.04377651,0.19075152,0.00368736,1.54767072,0.06072360
235,0.01140134,0.00726164,3.94516134,0.19093557,0.00360074,1.54799676,0.06000614
236,0.01130173,0.00725803,3.84906673,0.19111753,0.00351612,1.54831910,0.05929687
237,0.01120464,0.00725459,3.75532031,0.19129743,0.00343346,1.54863763,0.05859574
238,0.01111011,0.00725128,3.66399813,0.19147529,0.00335272,1.54895246,0.05790269
239,0.01101797,0.00724811,3.57493496,0.19165109,0.00327386,1.54926360,0.05721766
240,0.01092824,0.00724507,3.48814750,0.19182488,0.00319684,1.54957116,0.05654059
241,0.01084088,0.00724217,3.40359044,0.19199668,0.00312162,1.54987490,0.05587142
242,0.01075577,0.00723939,3.32116318,0.19216648,0.00304815,1.55017519,0.05521009
243,0.01067287,0.00723673,3.24082565,0.19233431,0.00297642,1.55047190,0.05455654
244,0.01059220,0.00723419,3.16259384,0.19250017,0.00290637,1.55076504,0.05391072
245,0.01051363,0.00723176,3.08636999,0.19266410,0.00283797,1.55105484,0.05327257
246,0.01043711,0.00722945,3.01206160,0.19282611,0.00277118,1.55134094,0.05264202
247,0.01036267,0.00722724,2.93973851,0.19298622,0.00270598,1.55162370,0.05201902
248,0.01029018,0.00722514,2.86925483,0.19314443,0.00264232,1.55190313,0.05140350
249,0.01021964,0.00722314,2.80062866,0.19330077,0.00258017,1.55217910,0.05079542
250,0.01015097,0.00722123,2.73376846,0.19345526,0.00251951,1.55245185,0.05019470
251,0.01008413,0.00721941,2.66864371,0.19360790,0.00246029,1.55272126,0.04960129
252,0.01001913,0.00721770,2.60526729,0.19375870,0.00240248,1.55298722,0.04901513
253,0.00995588,0.00721607,2.54355502,0.19390769,0.00234606,1.55325007,0.04843616
254,0.00989434,0.00721452,2.48347497,0.19405492,0.00229099,1.55350971,0.04786433
255,0.00983445,0.00721306,2.42494607,0.19420035,0.00223725,1.55376613,0.04729956
256,0.00977624,0.00721168,2.36803079,0.19434401,0.00218480,1.55401933,0.04674181
257,0.00971961,0.00721038,2.31260443,0.19448593,0.00213361,1.55426943,0.04619101
258,0.00966450,0.00720916,2.25863600,0.19462611,0.00208366,1.55451643,0.04564710
259,0.00961095,0.00720800,2.20614266,0.19476458,0.00203491,1.55476034,0.04511002
260,0.00955882,0.00720692,2.15500331,0.19490133,0.00198735,1.55500126,0.04457971
261,0.00950817,0.00720591,2.10528111,0.19503643,0.00194094,1.55523908,0.04405612
262,0.00945893,0.00720496,2.05690169,0.19516984,0.00189566,1.55547404,0.04353919
263,0.00941107,0.00720408,2.00983906,0.19530159,0.00185148,1.55570590,0.04302884
264,0.00936452,0.00720326,1.96402144,0.19543171,0.00180838,1.55593491,0.04252503
265,0.00931929,0.00720249,1.91946757,0.19556022,0.00176633,1.55616105,0.04202770
266,0.00927535,0.00720178,1.87614989,0.19568710,0.00172530,1.55638433,0.04153678
267,0.00923263,0.00720113,1.83400166,0.19581239,0.00168528,1.55660474,0.04105221
268,0.00919112,0.00720053,1.79300117,0.19593608,0.00164624,1.55682230,0.04057394
269,0.00915078,0.00719999,1.75312257,0.19605823,0.00160816,1.55703700,0.04010191
270,0.00911160,0.00719950,1.71434307,0.19617881,0.00157102,1.55724895,0.03963605
271,0.00907353,0.00719905,1.67663956,0.19629787,0.00153478,1.55745828,0.03917631
272,0.00903653,0.00719866,1.63995278,0.19641541,0.00149944,1.55766475,0.03872262
273,0.00900060,0.00719830,1.60429728,0.19653141,0.00146497,1.55786872,0.03827494
274,0.00896572,0.00719799,1.56965208,0.19664593,0.00143135,1.55806994,0.03783319
275,0.00893185,0.00719773,1.53596020,0.19675896,0.00139856,1.55826843,0.03739733
276,0.00889894,0.00719750,1.50320137,0.19687052,0.00136658,1.55846441,0.03696729
277,0.00886698,0.00719731,1.47135460,0.19698064,0.00133539,1.55865777,0.03654301
278,0.00883596,0.00719716,1.44040191,0.19708933,0.00130498,1.55884862,0.03612444
279,0.00880584,0.00719705,1.41032350,0.19719659,0.00127531,1.55903685,0.03571152
280,0.00877662,0.00719697,1.38110185,0.19730242,0.00124639,1.55922270,0.03530419
281,0.00874826,0.00719692,1.35271800,0.19740686,0.00121818,1.55940592,0.03490239
282,0.00872070,0.00719692,1.32508802,0.19750991,0.00119067,1.55958664,0.03450607
283,0.00869399,0.00719692,1.29829228,0.19761160,0.00116384,1.55976522,0.03411516
284,0.00866805,0.00719698,1.27221942,0.19771191,0.00113769,1.55994105,0.03372962
285,0.00864289,0.00719705,1.24691498,0.19781090,0.00111218,1.56011474,0.03334938
286,0.00861846,0.00719716,1.22230184,0.19790855,0.00108731,1.56028593,0.03297439
287,0.00859478,0.00719729,1.19842362,0.19800486,0.00106306,1.56045485,0.03260459
288,0.00857179,0.00719744,1.17520797,0.19809988,0.00103941,1.56062138,0.03223993
289,0.00854950,0.00719762,1.15266645,0.19819359,0.00101636,1.56078577,0.03188035
290,0.00852787,0.00719783,1.13075852,0.19828603,0.00099388,1.56094766,0.03152579
291,0.00850690,0.00719805,1.10949731,0.19837721,0.00097196,1.56110752,0.03117621
292,0.00848656,0.00719830,1.08883989,0.19846714,0.00095058,1.56126511,0.03083155
293,0.00846686,0.00719857,1.06880188,0.19855580,0.00092975,1.56142044,0.03049175
294,0.00844772,0.00719886,1.04931521,0.19864325,0.00090943,1.56157362,0.03015675
295,0.00842920,0.00719916,1.03042066,0.19872949,0.00088962,1.56172478,0.02982652
296,0.00841122,0.00719948,1.01205337,0.19881453,0.00087031,1.56187367,0.02950098
297,0.00839380,0.00719982,0.99422640,0.19889836,0.00085148,1.56202054,0.02918009
298,0.00837692,0.00720018,0.97692931,0.19898102,0.00083312,1.56216526,0.02886380
299,0.00836056,0.00720055,0.96012485,0.19906248,0.00081522,1.56230783,0.02855205
300,0.00834470,0.00720093,0.94382519,0.19914280,0.00079777,1.56244862,0.02824479
301,0.00832933,0.00720133,0.92799711,0.19922200,0.00078075,1.56258714,0.02794198
302,0.00831444,0.00720175,0.91262811,0.19930007,0.00076417,1.56272388,0.02764355
303,0.00830001,0.00720217,0.89770925,0.19937700,0.00074799,1.56285846,0.02734946
304,0.00828603,0.00720261,0.88323104,0.19945283,0.00073223,1.56299114,0.02705966
305,0.00827248,0.00720306,0.86918133,0.19952758,0.00071685,1.56312203,0.02677410
306,0.00825937,0.00720352,0.85555249,0.19960123,0.00070186,1.56325078,0.02649272
307,0.00824668,0.00720398,0.84233493,0.19967383,0.00068725,1.56337774,0.02621549
308,0.00823437,0.00720446,0.82949626,0.19974537,0.00067301,1.56350291,0.02594234
309,0.00822247,0.00720494,0.81705016,0.19981587,0.00065912,1.56362629,0.02567324
310,0.00821093,0.00720543,0.80496699,0.19988534,0.00064557,1.56374776,0.02540813
311,0.00819976,0.00720593,0.79323757,0.19995378,0.00063237,1.56386745,0.02514697
312,0.00818894,0.00720644,0.78185469,0.20002121,0.00061950,1.56398535,0.02488971
313,0.00817848,0.00720695,0.77083141,0.20008765,0.00060695,1.56410146,0.02463629
314,0.00816835,0.00720747,0.76013774,0.20015308,0.00059471,1.56421590,0.02438669
