iter,total,corr,reproj,scale_reg,t_reg,scale,tx,ty,tz
220,0.00712305,0.00130881,5.66284084,0.10934894,0.04204504,1.39191353,0.00567530,-0.00220904,0.20495841
221,0.00709695,0.00130855,5.63702202,0.10952843,0.04185373,1.39229119,0.00566237,-0.00220401,0.20449159
222,0.00707090,0.00130828,5.61124897,0.10970809,0.04166277,1.39266908,0.00564946,-0.00219900,0.20402455
223,0.00704490,0.00130802,5.58552074,0.10988792,0.04147217,1.39304698,0.00563654,-0.00219401,0.20355731
224,0.00701895,0.00130776,5.55984449,0.11006791,0.04128192,1.39342511,0.00562362,-0.00218901,0.20308988
225,0.00699306,0.00130750,5.53422022,0.11024807,0.04109204,1.39380336,0.00561067,-0.00218401,0.20262228
226,0.00696721,0.00130723,5.50864887,0.11042841,0.04090253,1.39418173,0.00559769,-0.00217899,0.20215452
227,0.00694141,0.00130697,5.48311996,0.11060890,0.04071340,1.39456022,0.00558470,-0.00217394,0.20168659
228,0.00691567,0.00130671,5.45764637,0.11078957,0.04052465,1.39493895,0.00557170,-0.00216889,0.20121853
229,0.00688999,0.00130645,5.43223476,0.11097039,0.04033628,1.39531779,0.00555869,-0.00216383,0.20075034
230,0.00686434,0.00130619,5.40685558,0.11115140,0.04014830,1.39569664,0.00554570,-0.00215877,0.20028201
231,0.00683877,0.00130592,5.38155317,0.11133256,0.03996071,1.39607573,0.00553272,-0.00215372,0.19981356
232,0.00681323,0.00130566,5.35628986,0.11151388,0.03977352,1.39645505,0.00551975,-0.00214869,0.19934501
233,0.00678776,0.00130539,5.33108091,0.11169536,0.03958673,1.39683437,0.00550678,-0.00214366,0.19887637
234,0.00676233,0.00130513,5.30592299,0.11187700,0.03940035,1.39721394,0.00549381,-0.00213864,0.19840764
235,0.00673697,0.00130487,5.28083038,0.11205880,0.03921437,1.39759338,0.00548082,-0.00213362,0.19793881
236,0.00671166,0.00130460,5.25578785,0.11224076,0.03902880,1.39797318,0.00546782,-0.00212858,0.19746992
237,0.00668640,0.00130433,5.23079777,0.11242287,0.03884365,1.39835310,0.00545481,-0.00212353,0.19700097
238,0.00666120,0.00130407,5.20586920,0.11260513,0.03865891,1.39873302,0.00544179,-0.00211847,0.19653195
239,0.00663605,0.00130380,5.18099213,0.11278754,0.03847460,1.39911318,0.00542877,-0.00211341,0.19606289
240,0.00661097,0.00130353,5.15617561,0.11297009,0.03829071,1.39949334,0.00541576,-0.00210836,0.19559379
241,0.00658594,0.00130326,5.13141632,0.11315279,0.03810724,1.39987361,0.00540276,-0.00210331,0.19512464
