iter,total,corr,reproj,scale_reg,tz_reg,scale,tz
171,0.02805008,0.02795143,0.00408838,0.09456559,0.00000025,1.36004150,0.00049899
172,0.02805008,0.02795144,0.00408063,0.09456661,0.00000025,1.36004376,0.00049855
173,0.02805008,0.02795145,0.00406887,0.09456802,0.00000025,1.36004686,0.00049780
174,0.02805007,0.02795145,0.00405325,0.09456978,0.00000025,1.36005068,0.00049682
175,0.02805008,0.02795147,0.00403372,0.09457184,0.00000025,1.36005533,0.00049573
176,0.02805008,0.02795149,0.00401654,0.09457415,0.00000024,1.36006033,0.00049463
177,0.02805005,0.02795148,0.00400060,0.09457667,0.00000024,1.36006594,0.00049361
178,0.02805007,0.02795151,0.00398547,0.09457938,0.00000024,1.36007190,0.00049273
179,0.02805007,0.02795152,0.00397391,0.09458226,0.00000024,1.36007833,0.00049203
180,0.02805007,0.02795152,0.00396615,0.09458527,0.00000024,1.36008501,0.00049151
181,0.02805005,0.02795150,0.00396022,0.09458835,0.00000024,1.36009181,0.00049116
182,0.02805005,0.02795150,0.00395634,0.09459150,0.00000024,1.36009872,0.00049092
183,0.02805003,0.02795148,0.00395421,0.09459469,0.00000024,1.36010575,0.00049075
184,0.02805006,0.02795151,0.00395062,0.09459790,0.00000024,1.36011291,0.00049058
185,0.02805005,0.02795150,0.00394674,0.09460109,0.00000024,1.36011994,0.00049036
186,0.02805002,0.02795148,0.00394249,0.09460426,0.00000024,1.36012697,0.00049005
187,0.02805005,0.02795150,0.00393519,0.09460738,0.00000024,1.36013389,0.00048961
188,0.02805003,0.02795149,0.00392543,0.09461044,0.00000024,1.36014056,0.00048904
189,0.02805002,0.02795149,0.00391558,0.09461341,0.00000024,1.36014724,0.00048837
190,0.02805003,0.02795151,0.00390233,0.09461631,0.00000024,1.36015368,0.00048760
191,0.02805003,0.02795152,0.00389092,0.09461910,0.00000024,1.36015964,0.00048679
192,0.02805002,0.02795152,0.00387735,0.09462177,0.00000024,1.36016560,0.00048597
193,0.02805002,0.02795153,0.00386418,0.09462434,0.00000024,1.36017144,0.00048519
194,0.02805002,0.02795154,0.00385280,0.09462679,0.00000023,1.36017680,0.00048449
195,0.02805003,0.02795156,0.00384346,0.09462912,0.00000023,1.36018193,0.00048390
196,0.02805003,0.02795156,0.00383584,0.09463134,0.00000023,1.36018682,0.00048343
197,0.02805002,0.02795156,0.00383003,0.09463343,0.00000023,1.36019146,0.00048308
198,0.02805002,0.02795156,0.00382622,0.09463539,0.00000023,1.36019576,0.00048284
199,0.02805001,0.02795155,0.00382417,0.09463721,0.00000023,1.36019981,0.00048267
200,0.02805002,0.02795156,0.00382239,0.09463890,0.00000023,1.36020350,0.00048255
201,0.02805003,0.02795157,0.00382054,0.09464046,0.00000023,1.36020696,0.00048244
202,0.02805002,0.02795156,0.00381852,0.09464189,0.00000023,1.36021018,0.00048232
203,0.02805001,0.02795155,0.00381643,0.09464321,0.00000023,1.36021304,0.00048217
