iter,total,mask_weight,mask_raw,mask_scaled,root_orient_gvhmr_weight,root_orient_gvhmr_raw,root_orient_gvhmr_scaled,pose_gvhmr_weight,pose_gvhmr_raw,pose_gvhmr_scaled,height_prior_weight,height_prior_raw,height_prior_scaled,scene_intersect_weight,scene_intersect_raw,scene_intersect_scaled,nocontact_weight,nocontact_raw,nocontact_scaled,floor_nocontact_weight,floor_nocontact_raw,floor_nocontact_scaled,angle_weight,angle_raw,angle_scaled,self_intersect_weight,self_intersect_raw,self_intersect_scaled,scene_intersect_num_scene_collision_points,scene_intersect_num_sdf_query_points,scene_intersect_num_inside_or_margin_points
1571,0.7335431575775146,1.0,8.243542106356472e-05,8.243542106356472e-05,20.0,0.0001426257222192362,0.002852514444384724,10.0,0.015656618401408195,0.15656618401408195,1.0,0.00029651608201675117,0.00029651608201675117,7.853926963481741,0.010889063589274883,0.08552191013087328,500.0,0.00047773681581020355,0.23886840790510178,200.0,0.0007418092573061585,0.1483618514612317,0.7853926963481741,0.04789075627923012,0.03761305020429779,0.0007853926963481741,80.6988525390625,0.06338028938785799,700000,700000,3055
1572,0.7340167760848999,1.0,8.245004573836923e-05,8.245004573836923e-05,20.0,0.00014326820382848382,0.0028653640765696764,10.0,0.015656938776373863,0.15656938776373863,1.0,0.0002952243958134204,0.0002952243958134204,7.858929464732366,0.010936914011836052,0.08595243578086262,500.0,0.00047768757212907076,0.23884378606453538,200.0,0.0007417416200041771,0.14834832400083542,0.7858929464732366,0.0478837750852108,0.037631521089978075,0.0007858929464732366,80.70858764648438,0.06342830975118907,700000,700000,3041
1573,0.734126627445221,1.0,8.244927448686212e-05,8.244927448686212e-05,20.0,0.00014292888226918876,0.0028585776453837752,10.0,0.015654243528842926,0.15654243528842926,1.0,0.00029498254298232496,0.00029498254298232496,7.863931965982991,0.010953296907246113,0.08613598168179534,500.0,0.00047748093493282795,0.23874046746641397,200.0,0.0007417720044031739,0.14835440088063478,0.7863931965982992,0.04788300022482872,0.03765486560952014,0.0007863931965982992,80.70062255859375,0.06346242054132535,700000,700000,3053
1574,0.7331899404525757,1.0,8.272400009445846e-05,8.272400009445846e-05,20.0,0.00014189159264788032,0.0028378318529576063,10.0,0.015652187168598175,0.15652187168598175,1.0,0.0002959506236948073,0.0002959506236948073,7.868934467233617,0.010872938670217991,0.08555844186219559,500.0,0.0004769612569361925,0.23848062846809626,200.0,0.0007413235143758357,0.14826470287516713,0.7868934467233617,0.04788492992520332,0.03768033755494989,0.0007868934467233616,80.65570831298828,0.06346744831232144,700000,700000,3047
1575,0.7337142825126648,1.0,8.265673386631534e-05,8.265673386631534e-05,20.0,0.00014124957669992,0.0028249915339984,10.0,0.015651213005185127,0.15651213005185127,1.0,0.00029570842161774635,0.00029570842161774635,7.873936968484242,0.01091320626437664,0.08592989824976904,500.0,0.00047716571134515107,0.23858285567257553,200.0,0.0007413704879581928,0.14827409759163857,0.7873936968484242,0.047900207340717316,0.037716321337813434,0.0007873936968484243,80.64024353027344,0.06349561946805923,700000,700000,3024
1576,0.7341277003288269,1.0,8.24694216134958e-05,8.24694216134958e-05,20.0,0.00014104641741141677,0.0028209283482283354,10.0,0.015649154782295227,0.15649154782295227,1.0,0.00029570842161774635,0.00029570842161774635,7.878939469734868,0.0109033128246665,0.08590654176513125,500.0,0.00047785131027922034,0.23892565513961017,200.0,0.000741697265766561,0.1483394531533122,0.7878939469734867,0.047923728823661804,0.03775881585656195,0.0007878939469734867,80.60293579101562,0.06350656521803381,700000,700000,3033
1577,0.7343841791152954,1.0,8.271656406577677e-05,8.271656406577677e-05,20.0,0.00014081285917200148,0.0028162571834400296,10.0,0.0156445000320673,0.156445000320673,1.0,0.0002974866656586528,0.0002974866656586528,7.883941970985493,0.01093694195151329,0.08622621568576762,500.0,0.00047777744475752115,0.23888872237876058,200.0,0.0007413027342408895,0.1482605468481779,0.7883941970985493,0.047975778579711914,0.03782382543352975,0.0007883941970985493,80.59854125976562,0.06354342222380721,700000,700000,3044
1578,0.7344877123832703,1.0,8.28803313197568e-05,8.28803313197568e-05,20.0,0.00014047851436771452,0.0028095702873542905,10.0,0.015639275312423706,0.15639275312423706,1.0,0.00029992006602697074,0.00029992006602697074,7.888944472236118,0.010929611511528492,0.08622309831756095,500.0,0.00047787174116820097,0.23893587058410048,200.0,0.0007414032006636262,0.14828064013272524,0.7888944472236118,0.048009082674980164,0.037874098738591155,0.0007888944472236118,80.60511016845703,0.06358892382974324,700000,700000,3023
1579,0.733660876750946,1.0,8.264841017080471e-05,8.264841017080471e-05,20.0,0.00014009393635205925,0.002801878727041185,10.0,0.015636024996638298,0.15636024996638298,1.0,0.00030048927874304354,0.00030048927874304354,7.893946973486743,0.010777076706290245,0.08507367204865436,500.0,0.000478180794743821,0.2390903973719105,200.0,0.0007420291658490896,0.14840583316981792,0.7893946973486743,0.04802513122558594,0.03791078392895178,0.0007893946973486744,80.61229705810547,0.0636349198387646,700000,700000,3010
1580,0.7352578639984131,1.0,8.23303998913616e-05,8.23303998913616e-05,20.0,0.00014005042612552643,0.0028010085225105286,10.0,0.015635116025805473,0.15635116025805473,1.0,0.00030048927874304354,0.00030048927874304354,7.8989494747373685,0.010922497138381004,0.08627625303403505,500.0,0.00047849660040810704,0.23924830020405352,200.0,0.0007429220713675022,0.14858441427350044,0.7898949474737369,0.04801091551780701,0.037923579591104185,0.0007898949474737368,80.63140106201172,0.06369033630661156,700000,700000,3026
1581,0.7347826361656189,1.0,8.249493839684874e-05,8.249493839684874e-05,20.0,0.00014020757225807756,0.0028041514451615512,10.0,0.015634095296263695,0.15634095296263695,1.0,0.0003011405060533434,0.0003011405060533434,7.903951975987994,0.010884955525398254,0.08603416573351297,500.0,0.0004779654263984412,0.2389827131992206,200.0,0.0007428720127791166,0.14857440255582333,0.7903951975987994,0.047985006123781204,0.03792711839698564,0.0007903951975987995,80.63754272460938,0.06373552651569926,700000,700000,3016
1582,0.7342191934585571,1.0,8.278873428935185e-05,8.278873428935185e-05,20.0,0.00014091523189563304,0.002818304637912661,10.0,0.015635959804058075,0.15635959804058075,1.0,0.000301466352539137,0.000301466352539137,7.908954477238619,0.010844235308468342,0.08576656339513981,500.0,0.00047745421761646867,0.23872710880823433,200.0,0.0007424174109473825,0.1484834821894765,0.7908954477238619,0.04794953390955925,0.037923068089551364,0.0007908954477238619,80.61344909667969,0.06375680991588323,700000,700000,3037
1583,0.7353855967521667,1.0,8.273094863398e-05,8.273094863398e-05,20.0,0.00014224248297978193,0.0028448496595956385,10.0,0.015641752630472183,0.15641752630472183,1.0,0.0003003265883307904,0.0003003265883307904,7.913956978489245,0.010954907163977623,0.08669666399906253,500.0,0.0004776058776769787,0.23880293883848935,200.0,0.0007426170050166547,0.14852340100333095,0.7913956978489245,0.047917746007442474,0.037921898040907454,0.0007913956978489244,80.61106872558594,0.0637952529884327,700000,700000,3030
1584,0.7352538704872131,1.0,8.2622907939367e-05,8.2622907939367e-05,20.0,0.00014247174840420485,0.002849434968084097,10.0,0.015646956861019135,0.15646956861019135,1.0,0.0002988643536809832,0.0002988643536809832,7.91895947973987,0.010892207734286785,0.08625495169272628,500.0,0.0004780532908625901,0.23902664543129504,200.0,0.0007427915697917342,0.14855831395834684,0.791895947973987,0.047871705144643784,0.03790940932664888,0.000791895947973987,80.57131958007812,0.06380410149838103,700000,700000,3038
1585,0.7347744703292847,1.0,8.270284160971642e-05,8.270284160971642e-05,20.0,0.00014201464364305139,0.0028402928728610277,10.0,0.01564861088991165,0.15648610889911652,1.0,0.0002983777376357466,0.0002983777376357466,7.923961980990495,0.010825911536812782,0.08578411142727087,500.0,0.0004780991584993899,0.23904957924969494,200.0,0.0007425635121762753,0.14851270243525505,0.7923961980990495,0.04783553630113602,0.03790469709904925,0.0007923961980990495,80.53529357910156,0.06381586044487088,700000,700000,3032
1586,0.7352911829948425,1.0,8.2960665167775e-05,8.2960665167775e-05,20.0,0.00014132489741314203,0.0028264979482628405,10.0,0.015647457912564278,0.15647457912564278,1.0,0.0002992701774928719,0.0002992701774928719,7.9289644822411205,0.010912572033703327,0.08652539606513143,500.0,0.000477869703900069,0.2389348519500345,200.0,0.0007421475602313876,0.14842951204627752,0.7928964482241121,0.047793999314308167,0.03789569230274059,0.0007928964482241121,80.49278259277344,0.0638224414254857,700000,700000,3036
1587,0.7353301048278809,1.0,8.295717998407781e-05,8.295717998407781e-05,20.0,0.00014134585217107087,0.0028269170434214175,10.0,0.015647340565919876,0.15647340565919876,1.0,0.00029967623413540423,0.00029967623413540423,7.933966983491746,0.010886186733841896,0.08637064612242745,500.0,0.00047805614303797483,0.23902807151898742,200.0,0.0007423512288369238,0.14847024576738477,0.7933966983491746,0.04778613522648811,0.037913361915562854,0.0007933966983491746,80.4953842163086,0.0638647720695675,700000,700000,2998
1588,0.7366912364959717,1.0,8.279990288428962e-05,8.279990288428962e-05,20.0,0.000142321310704574,0.0028464262140914798,10.0,0.01564866490662098,0.1564866490662098,1.0,0.00029975749203003943,0.00029975749203003943,7.938969484742371,0.01099542248994112,0.08729232361949253,500.0,0.00047840765910223126,0.23920382955111563,200.0,0.0007430822588503361,0.14861645177006721,0.7938969484742371,0.047786466777324677,0.03793753015288357,0.0007938969484742371,80.52114868164062,0.06392549422599483,700000,700000,3026
1589,0.7352480888366699,1.0,8.293770952150226e-05,8.293770952150226e-05,20.0,0.0001432679418940097,0.002865358837880194,10.0,0.01565094292163849,0.1565094292163849,1.0,0.00030048927874304354,0.00030048927874304354,7.943971985992997,0.01079914253205061,0.08578808574735552,500.0,0.00047823257045820355,0.23911628522910178,200.0,0.0007431917474605143,0.14863834949210286,0.7943971985992997,0.04778199642896652,0.037957884106652746,0.0007943971985992997,80.55064392089844,0.06398920587613142,700000,700000,3027
1590,0.7362621426582336,1.0,8.299552428070456e-05,8.299552428070456e-05,20.0,0.00014327243843581527,0.0028654487687163055,10.0,0.015653206035494804,0.15653206035494804,1.0,0.0003003265883307904,0.0003003265883307904,7.948974487243622,0.010923555120825768,0.08683106096544345,500.0,0.00047801033360883594,0.23900516680441797,200.0,0.0007432097336277366,0.1486419467255473,0.7948974487243622,0.0477808453142643,0.037980872038202086,0.0007948974487243622,80.54159545898438,0.06402230874653635,700000,700000,3022
1591,0.7350453734397888,1.0,8.286494266940281e-05,8.286494266940281e-05,20.0,0.0001427068782504648,0.002854137565009296,10.0,0.01565411686897278,0.15654116868972778,1.0,0.00030048927874304354,0.00030048927874304354,7.953976988494247,0.010748324915766716,0.08549192904486783,500.0,0.0004780108865816146,0.2390054432908073,200.0,0.0007435828447341919,0.14871656894683838,0.7953976988494247,0.04776119440793991,0.03798914412637541,0.0007953976988494247,80.5428695678711,0.06406361311301402,700000,700000,3042
1592,0.7359523177146912,1.0,8.281995542347431e-05,8.281995542347431e-05,20.0,0.00014195378753356636,0.002839075750671327,10.0,0.01565392315387726,0.15653923153877258,1.0,0.0003008962085004896,0.0003008962085004896,7.9589794897448725,0.0108564468100667,0.08640623749282701,500.0,0.00047805183567106724,0.23902591783553362,200.0,0.0007435086881741881,0.14870173763483763,0.7958979489744873,0.04772085323929787,0.03798092921646969,0.0007958979489744873,80.50714111328125,0.06407546848986016,700000,700000,3041
1593,0.736175000667572,1.0,8.29596392577514e-05,8.29596392577514e-05,20.0,0.00014168255438562483,0.0028336510877124965,10.0,0.01565503515303135,0.1565503515303135,1.0,0.00030154784326441586,0.00030154784326441586,7.963981990995498,0.01087999902665615,0.08664811631033813,500.0,0.0004780720919370651,0.23903604596853256,200.0,0.0007431994890794158,0.14863989781588316,0.7963981990995498,0.04769906401634216,0.03798744868134904,0.0007963981990995498,80.4810562133789,0.06409496822996459,700000,700000,3020
1594,0.7360010147094727,1.0,8.314372098539025e-05,8.314372098539025e-05,20.0,0.0001414761645719409,0.002829523291438818,10.0,0.015658680349588394,0.15658680349588394,1.0,0.0003013033710885793,0.0003013033710885793,7.968984492246123,0.010843677446246147,0.08641309740805458,500.0,0.00047828839160501957,0.23914419580250978,200.0,0.0007427837699651718,0.14855675399303436,0.7968984492246123,0.047667838633060455,0.03798642668457494,0.0007968984492246122,80.43655395507812,0.06409976510777361,700000,700000,3015
1595,0.7365918159484863,1.0,8.309986151289195e-05,8.309986151289195e-05,20.0,0.00014146558532956988,0.0028293117065913975,10.0,0.015661606565117836,0.15661606565117836,1.0,0.00030048927874304354,0.00030048927874304354,7.973986993496748,0.010897142812609673,0.08689367505402609,500.0,0.000478419940918684,0.239209970459342,200.0,0.0007426564116030931,0.14853128232061863,0.7973986993496749,0.04766101762652397,0.03800483346507214,0.0007973986993496749,80.41539001464844,0.0641231274053775,700000,700000,3020
1596,0.7363758087158203,1.0,8.321713539771736e-05,8.321713539771736e-05,20.0,0.0001414057333022356,0.002828114666044712,10.0,0.01566334441304207,0.15663344413042068,1.0,0.00029975749203003943,0.00029975749203003943,7.978989494747374,0.010881910100579262,0.08682664637530726,500.0,0.0004781904863193631,0.23909524315968156,200.0,0.0007421962218359113,0.14843924436718225,0.7978989494747374,0.047656796872615814,0.03802530815999111,0.0007978989494747373,80.39219665527344,0.06414484925720917,700000,700000,3042
1597,0.7361335754394531,1.0,8.323756628669798e-05,8.323756628669798e-05,20.0,0.0001412983110640198,0.002825966221280396,10.0,0.015664225444197655,0.15664225444197655,1.0,0.0002983777376357466,0.0002983777376357466,7.983991995997999,0.010861750692129135,0.08672013058848474,500.0,0.0004779128357768059,0.23895641788840294,200.0,0.0007419100147671998,0.14838200295343995,0.7983991995997999,0.04765862971544266,0.03805061181883266,0.0007983991995998,80.37908935546875,0.06417460060596705,700000,700000,3031
1598,0.7364230751991272,1.0,8.324698865180835e-05,8.324698865180835e-05,20.0,0.00014086771989241242,0.0028173543978482485,10.0,0.015664618462324142,0.15664618462324142,1.0,0.0002977295371238142,0.0002977295371238142,7.988994497248624,0.010902635753154755,0.08710109703745944,500.0,0.0004776670248247683,0.23883351241238415,200.0,0.0007416891166940331,0.14833782333880663,0.7988994497248624,0.047676630318164825,0.03808883372591757,0.0007988994497248624,80.38218688964844,0.06421728487382118,700000,700000,3046
1599,0.7370234131813049,1.0,8.312499267049134e-05,8.312499267049134e-05,20.0,0.0001415627630194649,0.002831255260389298,10.0,0.0156643595546484,0.156643595546484,1.0,0.0002975675743073225,0.0002975675743073225,7.99399699849925,0.010934792459011078,0.08741269809654678,500.0,0.00047802767949178815,0.23901383974589407,200.0,0.0007417837623506784,0.1483567524701357,0.799399699849925,0.04768747836351395,0.03812135589039284,0.000799399699849925,80.38937377929688,0.06426324127029336,700000,700000,3040
1600,0.7371253967285156,1.0,8.313414582516998e-05,8.313414582516998e-05,20.0,0.0001424546935595572,0.002849093871191144,10.0,0.015662066638469696,0.15662066638469696,1.0,0.000298539933282882,0.000298539933282882,7.998999499749875,0.0109174195677042,0.0873284336606254,500.0,0.00047825899673625827,0.23912949836812913,200.0,0.0007418976165354252,0.14837952330708504,0.7998999499749875,0.047678250819444656,0.038137830445368684,0.0007998999499749875,80.38339233398438,0.0642986715067739,700000,700000,2996
1601,0.7373494505882263,1.0,8.307159441756085e-05,8.307159441756085e-05,20.0,0.0001423488138243556,0.002846976276487112,10.0,0.01565854623913765,0.1565854623913765,1.0,0.00029935137717984617,0.00029935137717984617,8.0040020010005,0.010920921340584755,0.08741107626280945,500.0,0.0004784012562595308,0.2392006281297654,200.0,0.0007419988978654146,0.14839977957308292,0.80040020010005,0.04768604785203934,0.038167922242752846,0.0008004002001000501,80.40374755859375,0.06435517563469235,700000,700000,3023
1602,0.7368314862251282,1.0,8.308884571306407e-05,8.308884571306407e-05,20.0,0.0001418297761119902,0.0028365955222398043,10.0,0.015655601397156715,0.15655601397156715,1.0,0.000301466352539137,0.000301466352539137,8.009004502251125,0.010850145481526852,0.08689886401162826,500.0,0.0004783549811691046,0.2391774905845523,200.0,0.000741983181796968,0.1483966363593936,0.8009004502251126,0.04768745228648186,0.038192902006331894,0.0008009004502251125,80.39498138427734,0.06438837678650726,700000,700000,3032
1603,0.7373171448707581,1.0,8.288510434795171e-05,8.288510434795171e-05,20.0,0.00014152481162454933,0.0028304962324909866,10.0,0.01565668359398842,0.15656683593988419,1.0,0.00030171082471497357,0.00030171082471497357,8.014007003501751,0.01086630579084158,0.08708265070999606,500.0,0.0004786820791196078,0.2393410395598039,200.0,0.0007424672367051244,0.14849344734102488,0.8014007003501751,0.047671377658843994,0.038203875442455265,0.0008014007003501752,80.37702941894531,0.06441420766840941,700000,700000,3025
1604,0.7367491126060486,1.0,8.306626114062965e-05,8.306626114062965e-05,20.0,0.00014160238788463175,0.002832047757692635,10.0,0.01565881073474884,0.1565881073474884,1.0,0.00030350699671544135,0.00030350699671544135,8.019009504752376,0.010788210667669773,0.08651076388331488,500.0,0.00047849604743532836,0.23924802371766418,200.0,0.0007426280644722283,0.14852561289444566,0.8019009504752376,0.047659981995821,0.03821858486208157,0.0008019009504752376,80.35830688476562,0.06443940266947439,700000,700000,3049
1605,0.7375268936157227,1.0,8.331165736308321e-05,8.331165736308321e-05,20.0,0.00014175083197187632,0.0028350166394375265,10.0,0.01566152833402157,0.15661528334021568,1.0,0.0003058827423956245,0.0003058827423956245,8.024012006003002,0.010885299183428288,0.08734377133676324,500.0,0.0004782278847415,0.23911394237075,200.0,0.0007427316159009933,0.14854632318019867,0.8024012006003002,0.04762652516365051,0.03821558097173358,0.0008024012006003002,80.34357452392578,0.06446778065851774,700000,700000,3037
1606,0.7380579710006714,1.0,8.31550860311836e-05,8.31550860311836e-05,20.0,0.0001416439190506935,0.0028328783810138702,10.0,0.015666337683796883,0.15666337683796883,1.0,0.0003061290772166103,0.0003061290772166103,8.029014507253628,0.010894006118178368,0.0874681331649639,500.0,0.0004786050703842193,0.23930253519210964,200.0,0.0007434951839968562,0.14869903679937124,0.8029014507253627,0.047572486102581024,0.038196018106374456,0.0008029014507253627,80.34197998046875,0.0645066922804664,700000,700000,3017
1607,0.7376638054847717,1.0,8.31645738799125e-05,8.31645738799125e-05,20.0,0.00014100792759563774,0.0028201585519127548,10.0,0.015670767053961754,0.15670767053961754,1.0,0.0003050625091418624,0.0003050625091418624,8.034017008504252,0.010808157734572887,0.08683292307015536,500.0,0.00047885425738058984,0.23942712869029492,200.0,0.00074363051680848,0.148726103361696,0.8034017008504252,0.04756610840559006,0.038214692395886755,0.0008034017008504252,80.34199523925781,0.0645468956249365,700000,700000,3016
1608,0.7386651635169983,1.0,8.347474795300514e-05,8.347474795300514e-05,20.0,0.00014045328134670854,0.0028090656269341707,10.0,0.01567273959517479,0.1567273959517479,1.0,0.0003048985672648996,0.0003048985672648996,8.039019509754878,0.010954542085528374,0.08806377754599348,500.0,0.00047843274660408497,0.23921637330204248,200.0,0.0007432459387928247,0.14864918775856495,0.8039019509754878,0.047557611018419266,0.0382316562814406,0.0008039019509754877,80.33241271972656,0.06457938331195627,700000,700000,3022
1609,0.738548994064331,1.0,8.36920808069408e-05,8.36920808069408e-05,20.0,0.00014047221338842064,0.002809444267768413,10.0,0.015674816444516182,0.15674816444516182,1.0,0.0003046527854166925,0.0003046527854166925,8.044022011005502,0.010941087268292904,0.08801034681048019,500.0,0.00047825166257098317,0.23912583128549159,200.0,0.0007430996629409492,0.14861993258818984,0.8044022011005503,0.04751821979880333,0.038223760598537146,0.0008044022011005503,80.33687591552734,0.06462315981599198,700000,700000,3048
1610,0.7387232184410095,1.0,8.354178862646222e-05,8.354178862646222e-05,20.0,0.0001408323587384075,0.00281664717476815,10.0,0.015678273513913155,0.15678273513913155,1.0,0.0003039159346371889,0.0003039159346371889,8.049024512256128,0.010935063473880291,0.08801659394433911,500.0,0.0004783043987117708,0.2391521993558854,200.0,0.0007434556027874351,0.148691120557487,0.8049024512256128,0.04748000204563141,0.03821677003072583,0.0008049024512256128,80.3323745727539,0.0646597252063837,700000,700000,3022
1611,0.7388827800750732,1.0,8.337800682056695e-05,8.337800682056695e-05,20.0,0.0001404300273861736,0.002808600547723472,10.0,0.015680117532610893,0.15680117532610893,1.0,0.00030350699671544135,0.00030350699671544135,8.054027013506753,0.010923835448920727,0.0879808657967102,500.0,0.00047846633242443204,0.23923316621221602,200.0,0.0007436879677698016,0.14873759355396032,0.8054027013506754,0.047464922070503235,0.038228376454982595,0.0008054027013506754,80.34004211425781,0.06470608694545027,700000,700000,3063
1612,0.7370548248291016,1.0,8.338184852618724e-05,8.338184852618724e-05,20.0,0.00014002007083036005,0.002800401416607201,10.0,0.01568249613046646,0.1568249613046646,1.0,0.0003046527854166925,0.0003046527854166925,8.059029514757379,0.010691297240555286,0.08616148001267918,500.0,0.00047828644164837897,0.23914322082418948,200.0,0.000743850483559072,0.1487700967118144,0.8059029514757379,0.047419220209121704,0.038215289523209135,0.0008059029514757379,80.34642028808594,0.06475141725067857,700000,700000,3018
1613,0.7388966679573059,1.0,8.349317795364186e-05,8.349317795364186e-05,20.0,0.00013958450290374458,0.0027916900580748916,10.0,0.015685249119997025,0.15685249119997025,1.0,0.0003054724948015064,0.0003054724948015064,8.064032016008005,0.010919434018433094,0.08805466552133141,500.0,0.0004782046307809651,0.23910231539048254,200.0,0.0007436004234477878,0.14872008468955755,0.8064032016008004,0.047371331602334976,0.0382003934682161,0.0008064032016008004,80.33953857421875,0.06478606112138101,700000,700000,3060
1614,0.7390671968460083,1.0,8.345856622327119e-05,8.345856622327119e-05,20.0,0.0001397214800817892,0.002794429601635784,10.0,0.015690753236413002,0.15690753236413002,1.0,0.00030662197968922555,0.00030662197968922555,8.069034517258629,0.010888499207794666,0.0878596759488384,500.0,0.0004785984638147056,0.2392992319073528,200.0,0.0007440074696205556,0.14880149392411113,0.806903451725863,0.04732699692249298,0.03818831717657888,0.000806903451725863,80.33976745605469,0.06482643567114368,700000,700000,3010
1615,0.7392851114273071,1.0,8.338872430613264e-05,8.338872430613264e-05,20.0,0.0001401923509547487,0.002803847019094974,10.0,0.015696389600634575,0.15696389600634575,1.0,0.0003086799697484821,0.0003086799697484821,8.074037018509255,0.010846449062228203,0.0875746312478055,500.0,0.00047912169247865677,0.23956084623932838,200.0,0.0007447964162565768,0.14895928325131536,0.8074037018509255,0.0472719669342041,0.03816756109645093,0.0008074037018509255,80.3353271484375,0.06486304052905359,700000,700000,3004
1616,0.7390090227127075,1.0,8.329634874826297e-05,8.329634874826297e-05,20.0,0.0001402427296852693,0.002804854593705386,10.0,0.015701526775956154,0.15701526775956154,1.0,0.0003095050633419305,0.0003095050633419305,8.07903951975988,0.010791408829391003,0.0871842184065356,500.0,0.00047905833343975246,0.23952916671987623,200.0,0.000745260389521718,0.1490520779043436,0.807903951975988,0.04721516743302345,0.038145320362347614,0.000807903951975988,80.31318664550781,0.0648853408866909,700000,700000,3028
1617,0.7385972738265991,1.0,8.337145845871419e-05,8.337145845871419e-05,20.0,0.00014080764958634973,0.0028161529917269945,10.0,0.015707682818174362,0.15707682818174362,1.0,0.0003099181049037725,0.0003099181049037725,8.084042021010506,0.0107480613514781,0.08688777960974792,500.0,0.00047866138629615307,0.23933069314807653,200.0,0.0007452080608345568,0.14904161216691136,0.8084042021010506,0.04716953635215759,0.03813205139824246,0.0008084042021010506,80.30498504638672,0.06491888736116105,700000,700000,3020
1618,0.7389529943466187,1.0,8.340473868884146e-05,8.340473868884146e-05,20.0,0.00014165914035402238,0.0028331828070804477,10.0,0.015712302178144455,0.15712302178144455,1.0,0.0003095050633419305,0.0003095050633419305,8.08904452226113,0.010788461193442345,0.08726834292044157,500.0,0.0004785093478858471,0.23925467394292355,200.0,0.0007449954864569008,0.14899909729138017,0.8089044522261131,0.047169703990221024,0.03815578356787764,0.000808904452226113,80.26407623291016,0.06492596861861717,700000,700000,3026
1619,0.7387903928756714,1.0,8.347131370101124e-05,8.347131370101124e-05,20.0,0.00014228539657779038,0.0028457079315558076,10.0,0.015715038403868675,0.15715038403868675,1.0,0.0003086799697484821,0.0003086799697484821,8.094047023511756,0.010774461552500725,0.08720899845896034,500.0,0.00047841027844697237,0.23920513922348619,200.0,0.0007444167276844382,0.14888334553688765,0.8094047023511756,0.04714682325720787,0.03816086044530382,0.0008094047023511756,80.23648071289062,0.06494378478912308,700000,700000,3028
1620,0.7388995885848999,1.0,8.34407692309469e-05,8.34407692309469e-05,20.0,0.00014264954370446503,0.0028529908740893006,10.0,0.015714777633547783,0.15714777633547783,1.0,0.00030744430841878057,0.00030744430841878057,8.099049524762382,0.010788004845380783,0.0873725855161155,500.0,0.0004785016062669456,0.2392508031334728,200.0,0.0007438941393047571,0.14877882786095142,0.8099049524762382,0.0471210777759552,0.03816359425676412,0.0008099049524762381,80.184814453125,0.06494207833897418,700000,700000,3018
1621,0.7404277324676514,1.0,8.345421520061791e-05,8.345421520061791e-05,20.0,0.00014241633471101522,0.0028483266942203045,10.0,0.015714773908257484,0.15714773908257484,1.0,0.00030563658219762146,0.00030563658219762146,8.104052026013006,0.010982935316860676,0.08900627920617456,500.0,0.00047859305050224066,0.23929652525112033,200.0,0.0007430633995682001,0.14861267991364002,0.8104052026013007,0.04711175709962845,0.03817961305722766,0.0008104052026013007,80.1419906616211,0.06494748617900259,700000,700000,3034
1622,0.7407324314117432,1.0,8.342994988197461e-05,8.342994988197461e-05,20.0,0.00014242908218875527,0.0028485816437751055,10.0,0.015714995563030243,0.15714995563030243,1.0,0.00030383412376977503,0.00030383412376977503,8.109054527263632,0.011013089679181576,0.08930574472212774,500.0,0.0004788126389030367,0.23940631945151836,200.0,0.0007424009963870049,0.14848019927740097,0.8109054527263632,0.04710226505994797,0.038195483572874264,0.0008109054527263631,80.1065673828125,0.06495885228991448,700000,700000,3030
1623,0.7406680583953857,1.0,8.338972111232579e-05,8.338972111232579e-05,20.0,0.0001425977679900825,0.00285195535980165,10.0,0.01571621373295784,0.1571621373295784,1.0,0.0003021186275873333,0.0003021186275873333,8.114057028514257,0.01100708357989788,0.08931210388491426,500.0,0.0004787311190739274,0.2393655595369637,200.0,0.0007419268367812037,0.14838536735624075,0.8114057028514257,0.04711635038256645,0.03823047539796037,0.0008114057028514258,80.07701110839844,0.06497494348065147,700000,700000,3040
1624,0.7407015562057495,1.0,8.339507621712983e-05,8.339507621712983e-05,20.0,0.00014300919428933412,0.0028601838857866824,10.0,0.01571904867887497,0.1571904867887497,1.0,0.00030154784326441586,0.00030154784326441586,8.119059529764883,0.011016533710062504,0.08944389300365906,500.0,0.00047834336874075234,0.23917168437037617,200.0,0.0007418640307150781,0.14837280614301562,0.8119059529764883,0.04714877903461456,0.038280374373776606,0.0008119059529764882,80.05511474609375,0.06499722422856936,700000,700000,3023
1625,0.7401688098907471,1.0,8.338585030287504e-05,8.338585030287504e-05,20.0,0.00014402420492842793,0.0028804840985685587,10.0,0.01572125405073166,0.1572125405073166,1.0,0.0003013033710885793,0.0003013033710885793,8.124062031015507,0.010925221256911755,0.0887571751937203,500.0,0.00047827197704464197,0.23913598852232099,200.0,0.0007421295158565044,0.1484259031713009,0.8124062031015508,0.0471622459590435,0.03831490116932799,0.0008124062031015509,80.07952880859375,0.0650571059455509,700000,700000,3044
1626,0.7393692135810852,1.0,8.339759369846433e-05,8.339759369846433e-05,20.0,0.00014486402506008744,0.002897280501201749,10.0,0.01572110690176487,0.1572110690176487,1.0,0.00030171082471497357,0.00030171082471497357,8.129064532266133,0.010802109725773335,0.08781104704543105,500.0,0.0004782599280588329,0.23912996402941644,200.0,0.0007424473878927529,0.14848947757855058,0.8129064532266133,0.047157127410173416,0.03833433318735958,0.0008129064532266133,80.09649658203125,0.06511095895237658,700000,700000,3016
